#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="3.0" name="distr" upper="3.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	logP(mrca(a))	mrca.age(a)	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	clockRate.c:clock
36620000	-101514.81891561713	-101373.56177392529	-141.25714169183732	-101373.56177392529	24.352267538105888	1.0	0.9558395427320607	0.5014026322232913	0.4985973677767027	0.6931471805599453	3.26085943213116	-134.08669405068306	0.15295787811497727	0.42930246497763586	1.333597004179462
36630000	-101527.84555366945	-101382.26011326956	-145.58544039990335	-101382.26011326956	33.47180647217527	1.0	1.0043269883240191	0.5014026322232913	0.4985973677767027	0.6931471805599453	3.3190747293016014	-138.36650531315715	0.06185956235646205	0.660828976259929	1.333197981525313
36640000	-101522.31093555278	-101387.95290582947	-134.3580297233161	-101387.95290582947	21.617450741453577	1.0	0.8715712409699448	0.5000764542012257	0.4999235457987747	0.6931471805599453	3.3010103720916852	-127.27185038392395	0.16962114771497475	0.37021991635200274	1.569897392374943
36650000	-101498.51753969012	-101383.17164103032	-115.3458986597932	-101383.17164103032	13.25496693462452	1.0	0.924754687573959	0.4991489905903915	0.5008510094096089	0.6931471805599453	3.1985717369956004	-108.20653587379705	0.13647794176227168	0.7323694754055767	2.243217177723174
36660000	-101521.53107515397	-101382.6286857145	-138.9023894394701	-101382.6286857145	28.92383459880638	1.0	0.9402127974465184	0.5026330005030449	0.49736699949695534	0.6931471805599453	3.431669163367653	-131.7475685436014	0.08088353630749716	0.8120304863932861	1.476579299543133
36670000	-101509.18271309124	-101375.34439081613	-133.83832227511004	-101375.34439081613	26.017198719775774	1.0	0.9544742003397245	0.5029704979567788	0.49702950204322155	0.6931471805599453	3.2211084890208417	-126.66923997634814	0.16871581076708408	0.49734897905971565	1.370156520287861
36680000	-101506.27361285489	-101368.20426387964	-138.06934897524678	-101368.20426387964	30.13082970320569	1.0	0.9544742003397245	0.49961240596000617	0.5003875940399942	0.6931471805599453	3.2084552121216197	-130.90026667648488	0.07627682698006716	0.6828481578790504	1.3624275945191926
36690000	-101527.64476240531	-101387.17890224223	-140.46586016307273	-101387.17890224223	18.89990497999259	1.0	0.975191177352106	0.5017636067389126	0.4982363932610878	0.6931471805599453	3.2784076911732254	-133.27606088729843	0.17106356778540047	0.4003219043542019	1.406987712424413
36700000	-101498.69630195198	-101369.85134352438	-128.8449584275889	-101369.85134352438	12.942744452434402	1.0	1.0885143359906195	0.5020743354204841	0.4979256645795161	0.6931471805599453	3.27420983047718	-121.5418359931761	0.19818100297930302	0.1215152358937998	1.074974062617378
36710000	-101491.75316233603	-101368.53462464543	-123.21853769059103	-101368.53462464543	13.941553975491583	1.0	1.0116621522451992	0.5038298268006887	0.49617017319931145	0.6931471805599453	3.1158347853286856	-115.99226743992365	0.20528989451621374	0.5058738459673364	1.2966238329947843
36720000	-101492.42361148198	-101361.49502843323	-130.92858304875125	-101361.49502843323	30.35386882455409	1.0	1.0116621522451992	0.504237255629784	0.49576274437021606	0.6931471805599453	3.223274094325384	-123.70231279808387	0.06351881277899658	0.7958636106429148	1.3635688749687793
36730000	-101496.63542845471	-101366.60581448645	-130.02961396826618	-101366.60581448645	23.885433839882033	1.0	1.0116621522451992	0.5021765047315802	0.49782349526841996	0.6931471805599453	3.3263475679641963	-122.80334371759878	0.10137002330519058	0.5832457959471854	1.42807508922431
36740000	-101522.67116135517	-101382.51401635916	-140.15714499601057	-101382.51401635916	20.29657032148737	1.0	1.022006660218325	0.4994174182407994	0.5005825817592008	0.6931471805599453	3.497599635399282	-132.92053023737006	0.14956782554854087	0.27828573958263947	1.1253711966217763
36750000	-101512.1078354138	-101376.68487025278	-135.42296516101948	-101376.68487025278	29.469117892301078	1.0	0.9896930990692013	0.4995562550073807	0.5004437449926195	0.6931471805599453	3.27443015112197	-128.2186639635281	0.11909802443706895	0.671936743081245	1.3480008423090333
36760000	-101542.49019063661	-101387.79951390241	-154.69067673419616	-101387.79951390241	56.407766233961894	1.0	1.02710198326399	0.5017494180215832	0.498250581978415	0.6931471805599453	3.4978177288748413	-147.44896665250997	0.06150129436819565	0.6089014151180536	1.0671124199020954
36770000	-101525.30885181313	-101376.54023979907	-148.76861201406143	-101376.54023979907	29.417907470578655	1.0	1.000341052867551	0.5032898181099003	0.49671018189009364	0.6931471805599453	3.188322372229111	-141.5536628627717	0.09927408091828796	0.5982544155593394	1.0395180031645048
36780000	-101522.18229071163	-101383.42599229103	-138.75629842060118	-101383.42599229103	21.545512060949303	1.0	1.000341052867551	0.5032898181099003	0.49671018189009364	0.6931471805599453	3.1395561522667537	-131.54134926931144	0.1577956918452444	0.11801611930501436	1.0869672311793355
36790000	-101517.05661594565	-101373.46231387883	-143.59430206682148	-101373.46231387883	19.885973739820518	1.0	0.9698485299604562	0.5027392733668021	0.497260726633196	0.6931471805599453	3.0148154410135892	-136.40984543843885	0.15395549472876086	0.38888791449771615	1.0891694800713332
36800000	-101510.69693462114	-101370.54717606217	-140.14975855897464	-101370.54717606217	18.610654547015088	1.0	0.9635434339510988	0.5030934198103194	0.4969065801896811	0.6931471805599453	3.271328533786582	-132.97160702660136	0.20040884657823999	0.23345954149856016	1.1120287723429116
36810000	-101505.66983040166	-101372.86369733051	-132.80613307115195	-101372.86369733051	16.33641662870305	1.0	0.9550229231688668	0.5018192768845157	0.49818072311548484	0.6931471805599453	3.1217109159499183	-125.6365020495609	0.21750152528442968	0.05383352966140569	1.3405077047880267
36820000	-101504.03251698242	-101370.28763783487	-133.7448791475542	-101370.28763783487	12.828510061450936	1.0	0.9322233148235661	0.5010204809143353	0.49897951908565846	0.6931471805599453	3.48389644247853	-126.59804773430845	0.2401123522184885	0.28621356878544835	1.1853930529053773
36830000	-101512.98570737315	-101380.64337595459	-132.34233141856532	-101380.64337595459	16.523660710366883	1.0	0.9557750096993968	0.5036771313606792	0.49632286863932124	0.6931471805599453	3.2953674905407806	-125.17194831044372	0.20170307439878882	0.04009251922901516	1.3786651731638748
36840000	-101488.84662510898	-101373.73799100904	-115.10863409994865	-101373.73799100904	11.617118702060592	1.0	0.9645667830827496	0.49864474574869916	0.5013552542512945	0.6931471805599453	3.40298707864332	-107.92945921844371	0.20720781668183502	0.2763864192239846	1.5665322465225255
36850000	-101505.32406422429	-101385.2475034372	-120.07656078708057	-101385.2475034372	13.967607317410463	1.0	0.9485670339692173	0.5027966395776854	0.49720336042230834	0.6931471805599453	3.2692362144427722	-112.91338565468916	0.21315439058415378	0.27630693226544883	1.71237747499682
36860000	-101499.86713995927	-101383.85590365244	-116.01123630683223	-101383.85590365244	12.437473245163096	1.0	0.947669693318098	0.5001651669680959	0.49983483303189796	0.6931471805599453	3.4877918638965055	-108.84895851509194	0.2660387685736412	0.21490673249380865	1.6866753759531368
36870000	-101493.49256585052	-101376.15859875423	-117.33396709629027	-101376.15859875423	10.656724009375159	1.0	1.022723890946228	0.50071596834451	0.4992840316554838	0.6931471805599453	3.0530166912123464	-110.09663510692185	0.35927711798204254	0.08656202939732033	1.5256223001258893
36880000	-101485.23520560014	-101362.6611145882	-122.57409101193623	-101362.6611145882	15.985166142776169	1.0	1.022723890946228	0.5010081574298423	0.4989918425701516	0.6931471805599453	3.4062607258173454	-115.33675902256782	0.15890608936640044	0.43263291126896014	1.4831088004626876
36890000	-101519.35748598304	-101375.98289716078	-143.37458882226417	-101375.98289716078	39.4961710048028	1.0	1.035218987345735	0.5004522413830316	0.4995477586169666	0.6931471805599453	3.222987212075157	-136.12476173649625	0.0348064496375643	0.8845821768341043	1.086590441781405
36900000	-101507.51674687005	-101373.8159164231	-133.70083044695122	-101373.8159164231	14.52787956139727	1.0	1.0057700499667817	0.5046605087349504	0.4953394912650478	0.6931471805599453	3.4812313623505267	-126.48045229856227	0.07826522400720512	0.7705693309758695	1.222870366252876
36910000	-101508.97312482195	-101376.65407410118	-132.31905072075614	-101376.65407410118	16.180115491333133	1.0	1.0122206627421804	0.5022748711233797	0.4977251288766143	0.6931471805599453	3.281418658094091	-125.09222195959177	0.06663429456415809	0.8216895528405399	1.3201205627934205
36920000	-101511.55474183244	-101377.5194887075	-134.0352531249403	-101377.5194887075	19.01212198782975	1.0	1.0131197946390462	0.4991382945440212	0.5008617054559771	0.6931471805599453	3.2539595086778417	-126.80752523187908	0.23075919544012552	0.2593276463095716	1.0603800799199605
36930000	-101509.24116141871	-101373.82667601327	-135.41448540544806	-101373.82667601327	24.3637133504431	1.0	1.0131197946390462	0.5013977732427788	0.49860222675721955	0.6931471805599453	3.066303358894728	-128.18675751238683	0.16143295083708017	0.44214890668954077	1.2859517253609218
36940000	-101522.82156267735	-101376.80015330808	-146.02140936926563	-101376.80015330808	40.44010592614734	1.0	1.0453677545397713	0.5026274598185082	0.4973725401814901	0.6931471805599453	3.1288174841942715	-138.76143351630367	0.12218260325890476	0.6033289804635593	1.044255370378259
36950000	-101522.35018378134	-101378.075566553	-144.27461722833823	-101378.075566553	36.80255481264336	1.0	1.0377628718142087	0.5000027574165415	0.4999972425834567	0.6931471805599453	3.3093577799043308	-137.02224625810183	0.08313149516675886	0.7120079822892423	1.0630585606907084
36960000	-101518.67702530512	-101385.00179925498	-133.67522605013806	-101385.00179925498	18.206346081147768	1.0	1.0495770203279422	0.5000027574165415	0.4999972425834567	0.6931471805599453	3.2881469978464537	-126.41104093138794	0.19839893266207578	0.20022699693007806	1.0523513918567973
36970000	-101506.39283498994	-101371.26745142529	-135.12538356464634	-101371.26745142529	16.290852821506046	1.0	1.0166223687714036	0.5024754688772776	0.4975245311227206	0.6931471805599453	3.3063140751839497	-127.89415309745276	0.19406226715636493	0.0855881428749339	1.0322942045503491
36980000	-101503.6380165488	-101368.52641632511	-135.11160022368668	-101368.52641632511	26.392574657806822	1.0	1.0090303462066172	0.5015452123814238	0.49845478761857653	0.6931471805599453	3.2749435363934363	-127.88796177905785	0.14605900856998347	0.5748664346419745	1.236679850194125
36990000	-101512.00655305418	-101372.63782333219	-139.36872972198364	-101372.63782333219	24.177434569730405	1.0	1.0166223687714036	0.5001265672700701	0.49987343272992796	0.6931471805599453	3.073274471677899	-132.13749925479004	0.1935497335853351	0.09252122732951455	1.1994944065398805
37000000	-101498.74218227757	-101370.29680133819	-128.44538093938044	-101370.29680133819	12.677543823736016	1.0	0.9901891072310228	0.5020322005286836	0.4979677994713104	0.6931471805599453	3.4474897477737922	-121.24058373372723	0.19363420007278687	0.4683136506517456	1.2525158501724751
37010000	-101514.35687190297	-101377.51649495051	-136.84037695246394	-101377.51649495051	23.971205912079526	1.0	0.9616232984347798	0.5040244041531355	0.49597559584686496	0.6931471805599453	3.050163060040478	-129.66414555560698	0.1476181960014503	0.49841487438218984	1.445607432547186
37020000	-101482.61170912701	-101372.77403186481	-109.83767726219979	-101372.77403186481	11.086650929975754	1.0	0.9421655344100152	0.5034278027860548	0.4965721972139457	0.6931471805599453	3.199277502609967	-102.68090362936759	0.30272431805804245	0.017057862763204753	1.96921320654317
37030000	-101517.46854410248	-101389.7691550385	-127.6993890639776	-101389.7691550385	14.460350040665272	1.0	0.9254159854627041	0.5014443994673815	0.49855560053261894	0.6931471805599453	3.01286012278478	-120.55936498009271	0.19216088097728917	0.25774232104379174	1.3786667147219016
37040000	-101506.35313365069	-101383.90773272002	-122.4454009306658	-101383.90773272002	11.872869456472198	1.0	0.9254159854627041	0.5006768282821067	0.49932317171789375	0.6931471805599453	3.3353735005423797	-115.3053768467809	0.25053429799107	0.2644923797687965	1.396798525269031
37050000	-101510.01029621837	-101383.47188967203	-126.53840654633905	-101383.47188967203	13.001297337554858	1.0	0.9254159854627041	0.49857663230302135	0.5014233676969791	0.6931471805599453	3.1791340477097836	-119.39838246245415	0.22468989170747664	0.17235390096601802	1.6419057594120083
37060000	-101503.45425410436	-101374.99812600299	-128.45612810137402	-101374.99812600299	20.19122068766589	1.0	0.9254159854627041	0.50166125603908	0.4983387439609204	0.6931471805599453	3.426157092150165	-121.31610401748912	0.24052264190962314	0.41473576950997	1.772436251873664
37070000	-101509.1748540973	-101380.76271293066	-128.4121411666441	-101380.76271293066	22.737883742392448	1.0	0.9402132787003898	0.5016631156223372	0.4983368843776631	0.6931471805599453	3.173705537353642	-121.25731978952152	0.13522772885148887	0.4142180306768505	1.598800298751304
37080000	-101509.53335500574	-101376.65188256567	-132.88147244007345	-101376.65188256567	14.428523207542955	1.0	0.9103941457420127	0.5019311945826176	0.49806880541737636	0.6931471805599453	3.2271159418365563	-125.75647019590927	0.2359144767046847	0.3371555010326865	1.2399087908686703
37090000	-101515.90767710884	-101381.5156833679	-134.39199374093945	-101381.5156833679	21.706409621872773	1.0	0.8913975281497694	0.5021272052956641	0.4978727947043364	0.6931471805599453	3.2797186178788107	-127.28598811436747	0.23739538393711032	0.19308502623060797	1.4269304345923581
37100000	-101522.73598625178	-101390.7261035344	-132.00988271738538	-101390.7261035344	14.703584984345973	1.0	0.8965461370275278	0.5000425459111867	0.49995745408881365	0.6931471805599453	3.293556542521999	-124.89872848193568	0.2049259733733092	0.006562348591177956	1.5263487217655332
37110000	-101516.58608963163	-101379.88644488147	-136.69964475015306	-101379.88644488147	28.8377519620526	1.0	0.9282571333962067	0.5018411396073549	0.4981588603926455	0.6931471805599453	3.489162441367393	-129.55677951833465	0.07495989368361163	0.678225652748329	1.6807983689135044
37120000	-101518.42977679548	-101375.21265881183	-143.21711798365214	-101375.21265881183	24.558254477462324	1.0	1.0029409699540313	0.5006304291568557	0.4993695708431424	0.6931471805599453	3.0592580679123667	-135.99956891527592	0.11441236972078492	0.3608723396068621	1.1011983319095018
37130000	-101523.97088860364	-101376.65906847149	-147.311820132155	-101376.65906847149	32.21402253031226	1.0	0.9587839729194638	0.5028798605471954	0.4971201394527985	0.6931471805599453	3.189245774429266	-140.13842806081334	0.15681696366728534	0.1302690671589081	1.104249471982104
37140000	-101516.5340282591	-101378.93825804626	-137.5957702128536	-101378.93825804626	28.898828996462672	1.0	1.1266818384140806	0.5039825440072394	0.4960174559927587	0.6931471805599453	3.474603339494218	-130.25448027601735	0.1403196375609704	0.4088736465112227	1.0469203601295571
37150000	-101501.58683749009	-101372.56217509654	-129.02466239354763	-101372.56217509654	18.480680749263534	1.0	0.9602718264005453	0.5006364967042984	0.4993635032957019	0.6931471805599453	3.118729852937907	-121.8497824687249	0.09203782187547109	0.7771555333652783	1.5210831095182673
37160000	-101523.85522136735	-101386.48794327186	-137.36727809549006	-101386.48794327186	19.508372626840902	1.0	0.9291341105358244	0.5013663090646548	0.498633690935339	0.6931471805599453	3.467940838256554	-130.22353588653206	0.1377396638515553	0.5932534989782166	1.432748566248922
37170000	-101529.56213207138	-101382.24169322822	-147.3204388431557	-101382.24169322822	47.18873337778201	1.0	1.050694487883861	0.5027417959368387	0.49725820406315935	0.6931471805599453	3.2023079075583185	-140.05513625684964	0.026135706342935675	0.9194660264945942	1.1995242774620518
37180000	-101515.45582213452	-101380.98412317524	-134.4716989592784	-101380.98412317524	18.716532219256695	1.0	1.0331597365654488	0.5021242617998636	0.49787573820013437	0.6931471805599453	3.199392325659383	-127.22393112429076	0.13149065585435474	0.4142942601171721	1.3514863295236546
37190000	-101523.31412542249	-101379.27180575985	-144.0423196626315	-101379.27180575985	25.30190793255384	1.0	0.9840375777186056	0.5017213205304912	0.49827867946950916	0.6931471805599453	3.3984129134191625	-136.84367398649073	0.11296888020726029	0.33338933397250564	1.1147529754661627
37200000	-101510.40294205246	-101380.5835723488	-129.81936970366692	-101380.5835723488	13.176464846426878	1.0	1.0644905391475994	0.5031498485604582	0.4968501514395423	0.6931471805599453	3.1995029337954426	-122.54027106609712	0.16000522872074624	0.546572294891659	1.0646820204589025
37210000	-101529.0707158576	-101385.68034285906	-143.39037299853447	-101385.68034285906	22.918076704826515	1.0	1.0644905391475994	0.5041653124266672	0.49583468757333327	0.6931471805599453	3.457299022573549	-136.11127436096467	0.09970141806497483	0.5646478660472469	0.9045183163541358
37220000	-101519.77191344685	-101385.13610443598	-134.6358090108704	-101385.13610443598	33.34944030574469	1.0	1.0434813352129704	0.5004439634232147	0.49955603657678327	0.6931471805599453	3.0745709759740176	-127.37771957723525	0.039546487598468745	0.8370386539076373	1.417878940329579
37230000	-101517.34500258268	-101379.41800008873	-137.92700249394517	-101379.41800008873	28.2559080239479	1.0	1.0315808704335097	0.5017260098862514	0.4982739901137467	0.6931471805599453	3.1235919557923064	-130.68081352508946	0.05423970771956251	0.8356981634455545	1.3002600934574726
37240000	-101510.39900072225	-101383.146155707	-127.25284501523976	-101383.146155707	20.529905438771895	1.0	1.0315808704335097	0.4994179288531944	0.5005820711468036	0.6931471805599453	3.3937827204879367	-120.00665604638405	0.1757061531534996	0.4655843304182937	1.4818294480223526
37250000	-101519.29127173022	-101377.8416500908	-141.44962163942034	-101377.8416500908	23.6404043553539	1.0	0.9464509988152195	0.5020269316455463	0.497973068354454	0.6931471805599453	3.486211575157362	-134.28856254218294	0.1625447198810945	0.28099302525793995	1.1432243085389713
37260000	-101502.72218120816	-101366.65071816015	-136.07146304800406	-101366.65071816015	21.447427996996876	1.0	0.9404688979382235	0.5010883055461761	0.4989116944538242	0.6931471805599453	3.0044124533907812	-128.91638605164366	0.13054098845438675	0.46507256130198177	1.4047944931748977
37270000	-101525.8043531225	-101377.85088420604	-147.95346891645343	-101377.85088420604	27.706766611665167	1.0	0.9404688979382235	0.5009731084093891	0.49902689159061137	0.6931471805599453	3.3143889064935594	-140.79839192009302	0.0839438160800352	0.737329745841854	1.2317766041759701
37280000	-101528.62393973354	-101385.19968417354	-143.42425555999986	-101385.19968417354	27.60240906364186	1.0	0.9576155383683718	0.5051811035233928	0.49481889647660765	0.6931471805599453	3.159470427987125	-136.2520319232093	0.1205727258641687	0.6434145824243649	1.4246900053489713
37290000	-101512.35612988964	-101383.89410808063	-128.46202180901855	-101383.89410808063	16.6810940508889	1.0	0.92033259552846	0.5018212199852121	0.4981787800147815	0.6931471805599453	3.2706068631995677	-121.32708111506788	0.13460222223506504	0.5426065175078104	1.5313994535639164
37300000	-101524.29937640321	-101386.32751642133	-137.97185998188598	-101386.32751642133	17.45628186000314	1.0	0.917835404255455	0.503813193510956	0.4961868064890377	0.6931471805599453	3.308179902596382	-130.83941647920835	0.18586311496476018	0.02695895970990733	1.4045667977246028
37310000	-101507.48934910564	-101378.13493121683	-129.35441788881084	-101378.13493121683	14.112130435086575	1.0	0.8964384358083393	0.5010005257652796	0.4989994742347141	0.6931471805599453	3.0593110433085196	-122.2433713545803	0.16205028253120793	0.3916181509850217	1.526869465899741
37320000	-101510.23860063116	-101374.17791275738	-136.06068787377237	-101374.17791275738	23.079709101348275	1.0	0.9410581429809305	0.5038194395210042	0.4961805604789895	0.6931471805599453	3.121761896675748	-128.90502163236926	0.17870411319781074	0.2718931901529887	1.5360149529306415
37330000	-101508.52800813019	-101377.8336012789	-130.69440685130027	-101377.8336012789	21.512934886783707	1.0	0.9682080636670815	0.5002356297687833	0.49976437023121034	0.6931471805599453	3.05083001180372	-123.511590689211	0.0676833763838483	0.787750001136281	1.3793327340874082
37340000	-101510.02019908809	-101379.4372584058	-130.5829406822862	-101379.4372584058	20.55659984182996	1.0	0.9909298119857415	0.5013387392408073	0.4986612607591864	0.6931471805599453	3.302605127336245	-123.37740277187827	0.155662711756214	0.24359522919185084	1.426251555782495
37350000	-101508.96604091831	-101385.65486527402	-123.31117564429181	-101385.65486527402	12.521139908736439	1.0	0.9909298119857415	0.5015954554710512	0.4984045445289425	0.6931471805599453	3.034717591653909	-116.10563773388388	0.3066127545253097	4.168809492240847E-4	1.518096432538337
37360000	-101516.75512553615	-101370.8657018011	-145.8894237350431	-101370.8657018011	24.934695913473526	1.0	0.9613118536745718	0.5029914892780287	0.49700851072196506	0.6931471805599453	3.4414561139202093	-138.71350378294633	0.13288093220245228	0.0858680383403992	1.1974613965193461
37370000	-101498.24895929944	-101366.73109336621	-131.51786593322953	-101366.73109336621	22.597568526379316	1.0	0.932040512332598	0.5028474724418482	0.4971525275581456	0.6931471805599453	3.2329288139707173	-124.37121732247475	0.12298183367858607	0.6453568095958053	1.3726371596512033
37380000	-101540.42532689015	-101386.28354289793	-154.14178399222587	-101386.28354289793	27.695942013474895	1.0	0.9723373674955371	0.5016715944935849	0.49832840550641544	0.6931471805599453	3.4179661321033077	-146.95483852630815	0.12037656223488473	0.31846361705338316	1.1308657981690036
37390000	-101512.15770721548	-101372.75530092175	-139.40240629373056	-101372.75530092175	25.66260736859088	1.0	0.9825294885097262	0.5010775698969564	0.4989224301030372	0.6931471805599453	3.476445466578986	-132.20526870679865	0.09527199758963877	0.7352172184123745	1.5609672140110504
37400000	-101511.32344375506	-101380.88091382639	-130.44252992866055	-101380.88091382639	25.925230863909107	1.0	0.9825294885097262	0.501559862338262	0.4984401376617316	0.6931471805599453	3.167561012750586	-123.24539234172863	0.0748168629772683	0.8270289654941979	1.614374698171946
37410000	-101500.88368244558	-101370.89146614479	-129.9922163007796	-101370.89146614479	21.87486747389232	1.0	1.0060918599100535	0.5015140127079402	0.4984859872920534	0.6931471805599453	3.2379491915545406	-122.77151634244738	0.14481131436195757	0.6756432993144694	1.473071320317942
37420000	-101524.3531449256	-101375.48100757312	-148.8721373524776	-101375.48100757312	35.075080464932334	1.0	0.9973667841117003	0.5021555221508808	0.49784447784911273	0.6931471805599453	3.153532604067429	-141.6601624699437	0.09912685818603105	0.5874064649756113	1.2511974520165505
37430000	-101508.06021178437	-101381.1345524675	-126.92565931686593	-101381.1345524675	22.882717707958342	1.0	0.9975415613139759	0.5016633753432498	0.4983366246567437	0.6931471805599453	3.2400138944818613	-119.71350965712976	0.10217661975838005	0.7377963666364215	1.5068713256529018
37440000	-101499.8191953381	-101369.67664668916	-130.1425486489447	-101369.67664668916	20.06870536046343	1.0	1.0162841361053645	0.5016633753432498	0.4983366246567437	0.6931471805599453	3.2728590354588807	-122.91165641441717	0.1719314767252341	0.42155589161511575	1.3734214078187368
37450000	-101505.58070075915	-101388.28336843557	-117.29733232357962	-101388.28336843557	16.303860907420336	1.0	0.9974798144360464	0.5013272038761263	0.4986727961238672	0.6931471805599453	3.4467894732780184	-110.08524441072139	0.23518091968780835	0.3251058104789571	1.7780082614934198
37460000	-101504.09717606552	-101381.4706910332	-122.62648503232612	-101381.4706910332	15.180987655031846	1.0	1.0062646364922905	0.5006462769556191	0.49935372304437436	0.6931471805599453	3.0571646329914284	-115.40561229741164	0.2347081040138233	0.25683355882026626	1.6872472834678989
37470000	-101508.94469092757	-101385.59292492665	-123.35176600091994	-101385.59292492665	23.4958762090764	1.0	1.0202222000735728	0.5012138575438138	0.49878614245617975	0.6931471805599453	3.2906898131368223	-116.11693570242417	0.14689199807495548	0.7511307588475796	1.7401712973077668
37480000	-101544.83693186812	-101391.40685362939	-153.43007823872517	-101391.40685362939	53.24812953968715	1.0	0.960839249993887	0.5013445237435822	0.4986554762564159	0.6931471805599453	3.449144439108212	-146.2546308903091	0.02164450918807193	0.910767649785505	1.3136261139340015
37490000	-101509.49726323827	-101376.70922270272	-132.78804053555754	-101376.70922270272	25.29789402107949	1.0	1.0089321001581546	0.49941675177257416	0.5005832482274194	0.6931471805599453	3.1092003710810205	-125.56450033697719	0.1639902752279708	0.5370804235243567	1.3619545463181588
37500000	-101513.0697353974	-101383.24793340522	-129.8218019921827	-101383.24793340522	15.401672747598576	1.0	0.9364734209544804	0.5013781040542026	0.49862189594579787	0.6931471805599453	3.1645509296335703	-122.67072047280604	0.16841560316052379	0.5592652303430176	1.4978206490552073
