value	sens	tree
2.41281996347521	inside	38
1.39793202144334	inside	39
3.2564220218257	inside	39
1.6885200920231	inside	39
2.07495326761681	inside	39
2.19267256104899	inside	39
0.672745134964181	inside	39
1.92106480343957	inside	39
1.35786745365971	inside	40
3.01525556774439	inside	40
1.67602447338711	inside	40
2.36642674021925	inside	40
2.0284905965767	inside	40
0.629481052833779	inside	40
1.75215668107001	inside	40
1.27848771529177	inside	41
2.66865410839214	inside	41
1.58507079564293	inside	41
2.01207924161957	inside	41
2.00178344764969	inside	41
1.88868823119559	inside	41
1.27952606050048	inside	42
2.86874577520551	inside	42
1.35829767444686	inside	42
1.87222838009419	inside	42
2.02374235825122	inside	42
0.742802692199715	inside	42
1.52356000076456	inside	42
1.38184806985959	inside	43
3.01200157346336	inside	43
1.56489867404116	inside	43
1.99467846297499	inside	43
2.06200975091841	inside	43
0.733685560942639	inside	43
1.92448848908711	inside	43
1.16807025998894	inside	44
2.78855494315869	inside	44
1.46352418741235	inside	44
1.82301127245613	inside	44
2.13101477368392	inside	44
0.759493133762743	inside	44
1.99587586491433	inside	44
1.31802045081127	inside	45
3.19573614850904	inside	45
1.62992581370384	inside	45
2.35438956249798	inside	45
2.06395144993536	inside	45
0.686566986181582	inside	45
2.25805478563948	inside	45
1.29405465999821	inside	46
3.00371105774163	inside	46
1.50229906784666	inside	46
1.97766464550084	inside	46
2.05944845413106	inside	46
0.707240237338844	inside	46
1.90121523251211	inside	46
1.22031269966766	inside	47
3.03121608217206	inside	47
1.46643867494113	inside	47
2.1377287883348	inside	47
2.07960065462395	inside	47
0.747735686057526	inside	47
2.02287090021657	inside	47
1.19056762740342	inside	48
2.95036842074757	inside	48
1.62810491313518	inside	48
2.13206898542156	inside	48
2.07826724381715	inside	48
0.789644655170068	inside	48
1.64254173389751	inside	48
1.31926075098225	inside	49
2.87370738072367	inside	49
1.54196871528555	inside	49
2.02262521862325	inside	49
2.14787510991762	inside	49
0.749035274614529	inside	49
1.56165570995769	inside	49
1.37915092408542	inside	50
2.55546350799166	inside	50
1.71076295185872	inside	50
1.89582682193808	inside	50
2.04413660090033	inside	50
0.83003025786763	inside	50
2.27098031754538	inside	50
1.28904997977422	inside	51
2.6460958248787	inside	51
1.28779325600181	inside	51
1.81111283562041	inside	51
2.03410365582183	inside	51
0.678435768127238	inside	51
1.72334088111526	inside	51
1.27251794783592	inside	52
2.54561996637868	inside	52
1.43569614242856	inside	52
1.84155874836399	inside	52
2.01852652729978	inside	52
1.59095599574214	inside	52
1.30729949040594	inside	53
2.88877479726376	inside	53
1.4504526225887	inside	53
1.90520081074828	inside	53
2.10689328806953	inside	53
0.714831109723626	inside	53
2.26403047976928	inside	53
1.32255968663466	inside	54
3.07276731833357	inside	54
1.52692900478684	inside	54
1.69712845703536	inside	54
2.06612283357233	inside	54
0.845432742713405	inside	54
1.82959080836284	inside	54
1.39376608224534	inside	55
2.91028503388068	inside	55
1.63743588567297	inside	55
1.86188432054257	inside	55
2.13069046822802	inside	55
0.996432810686818	inside	55
2.4329421783267	inside	55
1.37097963422993	inside	56
3.10786352062416	inside	56
1.39651457410909	inside	56
1.94283594365059	inside	56
2.03086524706392	inside	56
0.693186888591629	inside	56
2.05569526145346	inside	56
1.33944834790025	inside	57
2.69213762356201	inside	57
1.36413786184051	inside	57
2.02488591124074	inside	57
2.01184499109834	inside	57
0.682088556361977	inside	57
1.9190775076583	inside	57
1.27185604299594	inside	58
2.79238600852233	inside	58
1.32968276562956	inside	58
2.1266190658495	inside	58
2.00682126224122	inside	58
0.740390890442159	inside	58
1.72342031952462	inside	58
1.29339520955581	inside	59
3.37281675034264	inside	59
1.42846525954358	inside	59
2.24804106200578	inside	59
2.14826194648173	inside	59
0.683045851706918	inside	59
2.20813437036631	inside	59
1.32159569858196	inside	60
3.08065843235699	inside	60
1.38052897120603	inside	60
2.10455279272791	inside	60
2.06024723597619	inside	60
0.827464952437216	inside	60
2.04351292460909	inside	60
1.26236013480114	inside	61
3.001594276091	inside	61
1.87813997878693	inside	61
2.0861374787126	inside	61
2.17652786753736	inside	61
0.803694652837947	inside	61
1.83887983962861	inside	61
1.21845021356163	inside	62
2.94781962402337	inside	62
1.50256260023591	inside	62
1.66824682174997	inside	62
2.00854680494234	inside	62
0.764598933324952	inside	62
2.27269054179695	inside	62
1.353057061331	inside	63
2.86344290525544	inside	63
1.42625571125095	inside	63
1.76819540859945	inside	63
2.16210038724721	inside	63
1.85961659165938	inside	63
1.35222565877322	inside	64
2.79560737977659	inside	64
