tree,tip,age,depth
3,MiddleChulym,38.05977905815328,7.105427357601002e-15
3,Nogai,38.059779058153275,1.4210854715202004e-14
3,Salar,38.05977905815328,7.105427357601002e-15
3,WestYugur,38.05977905815328,7.105427357601002e-15
3,Shor,38.05977905815328,7.105427357601002e-15
3,KazanTatar,38.059779058153275,1.4210854715202004e-14
3,Tofa,38.05977905815328,7.105427357601002e-15
3,Turkish,38.05977905815328,7.105427357601002e-15
3,Turkmen,38.05977905815328,7.105427357601002e-15
3,Tuvan,38.05977905815328,7.105427357601002e-15
3,Uyghur,38.059779058153275,1.4210854715202004e-14
3,Uzbek,38.059779058153275,1.4210854715202004e-14
3,Yakut,38.05977905815328,7.105427357601002e-15
3,Khalkha,38.059779058153275,1.4210854715202004e-14
3,Buriat,38.059779058153275,1.4210854715202004e-14
3,Kalmyck,38.05977905815328,7.105427357601002e-15
3,Oirat,38.05977905815328,7.105427357601002e-15
3,Kamnigan,38.05977905815328,7.105427357601002e-15
3,Dagur,38.05977905815328,7.105427357601002e-15
3,Shira-Yughur,38.05977905815328,7.105427357601002e-15
3,Baoan,38.059779058153275,1.4210854715202004e-14
3,Dongxian,38.059779058153275,1.4210854715202004e-14
3,Minhe,38.05977905815328,7.105427357601002e-15
3,Huzhu,38.05977905815328,7.105427357601002e-15
3,Kangjia,38.05977905815328,7.105427357601002e-15
3,Moghol,38.05977905815328,7.105427357601002e-15
3,Middle_Mongolian_Secret_History,30.559779058153282,7.500000000000007
3,Middle_Mongolian_Muqaddimat_al-adab,32.05977905815328,6.000000000000007
3,Hezhe,38.05977905815328,7.105427357601002e-15
3,Oroch,38.05977905815328,7.105427357601002e-15
3,Udihe,38.05977905815328,7.105427357601002e-15
3,Nanai_Middle_Amur,38.05977905815329,0
3,Kur-Urmi,38.05977905815329,0
3,Nanai_Bikin,38.05977905815329,0
3,Orok,38.05977905815329,0
3,Ulcha,38.05977905815329,0
3,Jurchen,34.05977905815328,4.000000000000007
3,Manchu,37.16977905815328,0.8900000000000077
3,Xibe,38.05977905815328,7.105427357601002e-15
3,Even,38.05977905815328,7.105427357601002e-15
3,Solon,38.05977905815328,7.105427357601002e-15
3,Evenki_Kamnigan,38.05977905815328,7.105427357601002e-15
3,Evenki_PT,38.05977905815328,7.105427357601002e-15
3,Southern_Evenki_Chiringda,38.05977905815329,0
3,Northern_Evenki_Tutonchany,38.05977905815329,0
3,Northern_Evenki_Tura,38.05977905815329,0
3,Negidal,38.05977905815328,7.105427357601002e-15
3,Oroqen,38.05977905815328,7.105427357601002e-15
3,Hwanghae,38.059779058153275,1.4210854715202004e-14
3,Southern_Hamgyong,38.059779058153275,1.4210854715202004e-14
3,Northern_Hamgyong,38.059779058153275,1.4210854715202004e-14
3,Southern_Pyongan,38.05977905815327,2.1316282072803006e-14
3,Northern_Pyongan,38.05977905815327,2.1316282072803006e-14
