family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,ub_DT,inf_t_DS,inf_t_DT
TEA,NA,98,3421,0.9535426492412796,0.04645735075872937,1.5278452454848288,1.0000000000000089,0.00293042570345236,14.67253575279156,shoulder,14,47.76888014593099,1270.3831924331469,151.519,264.91
TEA,NA,98,3421,0.9822359064753556,0.01776409352464994,1.3060766683112792,1.0000000000000056,0.00293042570345236,14.67253575279156,sing,23,20.704795968399054,1917.528330506238,78.61,129.198
TEA,NA,98,3421,0.8574568224261436,0.14254317757385992,0.5882225690272325,1.0000000000000036,0.00293042570345236,14.67253575279156,sit,7,89.25773807453822,678.47787974808125,926.529,1817.345
TEA,NA,98,3421,0.9751263984601888,0.02487360153980547,0.5700049381864918,0.9999999999999944,0.00293042570345236,14.67253575279156,skin,15,60.21390086038764,1394.208060150186,240.486,382.619
TEA,NA,98,3421,0.976873644224472,0.02312635577552349,0.6912621272231746,0.9999999999999956,0.00293042570345236,14.67253575279156,sky,14,51.8610042385912,1281.1672337509658,186.339,296.921
TEA,NA,98,3421,0.9585228131644712,0.04147718683552676,0.7450410677318865,0.999999999999998,0.00293042570345236,14.67253575279156,sleep,13,66.55665184578788,1221.1223646364192,282.942,476.476
TEA,NA,98,3421,0.9849700688299868,0.01502993117001385,1.0296105010098606,1.0000000000000009,0.00293042570345236,14.67253575279156,small,22,23.079770727684544,1854.1582258241135,86.24,138.039
TEA,NA,98,3421,0.9699455137717036,0.03005448622829282,1.3296147928635906,0.9999999999999964,0.00293042570345236,14.67253575279156,smell,12,37.862517954870334,1063.2181521042774,121.103,203.536
TEA,NA,98,3421,0.9628764202318794,0.03712357976811811,0.5513346466576827,0.9999999999999974,0.00293042570345236,14.67253575279156,smoke,10,71.389831386513,946.298840417361,348.668,576.088
TEA,NA,98,3421,0.9829066643092134,0.01709333569078544,1.238984621854073,0.9999999999999988,0.00293042570345236,14.67253575279156,smooth,26,21.179495028715916,2172.547958859605,80.147,130.942
TEA,NA,98,3421,0.9696903255811544,0.03030967441885231,0.6542087972254298,1.0000000000000069,0.00293042570345236,14.67253575279156,snake,15,61.80525874906863,1398.036412212888,247.839,403.23
TEA,NA,98,3421,0.9254602958803028,0.0745397041196966,0.5582915026342352,0.9999999999999992,0.00293042570345236,14.67253575279156,snow,7,83.32704326667331,673.4357305100169,605.662,1086.017
TEA,NA,98,3421,0.9785927442599838,0.02140725574001981,0.901325515430336,1.0000000000000036,0.00293042570345236,14.67253575279156,soft,18,39.97226572667518,1603.642551968273,133.762,214.975
TEA,NA,98,3421,0.9699082969295708,0.03009170307042897,1.231314969743548,1,0.00293042570345236,14.67253575279156,soil,18,40.668489168898056,1606.512097990403,130.904,218.976
TEA,NA,98,3421,0.9836766566312394,0.01632334336876138,0.951180095975947,1.0000000000000009,0.00293042570345236,14.67253575279156,sour,16,28.53807432922304,1377.538518255361,100.29,159.758
TEA,NA,98,3421,0.9544973000884144,0.04550269991158683,2.440057611606278,1.000000000000001,0.00293042570345236,14.67253575279156,spin,14,30.373398838796238,1213.0656006758159,93.291,167.731
TEA,NA,98,3421,0.9542514979256452,0.04574850207434983,0.8347574799404015,0.9999999999999952,0.00293042570345236,14.67253575279156,spit,10,66.018538272062,938.5284879775825,273.8,467.232
TEA,NA,98,3421,0.9414765681293998,0.05852343187059841,0.5311905494663259,0.9999999999999982,0.00293042570345236,14.67253575279156,stand,7,80.65611202557463,671.0804356268205,525.568,913.784
TEA,NA,98,3421,0.9305486328152802,0.06945136718471938,0.1940092340456263,0.9999999999999996,0.00293042570345236,14.67253575279156,star,7,92.82696842606657,681.2903292203982,1648.823,2905.611
TEA,NA,98,3421,0.9735008590277692,0.02649914097223107,1.4572887350294113,1.0000000000000002,0.00293042570345236,14.67253575279156,stick,19,30.19777991265252,1645.2360529645264,99.311,166.884
TEA,NA,98,3421,0.899024742372557,0.10097525762743916,0.5823259371512779,0.9999999999999962,0.00293042570345236,14.67253575279156,stone,8,86.31699431225776,772.5793177921507,731.819,1366.731
TEA,NA,98,3421,0.9858337665000024,0.01416623349999736,0.9361431397083406,1,0.00293042570345236,14.67253575279156,straight,20,24.30427847403204,1694.3446528903098,90.079,142.724
TEA,NA,98,3421,0.955054427003132,0.04494557299686967,1.2851055073983049,1.0000000000000018,0.00293042570345236,14.67253575279156,suck,12,52.56385691683501,1099.7255068273116,175.299,303.178
TEA,NA,98,3421,0.9777018457344676,0.02229815426553347,0.501927827550795,1.0000000000000009,0.00293042570345236,14.67253575279156,sun,12,60.82532455866363,1116.54209210603,248.712,390.279
TEA,NA,98,3421,0.9650990522807948,0.03490094771920764,0.7536733513477932,1.0000000000000024,0.00293042570345236,14.67253575279156,swallow,12,61.648722789611355,1118.1405417229612,242.244,401.195
TEA,NA,98,3421,0.98229447678626,0.01770552321374697,0.8369243340595564,1.000000000000007,0.00293042570345236,14.67253575279156,sweet,18,35.9438724029486,1586.3512322928557,122.294,193.608
TEA,NA,98,3421,0.9484393664326848,0.05156063356731293,1.963244874719561,0.9999999999999978,0.00293042570345236,14.67253575279156,swell,12,42.42164141567891,1075.702815845666,128.404,229.442
TEA,NA,98,3421,0.9847065066261608,0.01529349337383883,0.9131459198817156,0.9999999999999994,0.00293042570345236,14.67253575279156,swim,19,27.726745360883445,1631.076686202402,98.714,156.382
TEA,NA,98,3421,0.9321455645223452,0.0678544354776577,0.45093492461975826,1.000000000000003,0.00293042570345236,14.67253575279156,tail,8,85.05248949859994,771.3256577982949,696.522,1231.048
TEA,NA,98,3421,0.9547409166270252,0.04525908337297265,0.43723358863530415,0.999999999999998,0.00293042570345236,14.67253575279156,take,10,79.85753268514534,957.6516582572951,518.085,871.247
TEA,NA,98,3421,0.9608647098016488,0.03913529019834944,0.8689067327114094,0.9999999999999982,0.00293042570345236,14.67253575279156,tall,12,60.701258882828554,1116.3357520777415,231.196,388.913
TEA,NA,98,3421,0.9843185252093584,0.01568147479063845,0.8064745671536941,0.9999999999999968,0.00293042570345236,14.67253575279156,tear,24,32.98857524786494,2096.780222166221,114.225,179.361
TEA,NA,98,3421,0.8525834051963647,0.14741659480363128,1.1451845096494289,0.999999999999996,0.00293042570345236,14.67253575279156,that,8,81.475996152494,767.8675853304995,486.891,966.095
TEA,NA,98,3421,0.9432223078268976,0.05677769217310111,0.7678679441509778,0.9999999999999988,0.00293042570345236,14.67253575279156,there,10,73.02723592265166,948.6024307456228,354.841,618.715
TEA,NA,98,3421,0.972119181403907,0.02788081859609841,1.1833589541095528,1.000000000000005,0.00293042570345236,14.67253575279156,they,17,39.438243480570584,1512.496443626193,127.684,212.036
TEA,NA,98,3421,0.9893101866079614,0.01068981339203787,0.8204032710657059,0.9999999999999992,0.00293042570345236,14.67253575279156,thick,19,19.594935547375634,1575.299918863332,80.321,125.13
TEA,NA,98,3421,0.983608560709755,0.01639143929024416,1.0932856927322552,0.9999999999999992,0.00293042570345236,14.67253575279156,thigh,25,23.916872733604226,2114.542273543012,87.578,141.239
TEA,NA,98,3421,0.9432744508601476,0.05672554913985037,1.0294188471206052,0.999999999999998,0.00293042570345236,14.67253575279156,thin,12,65.84436965281243,1125.94076381422,264.502,464.465
TEA,NA,98,3421,0.9689905678236642,0.03100943217633214,1.204294628441997,0.9999999999999964,0.00293042570345236,14.67253575279156,think,20,42.50190285110875,1793.096456102635,137.278,229.804
TEA,NA,98,3421,0.8300861813939799,0.16991381860602162,0.29653287691191776,1.0000000000000016,0.00293042570345236,14.67253575279156,this,5,94.51439941237,487.6395552193833,2063.816,4143.16
TEA,NA,98,3421,0.9017447445716892,0.09825525542830849,0.11868485508815466,0.9999999999999976,0.00293042570345236,14.67253575279156,three,6,96.12962277719048,586.1924060208291,3518.222,6495.282
TEA,NA,98,3421,0.9687304464577806,0.03126955354222104,0.6547291230201264,1.0000000000000016,0.00293042570345236,14.67253575279156,throat,14,62.650239967729604,1306.6960112923011,254.245,414.865
TEA,NA,98,3421,0.979042210796613,0.02095778920338353,1.0215035345647592,0.9999999999999966,0.00293042570345236,14.67253575279156,throw,25,34.7171495537607,2195.5248630218057,115.898,187.582
TEA,NA,98,3421,0.9818458200629973,0.01815417993700458,0.940259361505889,1.0000000000000018,0.00293042570345236,14.67253575279156,tie,20,32.6433017577087,1745.4687825024548,111.242,177.778
TEA,NA,98,3421,0.9728021344691782,0.02719786553081877,0.8487212659894311,0.999999999999997,0.00293042570345236,14.67253575279156,to,11,50.26965507445694,1003.3945189192672,174.297,283.834
TEA,NA,98,3421,0.9859080221270998,0.01409197787290109,0.5234684356855542,1.0000000000000009,0.00293042570345236,14.67253575279156,tomorrow,15,44.71117384662955,1351.7846056050191,160.311,243.611
TEA,NA,98,3421,0.9521475790036924,0.04785242099631173,0.2592591897962415,1.0000000000000042,0.00293042570345236,14.67253575279156,tongue,7,87.70621856266605,677.1223994254212,914.567,1539.096
TEA,NA,98,3421,0.7902234804950345,0.20977651950497112,0.7453719028465644,1.0000000000000058,0.00293042570345236,14.67253575279156,tooth,5,89.79134291057116,484.97680867017004,933.036,1944.233
TEA,NA,98,3421,0.9795190833730922,0.02048091662691017,0.2594904130002497,1.0000000000000024,0.00293042570345236,14.67253575279156,tree,9,75.2633936843749,856.4355563454333,447.137,684.42
TEA,NA,98,3421,0.9837310020288136,0.01626899797118736,0.7684743274347103,1.0000000000000009,0.00293042570345236,14.67253575279156,true,16,36.02359256296331,1410.4020505129592,123.762,194
TEA,NA,98,3421,0.9818470262949728,0.01815297370502723,1.6419425432360504,1,0.00293042570345236,14.67253575279156,turn,24,14.607563670256228,1932.5084792516764,63.724,107.471
TEA,NA,98,3421,0.8850648255118541,0.1149351744881428,0.16892195085466866,0.9999999999999968,0.00293042570345236,14.67253575279156,two,6,95.46031466961148,585.7607006663623,2773.623,5242.106
TEA,NA,98,3421,0.9929316426263728,0.00706835737362545,0.33384768855740576,0.9999999999999984,0.00293042570345236,14.67253575279156,vomit,15,36.37149727196933,1323.5115218807994,136.891,195.707
TEA,NA,98,3421,0.9809256523333584,0.01907434766664203,0.5900117199095529,1.0000000000000004,0.00293042570345236,14.67253575279156,walk,16,50.855735029843075,1461.211487275142,184.982,288.504
TEA,NA,98,3421,0.9439164899556884,0.05608351004431097,1.5690329140783614,0.9999999999999994,0.00293042570345236,14.67253575279156,warm,10,52.88438528710922,917.0362975861907,171.97,306.105
TEA,NA,98,3421,0.9473852366150176,0.05261476338498319,0.5417309364974953,1.0000000000000009,0.00293042570345236,14.67253575279156,wash,9,78.59378120483325,860.4299490590035,472.909,812.08
TEA,NA,98,3421,0.7942864902433833,0.2057135097566152,0.4450266730624423,0.9999999999999984,0.00293042570345236,14.67253575279156,water,5,93.24023572511132,486.9460820439244,1545.213,3201.197
TEA,NA,98,3421,0.983461659190462,0.01653834080953475,1.1071250768524523,0.9999999999999968,0.00293042570345236,14.67253575279156,weave,18,23.79007553305523,1521.6607299778927,87.156,140.753
TEA,NA,98,3421,0.9737942630830272,0.0262057369169726,1.2518209738546835,0.9999999999999998,0.00293042570345236,14.67253575279156,wet,17,35.24344053817869,1495.2628573147651,114.513,190.176
TEA,NA,98,3421,0.90576640470196,0.09423359529803796,0.27102754203113955,0.999999999999998,0.00293042570345236,14.67253575279156,what.,3421,92.46146677649796,332824.2384785107,1493.197,2747.652
TEA,NA,98,3421,0.9258679404770808,0.07413205952291772,0.477808807710267,0.9999999999999986,0.00293042570345236,14.67253575279156,when.,3421,85.34937687948916,329963.97820728295,704.649,1260.43
TEA,NA,98,3421,0.7708965147321397,0.22910348526786023,1.199804460744403,1,0.00293042570345236,14.67253575279156,where.,3421,85.49896579693464,330090.03391102643,608.727,1291.296
TEA,NA,98,3421,0.9340395118865504,0.0659604881134519,1.1966601829906425,1.0000000000000022,0.00293042570345236,14.67253575279156,which.,3421,65.57907367158822,320855.3468240091,256.69,460.176
TEA,NA,98,3421,0.9580061668277096,0.04199383317228945,0.6753748651223879,0.999999999999999,0.00293042570345236,14.67253575279156,white,9,69.35741303356109,849.0775456211194,315.337,530.356
TEA,NA,98,3421,0.897666690058869,0.10233330994113554,1.29160405676067,1.0000000000000044,0.00293042570345236,14.67253575279156,who.,3421,73.41192174541983,324719.0953970929,333.257,630.681
TEA,NA,98,3421,0.9872723158321196,0.01272768416788176,0.6868820683748612,1.000000000000001,0.00293042570345236,14.67253575279156,wide,23,31.378000227643902,1999.2402178401287,111.786,172.02
TEA,NA,98,3421,0.9774257079237808,0.0225742920762238,0.3899224537878245,1.0000000000000044,0.00293042570345236,14.67253575279156,wind,11,68.09373862532357,1035.717417483422,323.536,504.481
TEA,NA,98,3421,0.973201969029727,0.02679803097027465,0.8066574738554827,1.0000000000000016,0.00293042570345236,14.67253575279156,wing,11,51.496833876592405,1005.9035958290337,181.088,293.876
TEA,NA,98,3421,0.9851262666107572,0.01487373338923903,1.0968784648709264,0.9999999999999962,0.00293042570345236,14.67253575279156,with,20,20.705007250545155,1667.3943897428933,80.222,129.189
TEA,NA,98,3421,0.9835122210489112,0.01648777895109022,0.6971095316419451,1.000000000000001,0.00293042570345236,14.67253575279156,woman,19,40.006934084635084,1692.8625455394676,138.018,215.143
TEA,NA,98,3421,0.9401999388631654,0.0598000611368316,0.19908679436240773,0.999999999999997,0.00293042570345236,14.67253575279156,wood,7,91.78166248650923,680.4509018209693,1426.682,2465.308
TEA,NA,98,3421,0.9741582826947583,0.02584171730524239,1.8212150422433615,1.0000000000000009,0.00293042570345236,14.67253575279156,woods,21,21.784849339691405,1759.7704341278895,77.797,133.217
TEA,NA,98,3421,0.980245969309994,0.01975403069000344,1.18742632596901,0.9999999999999972,0.00293042570345236,14.67253575279156,worm,19,27.33201145817511,1628.7515972654319,94.761,154.78
TEA,NA,98,3421,0.9327278461921962,0.06727215380780262,0.5912524154005597,0.9999999999999988,0.00293042570345236,14.67253575279156,year,8,81.02029837676776,767.3270213759288,527.629,934.611
TEA,NA,98,3421,0.9346434002417794,0.06535659975822226,0.6674869415025924,1.0000000000000016,0.00293042570345236,14.67253575279156,yellow,9,78.48269295147526,860.3151317818651,456.804,807.754
TEA,NA,98,3421,0.9796591227558458,0.02034087724415239,0.5018164648644414,0.999999999999998,0.00293042570345236,14.67253575279156,yesterday,11,58.12224578514144,1018.6383557683342,229.879,357.943
ST_by_sens,10001,50,3963,0.9700827186190374,0.02991728138096319,0.6005261230666978,1.0000000000000009,0.00675927451216095,10.362633927936784,I_first_person_singular,15,25.39548263691994,716.2561911662841,106.242,184.113
ST_by_sens,10001,50,3963,0.9957333072415268,0.00426669275847189,0.3504535007312218,0.9999999999999988,0.00675927451216095,10.362633927936784,big,35,3.8908866031619285,1541.7364935412793,33.75,53.656
ST_by_sens,10001,50,3963,0.9785623109476624,0.02143768905233473,0.8662182110974395,0.9999999999999972,0.00675927451216095,10.362633927936784,black,19,12.961375454134446,876.6260144109539,55.695,97.185
ST_by_sens,10001,50,3963,0.9926274414480544,0.00737255855194363,0.545653908397345,0.999999999999998,0.00675927451216095,10.362633927936784,cold_of_temperature,32,4.796174392364936,1419.7586678200157,35.149,58.288
ST_by_sens,10001,50,3963,0.9955427859550244,0.00445721404497313,0.7824305030372832,0.9999999999999976,0.00675927451216095,10.362633927936784,dirty,38,1.1125958294578953,1589.79472813228,15.847,30.528
ST_by_sens,10001,50,3963,0.9865148963315044,0.01348510366849427,1.027013065795328,0.9999999999999988,0.00675927451216095,10.362633927936784,dry,29,4.459689231950732,1283.4843567731996,31.639,56.64
ST_by_sens,10001,50,3963,0.9911737041222728,0.00882629587772735,0.3833216412763152,1.0000000000000002,0.00675927451216095,10.362633927936784,early,24,11.973318820488187,1103.3490544612448,58.486,92.158
ST_by_sens,10001,50,3963,0.9751982683664376,0.02480173163356471,0.257674166820861,1.0000000000000024,0.00675927451216095,10.362633927936784,eight,8,35.54738139636091,389.9715041726647,211.441,348.405
ST_by_sens,10001,50,3963,0.9898667639670546,0.01013323603294527,0.20997751604088655,1,0.00675927451216095,10.362633927936784,far,29,25.211733148842026,1384.1219062378316,120.318,182.099
