"type","age","simulation","node","exist","N_nodes"
"consensus",1,10,70,44,TRUE
"consensus",1,10,71,44,TRUE
"consensus",1,10,72,44,TRUE
"consensus",1,10,73,44,TRUE
"consensus",1,10,74,44,TRUE
"consensus",1,10,75,44,TRUE
"consensus",1,10,76,44,TRUE
"consensus",1,10,77,44,TRUE
"consensus",1,10,78,44,TRUE
"consensus",1,10,79,44,TRUE
"consensus",1,10,80,44,TRUE
"consensus",1,10,81,44,TRUE
"consensus",1,10,82,44,TRUE
"consensus",1,10,83,44,TRUE
"consensus",1,10,84,44,TRUE
"consensus",1,10,85,44,TRUE
"consensus",1,10,86,44,TRUE
"consensus",1,10,87,44,TRUE
"consensus",1,10,88,44,TRUE
"consensus",1,10,89,44,TRUE
"consensus",1,10,90,44,TRUE
"consensus",1,10,91,44,FALSE
"consensus",1,10,92,44,TRUE
"consensus",1,10,93,44,TRUE
"consensus",1,10,94,44,TRUE
"consensus",10,10,51,24,TRUE
"consensus",10,10,52,24,FALSE
"consensus",10,10,53,24,TRUE
"consensus",10,10,54,24,TRUE
"consensus",10,10,55,24,TRUE
"consensus",10,10,56,24,FALSE
"consensus",10,10,57,24,TRUE
"consensus",10,10,58,24,TRUE
"consensus",10,10,59,24,TRUE
"consensus",10,10,60,24,TRUE
"consensus",10,10,61,24,FALSE
"consensus",10,10,62,24,TRUE
"consensus",10,10,63,24,TRUE
"consensus",10,10,64,24,TRUE
"consensus",10,10,65,24,TRUE
"consensus",10,10,66,24,TRUE
"consensus",10,10,67,24,TRUE
"consensus",10,10,68,24,TRUE
"consensus",10,10,69,24,TRUE
"consensus",10,10,70,24,TRUE
"consensus",10,10,71,24,TRUE
"consensus",10,10,72,24,TRUE
"consensus",10,10,73,24,TRUE
"consensus",10,10,74,24,FALSE
"consensus",11,10,51,22,TRUE
"consensus",11,10,52,22,TRUE
"consensus",11,10,53,22,TRUE
"consensus",11,10,54,22,TRUE
"consensus",11,10,55,22,TRUE
"consensus",11,10,56,22,TRUE
"consensus",11,10,57,22,TRUE
"consensus",11,10,58,22,TRUE
"consensus",11,10,59,22,TRUE
"consensus",11,10,60,22,TRUE
"consensus",11,10,61,22,FALSE
"consensus",11,10,62,22,TRUE
"consensus",11,10,63,22,TRUE
"consensus",11,10,64,22,TRUE
"consensus",11,10,65,22,TRUE
"consensus",11,10,66,22,TRUE
"consensus",11,10,67,22,TRUE
"consensus",11,10,68,22,TRUE
"consensus",11,10,69,22,TRUE
"consensus",11,10,70,22,TRUE
"consensus",11,10,71,22,FALSE
"consensus",11,10,72,22,TRUE
"consensus",12,10,51,22,TRUE
"consensus",12,10,52,22,FALSE
"consensus",12,10,53,22,TRUE
"consensus",12,10,54,22,TRUE
"consensus",12,10,55,22,TRUE
"consensus",12,10,56,22,TRUE
"consensus",12,10,57,22,TRUE
"consensus",12,10,58,22,TRUE
"consensus",12,10,59,22,TRUE
"consensus",12,10,60,22,TRUE
"consensus",12,10,61,22,TRUE
"consensus",12,10,62,22,TRUE
"consensus",12,10,63,22,TRUE
"consensus",12,10,64,22,TRUE
"consensus",12,10,65,22,TRUE
"consensus",12,10,66,22,TRUE
"consensus",12,10,67,22,FALSE
"consensus",12,10,68,22,TRUE
"consensus",12,10,69,22,TRUE
"consensus",12,10,70,22,TRUE
"consensus",12,10,71,22,TRUE
"consensus",12,10,72,22,TRUE
"consensus",13,10,51,18,TRUE
"consensus",13,10,52,18,TRUE
"consensus",13,10,53,18,TRUE
"consensus",13,10,54,18,FALSE
"consensus",13,10,55,18,TRUE
"consensus",13,10,56,18,TRUE
"consensus",13,10,57,18,TRUE
"consensus",13,10,58,18,TRUE
"consensus",13,10,59,18,TRUE
"consensus",13,10,60,18,TRUE
"consensus",13,10,61,18,TRUE
"consensus",13,10,62,18,FALSE
"consensus",13,10,63,18,TRUE
"consensus",13,10,64,18,TRUE
"consensus",13,10,65,18,TRUE
"consensus",13,10,66,18,TRUE
"consensus",13,10,67,18,TRUE
"consensus",13,10,68,18,TRUE
"consensus",14,10,51,17,TRUE
"consensus",14,10,52,17,TRUE
"consensus",14,10,53,17,TRUE
"consensus",14,10,54,17,TRUE
"consensus",14,10,55,17,TRUE
"consensus",14,10,56,17,TRUE
"consensus",14,10,57,17,TRUE
"consensus",14,10,58,17,TRUE
"consensus",14,10,59,17,TRUE
"consensus",14,10,60,17,TRUE
"consensus",14,10,61,17,TRUE
"consensus",14,10,62,17,TRUE
"consensus",14,10,63,17,TRUE
"consensus",14,10,64,17,TRUE
"consensus",14,10,65,17,TRUE
"consensus",14,10,66,17,TRUE
"consensus",14,10,67,17,TRUE
"consensus",15,10,51,17,TRUE
"consensus",15,10,52,17,TRUE
"consensus",15,10,53,17,FALSE
"consensus",15,10,54,17,TRUE
"consensus",15,10,55,17,TRUE
"consensus",15,10,56,17,FALSE
"consensus",15,10,57,17,TRUE
"consensus",15,10,58,17,TRUE
"consensus",15,10,59,17,TRUE
"consensus",15,10,60,17,TRUE
"consensus",15,10,61,17,TRUE
"consensus",15,10,62,17,TRUE
"consensus",15,10,63,17,TRUE
"consensus",15,10,64,17,TRUE
"consensus",15,10,65,17,TRUE
"consensus",15,10,66,17,TRUE
"consensus",15,10,67,17,TRUE
"consensus",16,10,51,16,TRUE
"consensus",16,10,52,16,TRUE
"consensus",16,10,53,16,TRUE
"consensus",16,10,54,16,TRUE
"consensus",16,10,55,16,TRUE
"consensus",16,10,56,16,FALSE
"consensus",16,10,57,16,TRUE
"consensus",16,10,58,16,TRUE
"consensus",16,10,59,16,TRUE
"consensus",16,10,60,16,TRUE
"consensus",16,10,61,16,TRUE
"consensus",16,10,62,16,TRUE
"consensus",16,10,63,16,TRUE
"consensus",16,10,64,16,TRUE
"consensus",16,10,65,16,TRUE
"consensus",16,10,66,16,TRUE
"consensus",17,10,51,12,TRUE
"consensus",17,10,52,12,FALSE
"consensus",17,10,53,12,TRUE
"consensus",17,10,54,12,TRUE
"consensus",17,10,55,12,TRUE
"consensus",17,10,56,12,TRUE
"consensus",17,10,57,12,TRUE
"consensus",17,10,58,12,TRUE
"consensus",17,10,59,12,TRUE
"consensus",17,10,60,12,TRUE
"consensus",17,10,61,12,TRUE
"consensus",17,10,62,12,TRUE
"consensus",2,10,51,46,TRUE
"consensus",2,10,52,46,TRUE
"consensus",2,10,53,46,FALSE
"consensus",2,10,54,46,TRUE
"consensus",2,10,55,46,TRUE
"consensus",2,10,56,46,TRUE
"consensus",2,10,57,46,TRUE
"consensus",2,10,58,46,TRUE
"consensus",2,10,59,46,FALSE
"consensus",2,10,60,46,TRUE
"consensus",2,10,61,46,TRUE
"consensus",2,10,62,46,TRUE
"consensus",2,10,63,46,TRUE
"consensus",2,10,64,46,TRUE
"consensus",2,10,65,46,TRUE
"consensus",2,10,66,46,TRUE
"consensus",2,10,67,46,TRUE
"consensus",2,10,68,46,TRUE
"consensus",2,10,69,46,TRUE
"consensus",2,10,70,46,TRUE
"consensus",2,10,71,46,TRUE
"consensus",2,10,72,46,TRUE
"consensus",2,10,73,46,TRUE
"consensus",2,10,74,46,TRUE
"consensus",2,10,75,46,TRUE
"consensus",2,10,76,46,TRUE
"consensus",2,10,77,46,TRUE
"consensus",2,10,78,46,TRUE
"consensus",2,10,79,46,TRUE
"consensus",2,10,80,46,TRUE
"consensus",2,10,81,46,TRUE
"consensus",2,10,82,46,TRUE
"consensus",2,10,83,46,FALSE
"consensus",2,10,84,46,TRUE
"consensus",2,10,85,46,TRUE
"consensus",2,10,86,46,TRUE
"consensus",2,10,87,46,TRUE
"consensus",2,10,88,46,TRUE
"consensus",2,10,89,46,TRUE
"consensus",2,10,90,46,TRUE
"consensus",2,10,91,46,TRUE
"consensus",2,10,92,46,TRUE
"consensus",2,10,93,46,TRUE
"consensus",2,10,94,46,TRUE
"consensus",2,10,95,46,TRUE
"consensus",2,10,96,46,TRUE
"consensus",3,10,51,48,TRUE
"consensus",3,10,52,48,TRUE
"consensus",3,10,53,48,TRUE
"consensus",3,10,54,48,TRUE
"consensus",3,10,55,48,TRUE
"consensus",3,10,56,48,TRUE
"consensus",3,10,57,48,TRUE
"consensus",3,10,58,48,TRUE
"consensus",3,10,59,48,FALSE
"consensus",3,10,60,48,TRUE
"consensus",3,10,61,48,TRUE
"consensus",3,10,62,48,TRUE
"consensus",3,10,63,48,TRUE
"consensus",3,10,64,48,TRUE
"consensus",3,10,65,48,TRUE
"consensus",3,10,66,48,TRUE
"consensus",3,10,67,48,TRUE
"consensus",3,10,68,48,TRUE
"consensus",3,10,69,48,TRUE
"consensus",3,10,70,48,TRUE
"consensus",3,10,71,48,TRUE
"consensus",3,10,72,48,TRUE
"consensus",3,10,73,48,TRUE
"consensus",3,10,74,48,TRUE
"consensus",3,10,75,48,FALSE
"consensus",3,10,76,48,TRUE
"consensus",3,10,77,48,TRUE
"consensus",3,10,78,48,TRUE
"consensus",3,10,79,48,TRUE
"consensus",3,10,80,48,TRUE
"consensus",3,10,81,48,TRUE
"consensus",3,10,82,48,TRUE
"consensus",3,10,83,48,TRUE
"consensus",3,10,84,48,FALSE
"consensus",3,10,85,48,TRUE
"consensus",3,10,86,48,TRUE
"consensus",3,10,87,48,TRUE
"consensus",3,10,88,48,TRUE
"consensus",3,10,89,48,TRUE
"consensus",3,10,90,48,TRUE
"consensus",3,10,91,48,TRUE
"consensus",3,10,92,48,TRUE
"consensus",3,10,93,48,TRUE
"consensus",3,10,94,48,TRUE
"consensus",3,10,95,48,TRUE
"consensus",3,10,96,48,TRUE
"consensus",3,10,97,48,TRUE
"consensus",3,10,98,48,TRUE
"consensus",4,10,51,47,TRUE
