"tree_age","tree_simulation_number","node","state","T_F_U"
8,16,67,"rateau",FALSE
8,16,68,"rateau",FALSE
8,16,69,"rateau",FALSE
8,16,70,"rateau",FALSE
8,16,71,"rateau",TRUE
8,16,72,"rateau",TRUE
8,16,73,"rateau",TRUE
8,16,74,"rateau",TRUE
8,16,75,"rateau",TRUE
8,16,76,"regular",TRUE
8,16,77,"rateau",TRUE
8,16,78,"regular",TRUE
8,16,79,"rateau",FALSE
8,16,80,"rateau",FALSE
8,16,81,"rateau",FALSE
8,16,82,"rateau",FALSE
8,16,83,"rateau",FALSE
8,16,84,"regular",TRUE
8,16,85,"rateau",TRUE
8,16,86,"rateau",TRUE
8,16,87,"regular",TRUE
8,16,88,"rateau",FALSE
8,16,89,"regular",TRUE
8,16,91,"regular",FALSE
8,16,92,"regular",TRUE
8,16,93,"regular",TRUE
8,16,94,"regular",TRUE
8,16,95,"regular",TRUE
8,17,51,"rateau",TRUE
8,17,58,"rateau",TRUE
8,17,59,"rateau",TRUE
8,17,60,"rateau",TRUE
8,17,61,"rateau",TRUE
8,17,62,"rateau",TRUE
8,17,63,"rateau",TRUE
8,17,64,"rateau",TRUE
8,17,65,"rateau",TRUE
8,17,66,"rateau",TRUE
8,17,67,"regular",TRUE
8,17,68,"regular",TRUE
8,17,69,"regular",TRUE
8,17,70,"regular",TRUE
8,17,71,"regular",TRUE
8,17,72,"regular",FALSE
8,17,73,"regular",TRUE
8,17,75,"rateau",TRUE
8,17,76,"rateau",TRUE
8,17,77,"rateau",TRUE
8,17,78,"rateau",FALSE
8,17,79,"rateau",FALSE
8,17,84,"rateau",TRUE
8,17,85,"rateau",TRUE
8,17,86,"rateau",TRUE
8,17,87,"rateau",TRUE
8,17,88,"regular",TRUE
8,17,89,"rateau",TRUE
8,17,90,"regular",TRUE
8,17,91,"rateau",TRUE
8,17,92,"rateau",TRUE
8,17,93,"rateau",TRUE
8,17,94,"regular",TRUE
8,17,95,"rateau",TRUE
8,17,96,"rateau",TRUE
8,17,97,"rateau",TRUE
8,17,98,"rateau",TRUE
8,17,99,"regular",TRUE
8,18,51,"rateau",TRUE
8,18,58,"rateau",TRUE
8,18,59,"rateau",TRUE
8,18,60,"regular",TRUE
8,18,61,"rateau",TRUE
8,18,62,"rateau",TRUE
8,18,63,"rateau",TRUE
8,18,64,"rateau",TRUE
8,18,65,"rateau",TRUE
8,18,66,"regular",TRUE
8,18,67,"rateau",TRUE
8,18,68,"rateau",TRUE
8,18,69,"regular",TRUE
8,18,70,"rateau",TRUE
8,18,71,"rateau",TRUE
8,18,72,"rateau",TRUE
8,18,77,"rateau",TRUE
8,18,78,"rateau",TRUE
8,18,79,"regular",TRUE
8,18,80,"regular",TRUE
8,18,82,"regular",TRUE
8,18,83,"regular",TRUE
8,18,84,"regular",TRUE
8,18,85,"regular",TRUE
8,18,86,"regular",TRUE
8,18,87,"rateau",TRUE
8,18,88,"regular",TRUE
8,18,89,"regular",FALSE
8,18,90,"rateau",TRUE
8,18,91,"regular",TRUE
8,18,92,"rateau",TRUE
8,18,93,"regular",TRUE
8,18,94,"rateau",TRUE
8,18,95,"rateau",TRUE
8,18,96,"regular",TRUE
8,18,97,"rateau",TRUE
8,18,98,"regular",TRUE
8,18,99,"regular",TRUE
8,19,51,"regular",TRUE
8,19,58,"regular",TRUE
8,19,59,"regular",FALSE
8,19,60,"regular",TRUE
8,19,61,"rateau",FALSE
8,19,62,"rateau",FALSE
8,19,63,"rateau",FALSE
8,19,64,"rateau",FALSE
8,19,65,"rateau",TRUE
8,19,66,"rateau",TRUE
8,19,67,"rateau",TRUE
8,19,68,"rateau",TRUE
8,19,69,"regular",TRUE
8,19,70,"regular",FALSE
8,19,71,"regular",TRUE
8,19,72,"regular",TRUE
8,19,74,"regular",TRUE
8,19,75,"regular",TRUE
8,19,76,"regular",TRUE
8,19,77,"regular",TRUE
8,19,78,"regular",TRUE
8,19,83,"rateau",FALSE
8,19,84,"rateau",FALSE
8,19,85,"rateau",TRUE
8,19,86,"rateau",TRUE
8,19,87,"rateau",TRUE
8,19,88,"rateau",FALSE
8,19,89,"rateau",FALSE
8,19,90,"rateau",TRUE
8,19,91,"rateau",TRUE
8,19,92,"rateau",FALSE
8,19,93,"rateau",TRUE
8,19,94,"rateau",TRUE
8,19,95,"regular",TRUE
8,19,96,"rateau",TRUE
8,19,97,"rateau",TRUE
8,19,98,"rateau",TRUE
8,19,99,"regular",TRUE
8,2,51,"regular",TRUE
8,2,58,"rateau",TRUE
8,2,59,"rateau",TRUE
8,2,60,"rateau",TRUE
8,2,61,"rateau",TRUE
8,2,62,"rateau",TRUE
8,2,63,"rateau",TRUE
8,2,64,"rateau",TRUE
