trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form
2172,NA,NA,NA,NA,NA,NA,0.063,NA
2173,NA,NA,NA,NA,NA,NA,0.063,NA
2174,NA,NA,NA,NA,NA,NA,0.063,NA
2175,NA,NA,NA,NA,NA,NA,0.063,NA
2176,NA,NA,NA,NA,NA,NA,0.063,NA
2177,NA,NA,NA,NA,NA,NA,0.063,NA
2178,NA,NA,NA,NA,NA,NA,0.063,NA
2179,NA,NA,NA,NA,NA,NA,0.063,NA
2180,NA,NA,NA,NA,NA,NA,0.063,NA
2181,NA,NA,NA,NA,NA,NA,0.063,NA
2182,NA,NA,NA,NA,NA,NA,0.063,NA
2183,NA,NA,NA,NA,NA,NA,0.063,NA
2184,NA,NA,NA,NA,NA,NA,0.063,NA
2185,NA,NA,NA,NA,NA,NA,0.063,NA
2186,NA,NA,NA,NA,NA,NA,0.063,NA
2187,NA,NA,NA,NA,NA,NA,0.063,NA
2188,NA,NA,NA,NA,NA,NA,0.063,NA
2204,NA,NA,NA,NA,NA,NA,0.063,NA
2213,NA,NA,NA,NA,NA,NA,0.063,NA
2214,NA,NA,NA,NA,NA,NA,0.063,NA
2215,NA,NA,NA,NA,NA,NA,0.063,NA
2216,NA,NA,NA,NA,NA,NA,0.063,NA
2217,NA,NA,NA,NA,NA,NA,0.063,NA
2218,NA,NA,NA,NA,NA,NA,0.063,NA
2219,NA,NA,NA,NA,NA,NA,0.063,NA
2220,NA,NA,NA,NA,NA,NA,0.063,NA
2221,NA,NA,NA,NA,NA,NA,0.063,NA
2222,NA,NA,NA,NA,NA,NA,0.063,NA
2223,NA,NA,NA,NA,NA,NA,0.063,NA
2224,NA,NA,NA,NA,NA,NA,0.063,NA
2225,NA,NA,NA,NA,NA,NA,0.063,NA
2226,NA,NA,NA,NA,NA,NA,0.063,NA
2227,NA,NA,NA,NA,NA,NA,0.063,NA
2241,NA,NA,NA,NA,NA,NA,0.063,NA
2244,NA,NA,NA,NA,NA,NA,0.063,NA
2245,NA,NA,NA,NA,NA,NA,0.063,NA
2246,NA,NA,NA,NA,NA,NA,0.063,NA
2247,NA,NA,NA,NA,NA,NA,0.063,NA
2248,NA,NA,NA,NA,NA,NA,0.063,NA
2249,NA,NA,NA,NA,NA,NA,0.063,NA
2250,NA,NA,NA,NA,NA,NA,0.063,NA
2251,NA,NA,NA,NA,NA,NA,0.063,NA
2252,NA,NA,NA,NA,NA,NA,0.063,NA
2253,NA,NA,NA,NA,NA,NA,0.063,NA
2254,NA,NA,NA,NA,NA,NA,0.063,NA
2255,NA,NA,NA,NA,NA,NA,0.063,NA
2256,NA,NA,NA,NA,NA,NA,0.063,NA
2257,NA,NA,NA,NA,NA,NA,0.063,NA
2258,NA,NA,NA,NA,NA,NA,0.063,NA
2279,NA,NA,NA,NA,NA,NA,0.063,NA
2280,NA,NA,NA,NA,NA,NA,0.063,NA
2281,NA,NA,NA,NA,NA,NA,0.063,NA
2282,NA,NA,NA,NA,NA,NA,0.063,NA
2283,NA,NA,NA,NA,NA,NA,0.063,NA
2284,NA,NA,NA,NA,NA,NA,0.063,NA
2285,NA,NA,NA,NA,NA,NA,0.063,NA
2286,NA,NA,NA,NA,NA,NA,0.063,NA
2287,NA,NA,NA,NA,NA,NA,0.063,NA
2288,NA,NA,NA,NA,NA,NA,0.063,NA
2289,NA,NA,NA,NA,NA,NA,0.063,NA
2290,NA,NA,NA,NA,NA,NA,0.063,NA
2291,NA,NA,NA,NA,NA,NA,0.063,NA
2292,NA,NA,NA,NA,NA,NA,0.063,NA
2298,NA,NA,NA,NA,NA,NA,0.063,NA
2299,NA,NA,NA,NA,NA,NA,0.063,NA
2300,NA,NA,NA,NA,NA,NA,0.063,NA
2301,NA,NA,NA,NA,NA,NA,0.063,NA
2302,NA,NA,NA,NA,NA,NA,0.063,NA
2303,NA,NA,NA,NA,NA,NA,0.063,NA
2304,NA,NA,NA,NA,NA,NA,0.063,NA
2305,NA,NA,NA,NA,NA,NA,0.063,NA
2306,NA,NA,NA,NA,NA,NA,0.063,NA
2307,NA,NA,NA,NA,NA,NA,0.063,NA
2308,NA,NA,NA,NA,NA,NA,0.063,NA
2309,NA,NA,NA,NA,NA,NA,0.063,NA
2319,NA,NA,NA,NA,NA,NA,0.063,NA
2320,NA,NA,NA,NA,NA,NA,0.063,NA
2321,NA,NA,NA,NA,NA,NA,0.063,NA
2322,NA,NA,NA,NA,NA,NA,0.063,NA
2323,NA,NA,NA,NA,NA,NA,0.063,NA
2324,NA,NA,NA,NA,NA,NA,0.063,NA
2325,NA,NA,NA,NA,NA,NA,0.063,NA
2326,NA,NA,NA,NA,NA,NA,0.063,NA
2327,NA,NA,NA,NA,NA,NA,0.063,NA
2328,NA,NA,NA,NA,NA,NA,0.063,NA
2329,NA,NA,NA,NA,NA,NA,0.063,NA
2330,NA,NA,NA,NA,NA,NA,0.063,NA
2346,NA,NA,NA,NA,NA,NA,0.063,NA
2347,NA,NA,NA,NA,NA,NA,0.063,NA
2348,NA,NA,NA,NA,NA,NA,0.063,NA
2349,NA,NA,NA,NA,NA,NA,0.063,NA
2350,NA,NA,NA,NA,NA,NA,0.063,NA
2351,NA,NA,NA,NA,NA,NA,0.063,NA
2352,NA,NA,NA,NA,NA,NA,0.063,NA
2353,NA,NA,NA,NA,NA,NA,0.063,NA
2354,NA,NA,NA,NA,NA,NA,0.063,NA
2355,NA,NA,NA,NA,NA,NA,0.063,NA
2356,NA,NA,NA,NA,NA,NA,0.063,NA
2357,NA,NA,NA,NA,NA,NA,0.063,NA
2358,NA,NA,NA,NA,NA,NA,0.063,NA
2359,NA,NA,NA,NA,NA,NA,0.063,NA
2360,NA,NA,NA,NA,NA,NA,0.063,NA
2361,NA,NA,NA,NA,NA,NA,0.063,NA
2362,NA,NA,NA,NA,NA,NA,0.063,NA
2363,NA,NA,NA,NA,NA,NA,0.063,NA
2364,NA,NA,NA,NA,NA,NA,0.063,NA
2365,NA,NA,NA,NA,NA,NA,0.063,NA
2366,NA,NA,NA,NA,NA,NA,0.063,NA
2377,NA,NA,NA,NA,NA,NA,0.063,NA
2378,NA,NA,NA,NA,NA,NA,0.063,NA
2379,NA,NA,NA,NA,NA,NA,0.063,NA
2380,NA,NA,NA,NA,NA,NA,0.063,NA
2381,NA,NA,NA,NA,NA,NA,0.063,NA
2382,NA,NA,NA,NA,NA,NA,0.063,NA
2383,NA,NA,NA,NA,NA,NA,0.063,NA
2398,NA,NA,NA,NA,NA,NA,0.063,NA
2399,NA,NA,NA,NA,NA,NA,0.063,NA
2400,NA,NA,NA,NA,NA,NA,0.063,NA
2401,NA,NA,NA,NA,NA,NA,0.063,NA
2402,NA,NA,NA,NA,NA,NA,0.063,NA
2403,NA,NA,NA,NA,NA,NA,0.063,NA
2404,NA,NA,NA,NA,NA,NA,0.063,NA
2405,NA,NA,NA,NA,NA,NA,0.063,NA
2406,NA,NA,NA,NA,NA,NA,0.063,NA
2423,NA,NA,NA,NA,NA,NA,0.063,NA
2424,NA,NA,NA,NA,NA,NA,0.063,NA
2430,NA,NA,NA,NA,NA,NA,0.063,NA
2431,NA,NA,NA,NA,NA,NA,0.063,NA
2432,NA,NA,NA,NA,NA,NA,0.063,NA
2433,NA,NA,NA,NA,NA,NA,0.063,NA
2434,NA,NA,NA,NA,NA,NA,0.063,NA
2435,NA,NA,NA,NA,NA,NA,0.063,NA
2436,NA,NA,NA,NA,NA,NA,0.063,NA
2437,NA,NA,NA,NA,NA,NA,0.063,NA
2438,NA,NA,NA,NA,NA,NA,0.063,NA
2439,NA,NA,NA,NA,NA,NA,0.063,NA
2440,NA,NA,NA,NA,NA,NA,0.063,NA
2441,NA,NA,NA,NA,NA,NA,0.063,NA
2442,NA,NA,NA,NA,NA,NA,0.063,NA
2443,NA,NA,NA,NA,NA,NA,0.063,NA
2444,NA,NA,NA,NA,NA,NA,0.063,NA
2445,NA,NA,NA,NA,NA,NA,0.063,NA
2446,NA,NA,NA,NA,NA,NA,0.063,NA
2462,NA,NA,NA,NA,NA,NA,0.063,NA
2464,NA,NA,NA,NA,NA,NA,0.063,NA
2465,NA,NA,NA,NA,NA,NA,0.063,NA
2466,NA,NA,NA,NA,NA,NA,0.063,NA
2467,NA,NA,NA,NA,NA,NA,0.063,NA
2468,NA,NA,NA,NA,NA,NA,0.063,NA
2469,NA,NA,NA,NA,NA,NA,0.063,NA
2470,NA,NA,NA,NA,NA,NA,0.063,NA
2471,NA,NA,NA,NA,NA,NA,0.063,NA
2472,NA,NA,NA,NA,NA,NA,0.063,NA
2473,NA,NA,NA,NA,NA,NA,0.063,NA
2474,NA,NA,NA,NA,NA,NA,0.063,NA
2475,NA,NA,NA,NA,NA,NA,0.063,NA
2476,NA,NA,NA,NA,NA,NA,0.063,NA
2477,NA,NA,NA,NA,NA,NA,0.063,NA
2478,NA,NA,NA,NA,NA,NA,0.063,NA
2479,NA,NA,NA,NA,NA,NA,0.063,NA
2480,NA,NA,NA,NA,NA,NA,0.063,NA
2486,NA,NA,NA,NA,NA,NA,0.063,NA
2488,NA,NA,NA,NA,NA,NA,0.063,NA
2489,NA,NA,NA,NA,NA,NA,0.063,NA
2490,NA,NA,NA,NA,NA,NA,0.063,NA
2491,NA,NA,NA,NA,NA,NA,0.063,NA
2492,NA,NA,NA,NA,NA,NA,0.063,NA
2493,NA,NA,NA,NA,NA,NA,0.063,NA
2494,NA,NA,NA,NA,NA,NA,0.063,NA
2495,NA,NA,NA,NA,NA,NA,0.063,NA
2496,NA,NA,NA,NA,NA,NA,0.063,NA
2497,NA,NA,NA,NA,NA,NA,0.063,NA
2498,NA,NA,NA,NA,NA,NA,0.063,NA
2499,NA,NA,NA,NA,NA,NA,0.063,NA
2511,NA,NA,NA,NA,NA,NA,0.063,NA
2512,NA,NA,NA,NA,NA,NA,0.063,NA
2513,NA,NA,NA,NA,NA,NA,0.063,NA
2514,NA,NA,NA,NA,NA,NA,0.063,NA
2515,NA,NA,NA,NA,NA,NA,0.063,NA
2516,NA,NA,NA,NA,NA,NA,0.063,NA
2517,NA,NA,NA,NA,NA,NA,0.063,NA
2518,NA,NA,NA,NA,NA,NA,0.063,NA
2519,NA,NA,NA,NA,NA,NA,0.063,NA
2520,NA,NA,NA,NA,NA,NA,0.063,NA
2521,NA,NA,NA,NA,NA,NA,0.063,NA
2522,NA,NA,NA,NA,NA,NA,0.063,NA
2523,NA,NA,NA,NA,NA,NA,0.063,NA
2524,NA,NA,NA,NA,NA,NA,0.063,NA
2534,NA,NA,NA,NA,NA,NA,0.063,NA
2535,NA,NA,NA,NA,NA,NA,0.063,NA
2536,NA,NA,NA,NA,NA,NA,0.063,NA
2537,NA,NA,NA,NA,NA,NA,0.063,NA
2538,NA,NA,NA,NA,NA,NA,0.063,NA
2539,NA,NA,NA,NA,NA,NA,0.063,NA
2550,NA,NA,NA,NA,NA,NA,0.063,NA
2551,NA,NA,NA,NA,NA,NA,0.063,NA
2552,NA,NA,NA,NA,NA,NA,0.063,NA
2553,NA,NA,NA,NA,NA,NA,0.063,NA
2554,NA,NA,NA,NA,NA,NA,0.063,NA
2555,NA,NA,NA,NA,NA,NA,0.063,NA
2556,NA,NA,NA,NA,NA,NA,0.063,NA
2557,NA,NA,NA,NA,NA,NA,0.063,NA
2558,NA,NA,NA,NA,NA,NA,0.063,NA
2559,NA,NA,NA,NA,NA,NA,0.063,NA
2569,NA,NA,NA,NA,NA,NA,0.063,NA
2571,NA,NA,NA,NA,NA,NA,0.063,NA
2573,NA,NA,NA,NA,NA,NA,0.063,NA
2574,NA,NA,NA,NA,NA,NA,0.063,NA
2575,NA,NA,NA,NA,NA,NA,0.063,NA
2576,NA,NA,NA,NA,NA,NA,0.063,NA
2577,NA,NA,NA,NA,NA,NA,0.063,NA
2578,NA,NA,NA,NA,NA,NA,0.063,NA
2579,NA,NA,NA,NA,NA,NA,0.063,NA
2580,NA,NA,NA,NA,NA,NA,0.063,NA
2581,NA,NA,NA,NA,NA,NA,0.063,NA
2582,NA,NA,NA,NA,NA,NA,0.063,NA
2597,NA,NA,NA,NA,NA,NA,0.063,NA
2598,NA,NA,NA,NA,NA,NA,0.063,NA
2599,NA,NA,NA,NA,NA,NA,0.063,NA
2600,NA,NA,NA,NA,NA,NA,0.063,NA
2601,NA,NA,NA,NA,NA,NA,0.063,NA
2602,NA,NA,NA,NA,NA,NA,0.063,NA
2603,NA,NA,NA,NA,NA,NA,0.063,NA
2604,NA,NA,NA,NA,NA,NA,0.063,NA
2605,NA,NA,NA,NA,NA,NA,0.063,NA
2606,NA,NA,NA,NA,NA,NA,0.063,NA
2607,NA,NA,NA,NA,NA,NA,0.063,NA
2617,NA,NA,NA,NA,NA,NA,0.063,NA
2622,NA,NA,NA,NA,NA,NA,0.063,NA
2623,NA,NA,NA,NA,NA,NA,0.063,NA
2624,NA,NA,NA,NA,NA,NA,0.063,NA
2625,NA,NA,NA,NA,NA,NA,0.063,NA
2644,NA,NA,NA,NA,NA,NA,0.063,NA
2645,NA,NA,NA,NA,NA,NA,0.063,NA
2646,NA,NA,NA,NA,NA,NA,0.063,NA
2647,NA,NA,NA,NA,NA,NA,0.063,NA
2648,NA,NA,NA,NA,NA,NA,0.063,NA
2649,NA,NA,NA,NA,NA,NA,0.063,NA
2650,NA,NA,NA,NA,NA,NA,0.063,NA
2651,NA,NA,NA,NA,NA,NA,0.063,NA
2652,NA,NA,NA,NA,NA,NA,0.063,NA
2653,NA,NA,NA,NA,NA,NA,0.063,NA
2654,NA,NA,NA,NA,NA,NA,0.063,NA
2655,NA,NA,NA,NA,NA,NA,0.063,NA
2656,NA,NA,NA,NA,NA,NA,0.063,NA
2657,NA,NA,NA,NA,NA,NA,0.063,NA
2658,NA,NA,NA,NA,NA,NA,0.063,NA
2662,NA,NA,NA,NA,NA,NA,0.063,NA
2673,NA,NA,NA,NA,NA,NA,0.063,NA
2676,NA,NA,NA,NA,NA,NA,0.063,NA
2680,NA,NA,NA,NA,NA,NA,0.063,NA
2681,NA,NA,NA,NA,NA,NA,0.063,NA
2682,NA,NA,NA,NA,NA,NA,0.063,NA
2683,NA,NA,NA,NA,NA,NA,0.063,NA
2684,NA,NA,NA,NA,NA,NA,0.063,NA
2685,NA,NA,NA,NA,NA,NA,0.063,NA
2686,NA,NA,NA,NA,NA,NA,0.063,NA
2687,NA,NA,NA,NA,NA,NA,0.063,NA
2688,NA,NA,NA,NA,NA,NA,0.063,NA
2689,NA,NA,NA,NA,NA,NA,0.063,NA
2690,NA,NA,NA,NA,NA,NA,0.063,NA
2691,NA,NA,NA,NA,NA,NA,0.063,NA
2692,NA,NA,NA,NA,NA,NA,0.063,NA
2693,NA,NA,NA,NA,NA,NA,0.063,NA
2694,NA,NA,NA,NA,NA,NA,0.063,NA
2698,NA,NA,NA,NA,NA,NA,0.063,NA
2699,NA,NA,NA,NA,NA,NA,0.063,NA
2700,NA,NA,NA,NA,NA,NA,0.063,NA
2703,NA,NA,NA,NA,NA,NA,0.063,NA
2704,NA,NA,NA,NA,NA,NA,0.063,NA
2705,NA,NA,NA,NA,NA,NA,0.063,NA
2721,NA,NA,NA,NA,NA,NA,0.063,NA
2725,NA,NA,NA,NA,NA,NA,0.063,NA
2726,NA,NA,NA,NA,NA,NA,0.063,NA
2727,NA,NA,NA,NA,NA,NA,0.063,NA
2728,NA,NA,NA,NA,NA,NA,0.063,NA
2729,NA,NA,NA,NA,NA,NA,0.063,NA
2730,NA,NA,NA,NA,NA,NA,0.063,NA
2731,NA,NA,NA,NA,NA,NA,0.063,NA
2732,NA,NA,NA,NA,NA,NA,0.063,NA
2733,NA,NA,NA,NA,NA,NA,0.063,NA
2734,NA,NA,NA,NA,NA,NA,0.063,NA
2735,NA,NA,NA,NA,NA,NA,0.063,NA
2736,NA,NA,NA,NA,NA,NA,0.063,NA
2738,NA,NA,NA,NA,NA,NA,0.063,NA
2744,NA,NA,NA,NA,NA,NA,0.063,NA
2745,NA,NA,NA,NA,NA,NA,0.063,NA
2746,NA,NA,NA,NA,NA,NA,0.063,NA
2747,NA,NA,NA,NA,NA,NA,0.063,NA
2748,NA,NA,NA,NA,NA,NA,0.063,NA
2749,NA,NA,NA,NA,NA,NA,0.063,NA
2750,NA,NA,NA,NA,NA,NA,0.063,NA
2751,NA,NA,NA,NA,NA,NA,0.063,NA
2752,NA,NA,NA,NA,NA,NA,0.063,NA
2753,NA,NA,NA,NA,NA,NA,0.063,NA
2754,NA,NA,NA,NA,NA,NA,0.063,NA
2755,NA,NA,NA,NA,NA,NA,0.063,NA
2756,NA,NA,NA,NA,NA,NA,0.063,NA
2757,NA,NA,NA,NA,NA,NA,0.063,NA
2758,NA,NA,NA,NA,NA,NA,0.063,NA
2759,NA,NA,NA,NA,NA,NA,0.063,NA
2760,NA,NA,NA,NA,NA,NA,0.063,NA
2783,NA,NA,NA,NA,NA,NA,0.063,NA
2784,NA,NA,NA,NA,NA,NA,0.063,NA
2785,NA,NA,NA,NA,NA,NA,0.063,NA
2786,NA,NA,NA,NA,NA,NA,0.063,NA
2787,NA,NA,NA,NA,NA,NA,0.063,NA
2788,NA,NA,NA,NA,NA,NA,0.063,NA
2789,NA,NA,NA,NA,NA,NA,0.063,NA
2790,NA,NA,NA,NA,NA,NA,0.063,NA
2791,NA,NA,NA,NA,NA,NA,0.063,NA
2792,NA,NA,NA,NA,NA,NA,0.063,NA
2793,NA,NA,NA,NA,NA,NA,0.063,NA
2794,NA,NA,NA,NA,NA,NA,0.063,NA
2795,NA,NA,NA,NA,NA,NA,0.063,NA
2796,NA,NA,NA,NA,NA,NA,0.063,NA
2797,NA,NA,NA,NA,NA,NA,0.063,NA
2798,NA,NA,NA,NA,NA,NA,0.063,NA
2799,NA,NA,NA,NA,NA,NA,0.063,NA
2800,NA,NA,NA,NA,NA,NA,0.063,NA
2801,NA,NA,NA,NA,NA,NA,0.063,NA
2819,NA,NA,NA,NA,NA,NA,0.063,NA
2825,NA,NA,NA,NA,NA,NA,0.063,NA
2826,NA,NA,NA,NA,NA,NA,0.063,NA
2827,NA,NA,NA,NA,NA,NA,0.063,NA
2828,NA,NA,NA,NA,NA,NA,0.063,NA
2829,NA,NA,NA,NA,NA,NA,0.063,NA
2830,NA,NA,NA,NA,NA,NA,0.063,NA
2831,NA,NA,NA,NA,NA,NA,0.063,NA
2832,NA,NA,NA,NA,NA,NA,0.063,NA
2833,NA,NA,NA,NA,NA,NA,0.063,NA
2834,NA,NA,NA,NA,NA,NA,0.063,NA
2835,NA,NA,NA,NA,NA,NA,0.063,NA
2836,NA,NA,NA,NA,NA,NA,0.063,NA
2837,NA,NA,NA,NA,NA,NA,0.063,NA
2838,NA,NA,NA,NA,NA,NA,0.063,NA
2839,NA,NA,NA,NA,NA,NA,0.063,NA
2840,NA,NA,NA,NA,NA,NA,0.063,NA
2841,NA,NA,NA,NA,NA,NA,0.063,NA
2847,NA,NA,NA,NA,NA,NA,0.063,NA
2848,NA,NA,NA,NA,NA,NA,0.063,NA
2849,NA,NA,NA,NA,NA,NA,0.063,NA
2850,NA,NA,NA,NA,NA,NA,0.063,NA
2856,NA,NA,NA,NA,NA,NA,0.063,NA
2858,NA,NA,NA,NA,NA,NA,0.063,NA
2859,NA,NA,NA,NA,NA,NA,0.063,NA
2868,NA,NA,NA,NA,NA,NA,0.063,NA
2869,NA,NA,NA,NA,NA,NA,0.063,NA
2874,NA,NA,NA,NA,NA,NA,0.063,NA
2875,NA,NA,NA,NA,NA,NA,0.063,NA
2876,NA,NA,NA,NA,NA,NA,0.063,NA
2877,NA,NA,NA,NA,NA,NA,0.063,NA
2878,NA,NA,NA,NA,NA,NA,0.063,NA
2879,NA,NA,NA,NA,NA,NA,0.063,NA
2880,NA,NA,NA,NA,NA,NA,0.063,NA
2881,NA,NA,NA,NA,NA,NA,0.063,NA
2882,NA,NA,NA,NA,NA,NA,0.063,NA
2883,NA,NA,NA,NA,NA,NA,0.063,NA
2897,NA,NA,NA,NA,NA,NA,0.063,NA
2898,NA,NA,NA,NA,NA,NA,0.063,NA
2899,NA,NA,NA,NA,NA,NA,0.063,NA
2900,NA,NA,NA,NA,NA,NA,0.063,NA
2901,NA,NA,NA,NA,NA,NA,0.063,NA
2902,NA,NA,NA,NA,NA,NA,0.063,NA
2903,NA,NA,NA,NA,NA,NA,0.063,NA
2904,NA,NA,NA,NA,NA,NA,0.063,NA
2905,NA,NA,NA,NA,NA,NA,0.063,NA
2906,NA,NA,NA,NA,NA,NA,0.063,NA
2907,NA,NA,NA,NA,NA,NA,0.063,NA
2908,NA,NA,NA,NA,NA,NA,0.063,NA
2909,NA,NA,NA,NA,NA,NA,0.063,NA
2910,NA,NA,NA,NA,NA,NA,0.063,NA
2914,NA,NA,NA,NA,NA,NA,0.063,NA
2915,NA,NA,NA,NA,NA,NA,0.063,NA
2916,NA,NA,NA,NA,NA,NA,0.063,NA
2917,NA,NA,NA,NA,NA,NA,0.063,NA
2936,NA,NA,NA,NA,NA,NA,0.063,NA
2937,NA,NA,NA,NA,NA,NA,0.063,NA
2938,NA,NA,NA,NA,NA,NA,0.063,NA
2939,NA,NA,NA,NA,NA,NA,0.063,NA
2940,NA,NA,NA,NA,NA,NA,0.063,NA
2941,NA,NA,NA,NA,NA,NA,0.063,NA
2942,NA,NA,NA,NA,NA,NA,0.063,NA
2943,NA,NA,NA,NA,NA,NA,0.063,NA
2944,NA,NA,NA,NA,NA,NA,0.063,NA
2945,NA,NA,NA,NA,NA,NA,0.063,NA
2946,NA,NA,NA,NA,NA,NA,0.063,NA
2947,NA,NA,NA,NA,NA,NA,0.063,NA
2948,NA,NA,NA,NA,NA,NA,0.063,NA
2949,NA,NA,NA,NA,NA,NA,0.063,NA
2950,NA,NA,NA,NA,NA,NA,0.063,NA
2951,NA,NA,NA,NA,NA,NA,0.063,NA
2952,NA,NA,NA,NA,NA,NA,0.063,NA
2953,NA,NA,NA,NA,NA,NA,0.063,NA
2954,NA,NA,NA,NA,NA,NA,0.063,NA
2955,NA,NA,NA,NA,NA,NA,0.063,NA
2956,NA,NA,NA,NA,NA,NA,0.063,NA
2979,NA,NA,NA,NA,NA,NA,0.063,NA
2980,NA,NA,NA,NA,NA,NA,0.063,NA
2981,NA,NA,NA,NA,NA,NA,0.063,NA
2982,NA,NA,NA,NA,NA,NA,0.063,NA
2983,NA,NA,NA,NA,NA,NA,0.063,NA
2984,NA,NA,NA,NA,NA,NA,0.063,NA
2985,NA,NA,NA,NA,NA,NA,0.063,NA
2986,NA,NA,NA,NA,NA,NA,0.063,NA
2987,NA,NA,NA,NA,NA,NA,0.063,NA
2988,NA,NA,NA,NA,NA,NA,0.063,NA
2989,NA,NA,NA,NA,NA,NA,0.063,NA
2990,NA,NA,NA,NA,NA,NA,0.063,NA
2991,NA,NA,NA,NA,NA,NA,0.063,NA
2992,NA,NA,NA,NA,NA,NA,0.063,NA
2993,NA,NA,NA,NA,NA,NA,0.063,NA
2994,NA,NA,NA,NA,NA,NA,0.063,NA
3025,NA,NA,NA,NA,NA,NA,0.063,NA
3026,NA,NA,NA,NA,NA,NA,0.063,NA
3027,NA,NA,NA,NA,NA,NA,0.063,NA
3028,NA,NA,NA,NA,NA,NA,0.063,NA
3029,NA,NA,NA,NA,NA,NA,0.063,NA
3030,NA,NA,NA,NA,NA,NA,0.063,NA
3031,NA,NA,NA,NA,NA,NA,0.063,NA
3032,NA,NA,NA,NA,NA,NA,0.063,NA
3033,NA,NA,NA,NA,NA,NA,0.063,NA
3034,NA,NA,NA,NA,NA,NA,0.063,NA
3035,NA,NA,NA,NA,NA,NA,0.063,NA
3036,NA,NA,NA,NA,NA,NA,0.063,NA
3037,NA,NA,NA,NA,NA,NA,0.063,NA
3038,NA,NA,NA,NA,NA,NA,0.063,NA
3039,NA,NA,NA,NA,NA,NA,0.063,NA
3040,NA,NA,NA,NA,NA,NA,0.063,NA
3041,NA,NA,NA,NA,NA,NA,0.063,NA
3042,NA,NA,NA,NA,NA,NA,0.063,NA
3043,NA,NA,NA,NA,NA,NA,0.063,NA
3044,NA,NA,NA,NA,NA,NA,0.063,NA
3045,NA,NA,NA,NA,NA,NA,0.063,NA
3046,NA,NA,NA,NA,NA,NA,0.063,NA
3047,NA,NA,NA,NA,NA,NA,0.063,NA
3048,NA,NA,NA,NA,NA,NA,0.063,NA
3049,NA,NA,NA,NA,NA,NA,0.063,NA
3050,NA,NA,NA,NA,NA,NA,0.063,NA
3051,NA,NA,NA,NA,NA,NA,0.063,NA
3052,NA,NA,NA,NA,NA,NA,0.063,NA
3053,NA,NA,NA,NA,NA,NA,0.063,NA
3054,NA,NA,NA,NA,NA,NA,0.063,NA
3055,NA,NA,NA,NA,NA,NA,0.063,NA
3056,NA,NA,NA,NA,NA,NA,0.063,NA
3057,NA,NA,NA,NA,NA,NA,0.063,NA
3058,NA,NA,NA,NA,NA,NA,0.063,NA
3059,NA,NA,NA,NA,NA,NA,0.063,NA
3060,NA,NA,NA,NA,NA,NA,0.063,NA
3061,NA,NA,NA,NA,NA,NA,0.063,NA
3062,NA,NA,NA,NA,NA,NA,0.063,NA
3063,NA,NA,NA,NA,NA,NA,0.063,NA
3064,NA,NA,NA,NA,NA,NA,0.063,NA
3065,NA,NA,NA,NA,NA,NA,0.063,NA
3066,NA,NA,NA,NA,NA,NA,0.063,NA
3068,NA,NA,NA,NA,NA,NA,0.063,NA
3081,NA,NA,NA,NA,NA,NA,0.063,NA
3082,NA,NA,NA,NA,NA,NA,0.063,NA
3083,NA,NA,NA,NA,NA,NA,0.063,NA
3084,NA,NA,NA,NA,NA,NA,0.063,NA
3085,NA,NA,NA,NA,NA,NA,0.063,NA
3086,NA,NA,NA,NA,NA,NA,0.063,NA
3087,NA,NA,NA,NA,NA,NA,0.063,NA
3088,NA,NA,NA,NA,NA,NA,0.063,NA
3089,NA,NA,NA,NA,NA,NA,0.063,NA
3090,NA,NA,NA,NA,NA,NA,0.063,NA
3091,NA,NA,NA,NA,NA,NA,0.063,NA
3092,NA,NA,NA,NA,NA,NA,0.063,NA
3093,NA,NA,NA,NA,NA,NA,0.063,NA
3094,NA,NA,NA,NA,NA,NA,0.063,NA
3095,NA,NA,NA,NA,NA,NA,0.063,NA
3096,NA,NA,NA,NA,NA,NA,0.063,NA
3097,NA,NA,NA,NA,NA,NA,0.063,NA
3099,NA,NA,NA,NA,NA,NA,0.063,NA
3100,NA,NA,NA,NA,NA,NA,0.063,NA
3112,NA,NA,NA,NA,NA,NA,0.063,NA
3113,NA,NA,NA,NA,NA,NA,0.063,NA
3114,NA,NA,NA,NA,NA,NA,0.063,NA
3115,NA,NA,NA,NA,NA,NA,0.063,NA
3116,NA,NA,NA,NA,NA,NA,0.063,NA
3117,NA,NA,NA,NA,NA,NA,0.063,NA
3118,NA,NA,NA,NA,NA,NA,0.063,NA
3119,NA,NA,NA,NA,NA,NA,0.063,NA
3120,NA,NA,NA,NA,NA,NA,0.063,NA
3121,NA,NA,NA,NA,NA,NA,0.063,NA
3122,NA,NA,NA,NA,NA,NA,0.063,NA
3123,NA,NA,NA,NA,NA,NA,0.063,NA
3124,NA,NA,NA,NA,NA,NA,0.063,NA
3125,NA,NA,NA,NA,NA,NA,0.063,NA
3126,NA,NA,NA,NA,NA,NA,0.063,NA
3127,NA,NA,NA,NA,NA,NA,0.063,NA
3128,NA,NA,NA,NA,NA,NA,0.063,NA
3139,NA,NA,NA,NA,NA,NA,0.063,NA
3140,NA,NA,NA,NA,NA,NA,0.063,NA
3141,NA,NA,NA,NA,NA,NA,0.063,NA
3142,NA,NA,NA,NA,NA,NA,0.063,NA
3143,NA,NA,NA,NA,NA,NA,0.063,NA
3144,NA,NA,NA,NA,NA,NA,0.063,NA
