"age","simulation","node_summary","prob","model"
5,40,74,1,MCC
5,40,75,0.595,MCC
5,40,76,0.14,MCC
5,40,77,0.14,MCC
5,40,78,1,MCC
5,40,79,0.895,MCC
5,40,80,1,MCC
5,40,81,0.21,MCC
5,40,82,1,MCC
5,40,83,0.89,MCC
5,40,84,0.97,MCC
5,40,85,0.97,MCC
5,40,86,1,MCC
5,40,87,1,MCC
5,40,88,0.98,MCC
5,40,89,0.615,MCC
5,40,90,0.975,MCC
5,40,91,0.425,MCC
5,40,92,0.87,MCC
5,40,93,1,MCC
5,40,94,0.845,MCC
5,40,95,1,MCC
5,40,96,0.69,MCC
5,40,97,1,MCC
5,40,98,0.62,MCC
5,40,99,1,MCC
3,22,51,1,CS
3,22,52,0.58,CS
3,22,53,0.96,CS
3,22,54,0.99,CS
3,22,55,0.99,CS
3,22,56,0.875,CS
3,22,57,1,CS
3,22,58,0.84,CS
3,22,59,1,CS
3,22,60,1,CS
3,22,61,1,CS
3,22,62,1,CS
3,22,63,1,CS
3,22,64,1,CS
3,22,65,1,CS
3,22,66,0.995,CS
3,22,67,0.82,CS
3,22,68,1,CS
3,22,69,0.76,CS
3,22,70,1,CS
3,22,71,1,CS
3,22,72,1,CS
3,22,73,1,CS
3,22,74,0.995,CS
3,22,75,1,CS
3,22,76,0.815,CS
3,22,77,0.98,CS
3,22,78,1,CS
3,22,79,0.975,CS
3,22,80,1,CS
3,22,81,1,CS
3,22,82,1,CS
3,22,83,0.985,CS
3,22,84,0.985,CS
3,22,85,1,CS
3,22,86,0.995,CS
3,22,87,0.97,CS
3,22,88,0.625,CS
3,22,89,1,CS
3,22,90,0.67,CS
3,22,91,1,CS
3,22,92,1,CS
3,22,93,0.955,CS
3,22,94,1,CS
3,22,95,1,CS
3,22,51,NA,MCC
3,22,52,0.37,MCC
3,22,53,0.375,MCC
3,22,54,1,MCC
3,22,55,0.995,MCC
3,22,56,0.985,MCC
3,22,57,1,MCC
3,22,58,0.995,MCC
3,22,59,1,MCC
3,22,60,0.815,MCC
3,22,61,0.98,MCC
3,22,62,1,MCC
3,22,63,1,MCC
3,22,64,0.975,MCC
3,22,65,1,MCC
3,22,66,1,MCC
3,22,67,0.985,MCC
3,22,68,0.97,MCC
3,22,69,1,MCC
3,22,70,0.955,MCC
3,22,71,1,MCC
3,22,72,0.625,MCC
3,22,73,1,MCC
3,22,74,0.67,MCC
3,22,75,1,MCC
3,22,76,0.315,MCC
3,22,77,0.58,MCC
3,22,78,1,MCC
3,22,79,1,MCC
3,22,80,0.96,MCC
3,22,81,0.5,MCC
3,22,82,1,MCC
3,22,83,1,MCC
3,22,84,0.99,MCC
3,22,85,0.99,MCC
3,22,86,0.875,MCC
3,22,87,1,MCC
3,22,88,1,MCC
3,22,89,1,MCC
3,22,90,1,MCC
3,22,91,0.84,MCC
3,22,92,1,MCC
3,22,93,1,MCC
3,22,94,1,MCC
3,22,95,1,MCC
3,22,96,0.995,MCC
3,22,97,0.82,MCC
3,22,98,1,MCC
3,22,99,0.76,MCC
14,45,51,1,CS
14,45,52,1,CS
14,45,53,1,CS
14,45,54,0.665,CS
14,45,55,0.985,CS
14,45,56,1,CS
14,45,57,1,CS
14,45,58,0.94,CS
14,45,59,0.985,CS
14,45,60,1,CS
14,45,61,1,CS
14,45,62,0.985,CS
14,45,63,1,CS
14,45,51,NA,MCC
14,45,52,0.005,MCC
14,45,53,0.005,MCC
14,45,54,0.005,MCC
14,45,55,0.005,MCC
14,45,56,0.005,MCC
14,45,57,0.005,MCC
14,45,58,0.02,MCC
14,45,59,0.035,MCC
14,45,60,0.005,MCC
14,45,61,0.005,MCC
14,45,62,0.02,MCC
14,45,63,0.39,MCC
14,45,64,0.415,MCC
14,45,65,1,MCC
14,45,66,0.005,MCC
14,45,67,0.005,MCC
14,45,68,0.005,MCC
14,45,69,0.01,MCC
14,45,70,0.005,MCC
14,45,71,0.02,MCC
14,45,72,1,MCC
14,45,73,0.005,MCC
14,45,74,0.075,MCC
14,45,75,1,MCC
14,45,76,0.45,MCC
14,45,77,1,MCC
14,45,78,1,MCC
14,45,79,0.94,MCC
14,45,80,0.01,MCC
14,45,81,0.305,MCC
14,45,82,0.08,MCC
14,45,83,0.005,MCC
14,45,84,0.005,MCC
14,45,85,0.18,MCC
14,45,86,0.985,MCC
14,45,87,0.985,MCC
14,45,88,1,MCC
14,45,89,0.015,MCC
14,45,90,0.665,MCC
14,45,91,0.985,MCC
14,45,92,1,MCC
14,45,93,0.005,MCC
14,45,94,0.005,MCC
14,45,95,0.015,MCC
14,45,96,0.22,MCC
14,45,97,0.005,MCC
14,45,98,0.035,MCC
14,45,99,0.395,MCC
3,13,51,1,CS
3,13,52,0.555,CS
3,13,53,1,CS
3,13,54,0.81,CS
3,13,55,0.63,CS
3,13,56,1,CS
3,13,57,0.915,CS
3,13,58,1,CS
3,13,59,1,CS
3,13,60,1,CS
3,13,61,0.515,CS
3,13,62,1,CS
3,13,63,1,CS
3,13,64,1,CS
3,13,65,1,CS
3,13,66,0.605,CS
3,13,67,1,CS
3,13,68,0.995,CS
3,13,69,1,CS
3,13,70,1,CS
3,13,71,1,CS
3,13,72,1,CS
3,13,73,0.845,CS
3,13,74,1,CS
3,13,75,0.765,CS
3,13,76,1,CS
3,13,77,1,CS
3,13,78,1,CS
3,13,79,1,CS
3,13,80,1,CS
3,13,81,1,CS
3,13,82,1,CS
3,13,83,1,CS
3,13,84,1,CS
3,13,85,1,CS
3,13,86,1,CS
3,13,87,0.515,CS
3,13,88,1,CS
3,13,89,1,CS
3,13,90,0.68,CS
10,5,51,1,CS
10,5,52,0.975,CS
10,5,53,0.795,CS
10,5,54,1,CS
10,5,55,1,CS
10,5,56,0.94,CS
10,5,57,1,CS
10,5,58,0.725,CS
10,5,59,1,CS
10,5,60,1,CS
10,5,61,1,CS
10,5,62,1,CS
10,5,63,1,CS
10,5,64,1,CS
10,5,65,1,CS
10,5,66,1,CS
10,5,67,1,CS
10,5,68,1,CS
3,13,51,NA,MCC
3,13,52,0.09,MCC
3,13,53,0.155,MCC
3,13,54,0.68,MCC
3,13,55,0.295,MCC
3,13,56,0.845,MCC
3,13,57,1,MCC
3,13,58,0.765,MCC
3,13,59,1,MCC
3,13,60,1,MCC
3,13,61,1,MCC
3,13,62,1,MCC
3,13,63,1,MCC
3,13,64,1,MCC
3,13,65,1,MCC
3,13,66,1,MCC
3,13,67,0.445,MCC
3,13,68,0.11,MCC
3,13,69,0.23,MCC
3,13,70,0.555,MCC
3,13,71,1,MCC
3,13,72,1,MCC
3,13,73,1,MCC
3,13,74,0.81,MCC
3,13,75,0.18,MCC
3,13,76,1,MCC
3,13,77,1,MCC
3,13,78,1,MCC
3,13,79,0.515,MCC
3,13,80,1,MCC
3,13,81,1,MCC
3,13,82,0.63,MCC
3,13,83,0.915,MCC
3,13,84,1,MCC
3,13,85,1,MCC
3,13,86,1,MCC
3,13,87,1,MCC
3,13,88,1,MCC
3,13,89,0.605,MCC
3,13,90,1,MCC
3,13,91,0.995,MCC
3,13,92,0.175,MCC
3,13,93,0.515,MCC
3,13,94,1,MCC
3,13,95,0.225,MCC
3,13,96,1,MCC
3,13,97,1,MCC
3,13,98,1,MCC
3,13,99,1,MCC
10,5,51,NA,MCC
10,5,52,0.005,MCC
10,5,53,0.005,MCC
10,5,54,0.005,MCC
10,5,55,0.01,MCC
10,5,56,1,MCC
10,5,57,0.055,MCC
10,5,58,0.445,MCC
10,5,59,0.005,MCC
10,5,60,0.01,MCC
10,5,61,0.08,MCC
10,5,62,1,MCC
10,5,63,0.94,MCC
10,5,64,1,MCC
10,5,65,0.015,MCC
10,5,66,0.285,MCC
10,5,67,0.235,MCC
10,5,68,0.18,MCC
10,5,69,0.725,MCC
10,5,70,1,MCC
10,5,71,1,MCC
10,5,72,0.005,MCC
10,5,73,0.04,MCC
10,5,74,0.065,MCC
10,5,75,1,MCC
10,5,76,1,MCC
10,5,77,0.005,MCC
10,5,78,0.005,MCC
10,5,79,0.005,MCC
10,5,80,0.005,MCC
10,5,81,0.045,MCC
10,5,82,1,MCC
10,5,83,0.005,MCC
10,5,84,0.005,MCC
10,5,85,0.025,MCC
10,5,86,1,MCC
10,5,87,1,MCC
10,5,88,0.02,MCC
10,5,89,0.015,MCC
10,5,90,0.975,MCC
10,5,91,0.795,MCC
10,5,92,1,MCC
10,5,93,0.225,MCC
10,5,94,0.005,MCC
10,5,95,0.005,MCC
10,5,96,0.06,MCC
10,5,97,0.03,MCC
10,5,98,1,MCC
10,5,99,1,MCC
3,36,51,1,CS
3,36,52,0.965,CS
3,36,53,0.565,CS
3,36,54,0.995,CS
3,36,55,0.995,CS
3,36,56,0.615,CS
3,36,57,1,CS
3,36,58,1,CS
3,36,59,1,CS
3,36,60,1,CS
3,36,61,0.69,CS
3,36,62,1,CS
3,36,63,0.655,CS
3,36,64,1,CS
3,36,65,0.955,CS
3,36,66,0.935,CS
3,36,67,0.73,CS
3,36,68,1,CS
3,36,69,1,CS
3,36,70,1,CS
3,36,71,0.535,CS
3,36,72,0.575,CS
3,36,73,0.89,CS
3,36,74,0.65,CS
3,36,75,0.535,CS
3,36,76,1,CS
3,36,77,0.545,CS
3,36,78,1,CS
3,36,79,1,CS
3,36,80,1,CS
3,36,81,1,CS
3,36,82,0.975,CS
3,36,83,1,CS
3,36,84,1,CS
3,36,85,0.675,CS
3,36,86,0.99,CS
3,36,87,1,CS
3,36,88,1,CS
3,36,89,1,CS
3,36,90,1,CS
3,36,91,1,CS
3,36,92,0.765,CS
3,36,93,1,CS
3,36,94,0.585,CS
3,36,95,1,CS
5,27,51,1,CS
5,27,52,1,CS
5,27,53,0.82,CS
5,27,54,0.74,CS
5,27,55,1,CS
5,27,56,1,CS
5,27,57,1,CS
5,27,58,1,CS
5,27,59,0.565,CS
5,27,60,0.685,CS
5,27,61,0.7,CS
5,27,62,1,CS
5,27,63,1,CS
5,27,64,1,CS
5,27,65,0.755,CS
5,27,66,0.92,CS
5,27,67,1,CS
5,27,68,0.985,CS
5,27,69,1,CS
5,27,70,0.735,CS
5,27,71,1,CS
5,27,72,1,CS
5,27,73,1,CS
5,27,74,1,CS
5,27,75,0.74,CS
5,27,76,1,CS
5,27,77,0.58,CS
5,27,78,0.995,CS
5,27,79,1,CS
5,27,80,1,CS
5,27,81,0.85,CS
5,27,82,1,CS
5,27,83,1,CS
5,27,84,0.975,CS
3,36,51,NA,MCC
3,36,52,0.385,MCC
3,36,53,0.29,MCC
3,36,54,0.575,MCC
3,36,55,0.5,MCC
3,36,56,0.89,MCC
3,36,57,0.65,MCC
3,36,58,0.325,MCC
3,36,59,1,MCC
3,36,60,0.975,MCC
3,36,61,1,MCC
3,36,62,1,MCC
3,36,63,1,MCC
3,36,64,0.545,MCC
3,36,65,1,MCC
3,36,66,1,MCC
3,36,67,1,MCC
3,36,68,0.675,MCC
3,36,69,0.99,MCC
3,36,70,1,MCC
3,36,71,1,MCC
3,36,72,1,MCC
3,36,73,1,MCC
3,36,74,1,MCC
3,36,75,0.765,MCC
3,36,76,1,MCC
3,36,77,0.585,MCC
3,36,78,1,MCC
3,36,79,0.965,MCC
3,36,80,0.565,MCC
3,36,81,0.69,MCC
3,36,82,1,MCC
3,36,83,0.655,MCC
3,36,84,1,MCC
3,36,85,0.995,MCC
3,36,86,1,MCC
3,36,87,0.995,MCC
3,36,88,0.615,MCC
3,36,89,1,MCC
3,36,90,1,MCC
3,36,91,1,MCC
3,36,92,0.955,MCC
3,36,93,0.41,MCC
3,36,94,1,MCC
3,36,95,0.26,MCC
3,36,96,0.935,MCC
3,36,97,0.73,MCC
3,36,98,1,MCC
3,36,99,1,MCC
5,27,51,NA,MCC
5,27,52,0.015,MCC
5,27,53,0.005,MCC
5,27,54,0.05,MCC
5,27,55,0.36,MCC
5,27,56,0.995,MCC
5,27,57,1,MCC
5,27,58,1,MCC
5,27,59,0.43,MCC
5,27,60,0.005,MCC
5,27,61,0.005,MCC
5,27,62,0.055,MCC
5,27,63,0.15,MCC
5,27,64,1,MCC
5,27,65,0.74,MCC
5,27,66,1,MCC
5,27,67,0.58,MCC
5,27,68,0.975,MCC
5,27,69,0.065,MCC
5,27,70,0.16,MCC
5,27,71,1,MCC
5,27,72,1,MCC
5,27,73,1,MCC
5,27,74,0.755,MCC
5,27,75,0.92,MCC
5,27,76,1,MCC
5,27,77,0.85,MCC
5,27,78,0.37,MCC
5,27,79,1,MCC
5,27,80,0.075,MCC
5,27,81,0.24,MCC
5,27,82,1,MCC
5,27,83,0.13,MCC
5,27,84,0.7,MCC
5,27,85,0.82,MCC
5,27,86,0.74,MCC
5,27,87,1,MCC
5,27,88,1,MCC
5,27,89,1,MCC
5,27,90,1,MCC
5,27,91,0.685,MCC
5,27,92,0.985,MCC
5,27,93,1,MCC
5,27,94,0.735,MCC
5,27,95,1,MCC
5,27,96,1,MCC
5,27,97,1,MCC
5,27,98,0.34,MCC
5,27,99,1,MCC
4,22,51,1,CS
4,22,52,0.55,CS
4,22,53,0.99,CS
4,22,54,0.675,CS
4,22,55,0.97,CS
4,22,56,1,CS
4,22,57,0.84,CS
4,22,58,1,CS
4,22,59,1,CS
4,22,60,1,CS
4,22,61,0.99,CS
4,22,62,1,CS
4,22,63,1,CS
4,22,64,0.635,CS
4,22,65,0.975,CS
4,22,66,0.54,CS
4,22,67,0.61,CS
4,22,68,1,CS
4,22,69,1,CS
4,22,70,1,CS
4,22,71,1,CS
4,22,72,1,CS
4,22,73,0.515,CS
4,22,74,0.75,CS
4,22,75,1,CS
4,22,76,1,CS
4,22,77,0.59,CS
4,22,78,1,CS
4,22,79,1,CS
4,22,80,0.515,CS
4,22,81,0.89,CS
4,22,82,0.55,CS
4,22,83,0.985,CS
4,22,84,1,CS
4,22,85,0.975,CS
4,22,86,1,CS
4,22,87,0.8,CS
4,22,88,0.995,CS
4,22,89,0.72,CS
4,22,90,1,CS
4,22,91,1,CS
4,22,92,1,CS
4,22,93,1,CS
4,22,51,NA,MCC
4,22,52,0.17,MCC
4,22,53,0.55,MCC
4,22,54,1,MCC
4,22,55,1,MCC
4,22,56,0.99,MCC
4,22,57,0.265,MCC
4,22,58,0.61,MCC
4,22,59,1,MCC
4,22,60,0.415,MCC
4,22,61,1,MCC
4,22,62,1,MCC
4,22,63,0.675,MCC
4,22,64,0.635,MCC
4,22,65,0.54,MCC
4,22,66,0.975,MCC
4,22,67,0.97,MCC
4,22,68,1,MCC
4,22,69,0.84,MCC
4,22,70,1,MCC
4,22,71,1,MCC
4,22,72,1,MCC
4,22,73,0.99,MCC
4,22,74,1,MCC
4,22,75,1,MCC
4,22,76,1,MCC
4,22,77,0.32,MCC
4,22,78,0.255,MCC
4,22,79,0.75,MCC
4,22,80,1,MCC
4,22,81,0.495,MCC
4,22,82,1,MCC
4,22,83,0.515,MCC
4,22,84,0.89,MCC
4,22,85,0.315,MCC
4,22,86,1,MCC
4,22,87,0.59,MCC
4,22,88,1,MCC
4,22,89,0.985,MCC
4,22,90,1,MCC
4,22,91,0.975,MCC
4,22,92,1,MCC
4,22,93,1,MCC
4,22,94,0.41,MCC
4,22,95,1,MCC
4,22,96,0.8,MCC
4,22,97,0.995,MCC
4,22,98,0.72,MCC
4,22,99,1,MCC
2,18,51,1,CS
2,18,52,1,CS
2,18,53,0.57,CS
2,18,54,1,CS
2,18,55,0.975,CS
2,18,56,1,CS
2,18,57,1,CS
2,18,58,1,CS
2,18,59,0.51,CS
2,18,60,1,CS
2,18,61,0.97,CS
2,18,62,1,CS
2,18,63,0.73,CS
2,18,64,1,CS
2,18,65,0.99,CS
2,18,66,0.84,CS
2,18,67,1,CS
2,18,68,1,CS
2,18,69,1,CS
2,18,70,1,CS
2,18,71,1,CS
2,18,72,1,CS
2,18,73,1,CS
2,18,74,1,CS
2,18,75,0.845,CS
2,18,76,0.825,CS
2,18,77,0.505,CS
2,18,78,1,CS
2,18,79,1,CS
2,18,80,0.99,CS
2,18,81,1,CS
2,18,82,1,CS
2,18,83,1,CS
2,18,84,1,CS
2,18,85,1,CS
2,18,86,1,CS
2,18,87,1,CS
2,18,88,1,CS
2,18,89,1,CS
2,18,90,1,CS
2,18,91,0.82,CS
2,18,92,1,CS
2,18,93,1,CS
2,18,94,1,CS
2,18,95,1,CS
14,9,51,1,CS
14,9,52,0.89,CS
14,9,53,0.72,CS
14,9,54,1,CS
14,9,55,1,CS
14,9,56,1,CS
14,9,57,1,CS
14,9,58,0.89,CS
14,9,59,0.955,CS
14,9,60,1,CS
14,9,61,0.88,CS
14,9,62,1,CS
14,9,63,1,CS
14,9,64,1,CS
14,9,65,1,CS
14,9,66,1,CS
14,9,67,1,CS
2,18,51,NA,MCC
2,18,52,1,MCC
2,18,53,0.45,MCC
2,18,54,0.57,MCC
2,18,55,0.51,MCC
2,18,56,1,MCC
2,18,57,0.97,MCC
2,18,58,1,MCC
2,18,59,1,MCC
2,18,60,0.73,MCC
2,18,61,1,MCC
2,18,62,1,MCC
2,18,63,1,MCC
2,18,64,0.975,MCC
2,18,65,0.365,MCC
2,18,66,0.44,MCC
2,18,67,1,MCC
2,18,68,1,MCC
2,18,69,0.825,MCC
2,18,70,1,MCC
2,18,71,0.845,MCC
2,18,72,0.99,MCC
2,18,73,0.84,MCC
2,18,74,1,MCC
2,18,75,1,MCC
2,18,76,1,MCC
2,18,77,1,MCC
2,18,78,1,MCC
2,18,79,1,MCC
2,18,80,0.505,MCC
2,18,81,1,MCC
2,18,82,0.48,MCC
2,18,83,1,MCC
2,18,84,0.99,MCC
2,18,85,1,MCC
2,18,86,1,MCC
2,18,87,1,MCC
2,18,88,1,MCC
2,18,89,1,MCC
2,18,90,1,MCC
2,18,91,1,MCC
2,18,92,1,MCC
2,18,93,1,MCC
2,18,94,1,MCC
2,18,95,0.82,MCC
2,18,96,1,MCC
2,18,97,1,MCC
2,18,98,1,MCC
2,18,99,1,MCC
14,9,51,NA,MCC
14,9,52,0.005,MCC
14,9,53,0.005,MCC
14,9,54,1,MCC
14,9,55,0.005,MCC
14,9,56,0.01,MCC
14,9,57,0.085,MCC
14,9,58,0.035,MCC
14,9,59,1,MCC
14,9,60,0.89,MCC
14,9,61,0.005,MCC
14,9,62,0.005,MCC
14,9,63,0.005,MCC
14,9,64,1,MCC
14,9,65,0.01,MCC
14,9,66,0.025,MCC
14,9,67,0.89,MCC
14,9,68,0.72,MCC
14,9,69,1,MCC
14,9,70,0.025,MCC
14,9,71,0.88,MCC
14,9,72,0.005,MCC
14,9,73,0.005,MCC
14,9,74,0.005,MCC
14,9,75,0.075,MCC
14,9,76,0.005,MCC
14,9,77,0.015,MCC
14,9,78,0.145,MCC
14,9,79,1,MCC
14,9,80,1,MCC
14,9,81,0.005,MCC
14,9,82,0.005,MCC
14,9,83,0.015,MCC
14,9,84,0.215,MCC
14,9,85,1,MCC
14,9,86,1,MCC
14,9,87,0.045,MCC
14,9,88,0.005,MCC
14,9,89,0.39,MCC
14,9,90,1,MCC
14,9,91,0.005,MCC
14,9,92,0.13,MCC
14,9,93,0.245,MCC
14,9,94,0.01,MCC
14,9,95,0.05,MCC
14,9,96,1,MCC
14,9,97,0.18,MCC
14,9,98,0.955,MCC
14,9,99,1,MCC
4,13,51,1,CS
4,13,52,1,CS
4,13,53,0.975,CS
4,13,54,0.915,CS
4,13,55,0.97,CS
4,13,56,1,CS
4,13,57,1,CS
4,13,58,1,CS
4,13,59,1,CS
4,13,60,1,CS
4,13,61,1,CS
4,13,62,1,CS
4,13,63,0.995,CS
4,13,64,0.575,CS
4,13,65,1,CS
4,13,66,1,CS
4,13,67,1,CS
4,13,68,1,CS
4,13,69,0.83,CS
4,13,70,1,CS
4,13,71,0.835,CS
4,13,72,1,CS
4,13,73,1,CS
4,13,74,0.875,CS
4,13,75,1,CS
4,13,76,1,CS
4,13,77,0.985,CS
4,13,78,1,CS
4,13,79,1,CS
4,13,80,0.725,CS
4,13,81,1,CS
4,13,82,1,CS
4,13,83,1,CS
4,13,84,1,CS
4,13,85,1,CS
4,13,86,1,CS
4,13,87,0.765,CS
4,13,51,NA,MCC
4,13,52,0.135,MCC
4,13,53,0.245,MCC
4,13,54,1,MCC
4,13,55,1,MCC
4,13,56,1,MCC
4,13,57,0.83,MCC
4,13,58,1,MCC
4,13,59,0.835,MCC
4,13,60,1,MCC
4,13,61,1,MCC
4,13,62,0.875,MCC
4,13,63,1,MCC
4,13,64,1,MCC
4,13,65,0.985,MCC
4,13,66,1,MCC
4,13,67,1,MCC
4,13,68,0.725,MCC
4,13,69,0.375,MCC
4,13,70,0.08,MCC
4,13,71,1,MCC
4,13,72,0.355,MCC
4,13,73,1,MCC
4,13,74,1,MCC
4,13,75,1,MCC
4,13,76,1,MCC
4,13,77,0.995,MCC
4,13,78,0.155,MCC
4,13,79,1,MCC
4,13,80,1,MCC
4,13,81,0.975,MCC
4,13,82,0.3,MCC
4,13,83,0.24,MCC
4,13,84,1,MCC
4,13,85,1,MCC
4,13,86,1,MCC
4,13,87,1,MCC
4,13,88,1,MCC
4,13,89,0.915,MCC
4,13,90,1,MCC
4,13,91,0.97,MCC
4,13,92,1,MCC
4,13,93,0.09,MCC
4,13,94,0.13,MCC
4,13,95,0.39,MCC
4,13,96,0.45,MCC
4,13,97,0.765,MCC
4,13,98,0.41,MCC
4,13,99,1,MCC
11,5,51,1,CS
11,5,52,0.86,CS
11,5,53,0.615,CS
11,5,54,1,CS
11,5,55,1,CS
11,5,56,0.99,CS
11,5,57,1,CS
11,5,58,0.87,CS
11,5,59,1,CS
11,5,60,0.9,CS
11,5,61,0.995,CS
11,5,62,1,CS
11,5,63,0.775,CS
11,5,64,1,CS
11,5,65,1,CS
11,5,66,1,CS
11,5,67,1,CS
11,5,68,1,CS
11,5,69,1,CS
11,5,70,1,CS
11,5,51,NA,MCC
11,5,52,0.005,MCC
11,5,53,0.005,MCC
11,5,54,0.005,MCC
11,5,55,0.02,MCC
11,5,56,0.34,MCC
11,5,57,1,MCC
11,5,58,0.01,MCC
11,5,59,0.025,MCC
11,5,60,0.435,MCC
11,5,61,0.205,MCC
11,5,62,1,MCC
11,5,63,0.125,MCC
11,5,64,1,MCC
11,5,65,0.005,MCC
11,5,66,0.005,MCC
11,5,67,0.02,MCC
11,5,68,0.105,MCC
11,5,69,1,MCC
11,5,70,0.5,MCC
11,5,71,0.33,MCC
11,5,72,1,MCC
11,5,73,0.9,MCC
11,5,74,0.995,MCC
11,5,75,0.02,MCC
11,5,76,0.005,MCC
11,5,77,0.005,MCC
11,5,78,0.005,MCC
11,5,79,0.04,MCC
11,5,80,1,MCC
11,5,81,0.775,MCC
11,5,82,0.86,MCC
11,5,83,0.615,MCC
11,5,84,1,MCC
11,5,85,1,MCC
11,5,86,0.005,MCC
11,5,87,0.035,MCC
11,5,88,0.99,MCC
11,5,89,0.31,MCC
11,5,90,1,MCC
11,5,91,0.03,MCC
11,5,92,0.87,MCC
11,5,93,1,MCC
11,5,94,0.015,MCC
11,5,95,0.03,MCC
11,5,96,0.065,MCC
11,5,97,1,MCC
11,5,98,0.125,MCC
11,5,99,1,MCC
15,45,51,1,CS
15,45,52,1,CS
15,45,53,1,CS
15,45,54,0.585,CS
15,45,55,1,CS
15,45,56,0.65,CS
15,45,57,0.65,CS
15,45,58,0.985,CS
15,45,59,0.51,CS
15,45,60,0.96,CS
15,45,61,0.91,CS
15,45,62,0.915,CS
15,45,63,0.93,CS
15,45,64,1,CS
15,45,65,1,CS
15,45,66,0.995,CS
15,45,67,0.995,CS
6,27,51,1,CS
6,27,52,1,CS
6,27,53,0.935,CS
6,27,54,1,CS
6,27,55,1,CS
6,27,56,0.55,CS
6,27,57,1,CS
6,27,58,0.99,CS
6,27,59,1,CS
6,27,60,1,CS
6,27,61,0.94,CS
6,27,62,0.955,CS
6,27,63,1,CS
6,27,64,0.935,CS
6,27,65,1,CS
6,27,66,1,CS
6,27,67,0.995,CS
6,27,68,1,CS
6,27,69,0.955,CS
6,27,70,0.55,CS
6,27,71,1,CS
6,27,72,1,CS
6,27,73,0.9,CS
6,27,74,1,CS
6,27,75,1,CS
6,27,76,0.725,CS
6,27,77,0.815,CS
6,27,78,0.94,CS
6,27,79,1,CS
6,27,80,0.75,CS
15,45,51,NA,MCC
15,45,52,0.005,MCC
15,45,53,0.005,MCC
15,45,54,0.005,MCC
15,45,55,0.005,MCC
15,45,56,0.005,MCC
15,45,57,0.085,MCC
15,45,58,1,MCC
15,45,59,0.02,MCC
15,45,60,0.96,MCC
15,45,61,0.91,MCC
15,45,62,0.045,MCC
15,45,63,0.93,MCC
15,45,64,1,MCC
15,45,65,0.585,MCC
15,45,66,1,MCC
15,45,67,0.005,MCC
15,45,68,0.03,MCC
15,45,69,1,MCC
15,45,70,0.495,MCC
15,45,71,0.005,MCC
15,45,72,0.005,MCC
15,45,73,0.155,MCC
15,45,74,0.985,MCC
15,45,75,0.24,MCC
15,45,76,0.005,MCC
15,45,77,0.995,MCC
15,45,78,0.005,MCC
15,45,79,0.02,MCC
15,45,80,0.35,MCC
15,45,81,0.13,MCC
15,45,82,0.995,MCC
15,45,83,1,MCC
15,45,84,0.005,MCC
15,45,85,0.005,MCC
15,45,86,0.005,MCC
15,45,87,0.035,MCC
15,45,88,0.225,MCC
15,45,89,0.13,MCC
15,45,90,0.65,MCC
15,45,91,0.035,MCC
15,45,92,0.915,MCC
15,45,93,0.005,MCC
15,45,94,0.03,MCC
15,45,95,0.01,MCC
15,45,96,0.015,MCC
15,45,97,0.21,MCC
15,45,98,0.005,MCC
15,45,99,0.025,MCC
6,27,51,NA,MCC
6,27,52,0.065,MCC
6,27,53,0.045,MCC
6,27,54,0.155,MCC
6,27,55,0.02,MCC
6,27,56,0.94,MCC
6,27,57,0.035,MCC
6,27,58,0.015,MCC
6,27,59,0.01,MCC
6,27,60,0.05,MCC
6,27,61,0.195,MCC
6,27,62,0.935,MCC
6,27,63,1,MCC
6,27,64,0.955,MCC
6,27,65,1,MCC
6,27,66,0.995,MCC
6,27,67,1,MCC
6,27,68,0.09,MCC
6,27,69,0.08,MCC
6,27,70,0.035,MCC
6,27,71,0.09,MCC
6,27,72,0.99,MCC
6,27,73,1,MCC
6,27,74,1,MCC
6,27,75,1,MCC
6,27,76,0.955,MCC
6,27,77,0.94,MCC
6,27,78,0.145,MCC
6,27,79,0.165,MCC
6,27,80,0.75,MCC
6,27,81,1,MCC
6,27,82,0.55,MCC
6,27,83,1,MCC
6,27,84,0.935,MCC
6,27,85,1,MCC
6,27,86,1,MCC
6,27,87,0.06,MCC
6,27,88,1,MCC
6,27,89,0.9,MCC
6,27,90,1,MCC
6,27,91,1,MCC
6,27,92,0.34,MCC
6,27,93,0.55,MCC
6,27,94,1,MCC
6,27,95,1,MCC
6,27,96,0.275,MCC
6,27,97,0.39,MCC
6,27,98,0.725,MCC
6,27,99,0.815,MCC
5,22,51,1,CS
5,22,52,0.59,CS
5,22,53,0.715,CS
5,22,54,0.63,CS
5,22,55,0.765,CS
5,22,56,1,CS
5,22,57,0.885,CS
5,22,58,1,CS
5,22,59,1,CS
5,22,60,1,CS
5,22,61,0.995,CS
5,22,62,1,CS
5,22,63,1,CS
5,22,64,0.995,CS
5,22,65,0.93,CS
5,22,66,1,CS
5,22,67,1,CS
5,22,68,0.93,CS
5,22,69,0.665,CS
5,22,70,1,CS
5,22,71,0.95,CS
5,22,72,1,CS
5,22,73,0.76,CS
5,22,74,0.995,CS
5,22,75,0.585,CS
5,22,76,1,CS
5,22,77,0.745,CS
5,22,78,1,CS
5,22,79,0.515,CS
5,22,80,0.825,CS
5,22,81,1,CS
5,22,82,0.7,CS
5,22,83,1,CS
5,22,84,0.95,CS
5,22,85,0.83,CS
5,22,86,1,CS
