"type","age","simulation","node","exist","N_nodes"
"consensus",8,23,69,28,TRUE
"consensus",8,23,70,28,TRUE
"consensus",8,23,71,28,TRUE
"consensus",8,23,72,28,TRUE
"consensus",8,23,74,28,TRUE
"consensus",8,23,75,28,TRUE
"consensus",8,23,76,28,TRUE
"consensus",8,23,77,28,TRUE
"consensus",8,23,78,28,TRUE
"consensus",8,24,51,26,TRUE
"consensus",8,24,52,26,TRUE
"consensus",8,24,53,26,TRUE
"consensus",8,24,54,26,TRUE
"consensus",8,24,55,26,TRUE
"consensus",8,24,56,26,TRUE
"consensus",8,24,57,26,TRUE
"consensus",8,24,58,26,TRUE
"consensus",8,24,61,26,TRUE
"consensus",8,24,62,26,TRUE
"consensus",8,24,63,26,TRUE
"consensus",8,24,64,26,TRUE
"consensus",8,24,65,26,TRUE
"consensus",8,24,66,26,FALSE
"consensus",8,24,67,26,TRUE
"consensus",8,24,68,26,TRUE
"consensus",8,24,69,26,TRUE
"consensus",8,24,70,26,TRUE
"consensus",8,24,72,26,TRUE
"consensus",8,24,73,26,FALSE
"consensus",8,24,74,26,TRUE
"consensus",8,24,75,26,TRUE
"consensus",8,24,76,26,TRUE
"consensus",8,25,51,31,TRUE
"consensus",8,25,52,31,TRUE
"consensus",8,25,53,31,TRUE
"consensus",8,25,54,31,TRUE
"consensus",8,25,55,31,TRUE
"consensus",8,25,56,31,TRUE
"consensus",8,25,57,31,TRUE
"consensus",8,25,58,31,TRUE
"consensus",8,25,59,31,TRUE
"consensus",8,25,61,31,TRUE
"consensus",8,25,62,31,TRUE
"consensus",8,25,63,31,FALSE
"consensus",8,25,64,31,TRUE
"consensus",8,25,66,31,TRUE
"consensus",8,25,67,31,FALSE
"consensus",8,25,68,31,TRUE
"consensus",8,25,69,31,FALSE
"consensus",8,25,70,31,FALSE
"consensus",8,25,71,31,TRUE
"consensus",8,25,72,31,TRUE
"consensus",8,25,73,31,TRUE
"consensus",8,25,74,31,TRUE
"consensus",8,25,75,31,TRUE
"consensus",8,25,77,31,TRUE
"consensus",8,25,78,31,TRUE
"consensus",8,25,79,31,TRUE
"consensus",8,25,80,31,TRUE
"consensus",8,25,81,31,TRUE
"consensus",8,26,51,30,TRUE
"consensus",8,26,52,30,TRUE
"consensus",8,26,53,30,FALSE
"consensus",8,26,54,30,TRUE
"consensus",8,26,55,30,TRUE
"consensus",8,26,56,30,TRUE
"consensus",8,26,57,30,TRUE
"consensus",8,26,58,30,TRUE
"consensus",8,26,59,30,TRUE
"consensus",8,26,62,30,TRUE
"consensus",8,26,63,30,TRUE
"consensus",8,26,64,30,TRUE
"consensus",8,26,65,30,TRUE
"consensus",8,26,66,30,TRUE
"consensus",8,26,67,30,TRUE
"consensus",8,26,68,30,TRUE
"consensus",8,26,69,30,TRUE
"consensus",8,26,70,30,TRUE
"consensus",8,26,71,30,FALSE
"consensus",8,26,72,30,TRUE
"consensus",8,26,73,30,TRUE
"consensus",8,26,74,30,FALSE
"consensus",8,26,75,30,TRUE
"consensus",8,26,77,30,TRUE
"consensus",8,26,78,30,TRUE
"consensus",8,26,79,30,TRUE
"consensus",8,26,80,30,TRUE
"consensus",8,27,51,29,TRUE
"consensus",8,27,52,29,TRUE
"consensus",8,27,53,29,TRUE
"consensus",8,27,54,29,TRUE
"consensus",8,27,55,29,TRUE
"consensus",8,27,56,29,TRUE
"consensus",8,27,57,29,TRUE
