family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,inf_t_DS,ub_DT,inf_t_DT
ST_by_sens,10001,50,3963,0.9914495921622553,0.00855040783774232,0.4906236916196943,0.9999999999999976,0.00779192876526109,10.354036868019524,the_mouth,30,1.3307275224890973,17.856,14.5956071322534,25.772
ST_by_sens,10001,50,3963,0.9943498867087216,0.00565011329127808,0.4949026195988549,0.9999999999999998,0.00779192876526109,10.354036868019524,narrow,31,1.3192990183144857,18.541,14.526855646964755,25.563
ST_by_sens,10001,50,3963,0.9955836828925084,0.00441631710749163,0.4955611513232801,1,0.00779192876526109,10.354036868019524,to_count,38,1.3183822469516016,19.014,17.704719543252743,25.531
ST_by_sens,10001,50,3963,0.9895646377688596,0.01043536223114042,0.4979022664072725,1,0.00779192876526109,10.354036868019524,the_head,21,1.3048329716487637,17.199,9.58577294896628,25.418
ST_by_sens,10001,50,3963,0.993345416262891,0.00665458373710807,0.5009939699311121,0.999999999999999,0.00779192876526109,10.354036868019524,to_think_reflect,30,1.2989390442194222,17.993,13.328860467234557,25.271
ST_by_sens,10001,50,3963,0.989364696584938,0.010635303415061,0.5022184032886429,0.999999999999999,0.00779192876526109,10.354036868019524,yellow,23,1.291209762295932,17.016,10.110116407766192,25.214
ST_by_sens,10001,50,3963,0.9857033929317583,0.01429660706824467,0.5021162088080888,1.000000000000003,0.00779192876526109,10.354036868019524,the_bamboo,22,1.2878595482440638,16.43,9.679177577967865,25.219
ST_by_sens,10001,50,3963,0.975206693550284,0.02479330644971567,0.5019489383451956,0.9999999999999996,0.00779192876526109,10.354036868019524,to_lick,18,1.2778727313777976,15.339,7.930900550578418,25.226
ST_by_sens,10001,50,3963,0.9803732296858768,0.01962677031412291,0.5052953632663002,0.9999999999999998,0.00779192876526109,10.354036868019524,short,26,1.2730009850133366,15.701,11.126130228199708,25.07
ST_by_sens,10001,50,3963,0.9750369874241104,0.02496301257588767,0.5051484117113882,0.999999999999998,0.00779192876526109,10.354036868019524,one,15,1.2680984474010537,15.23,6.4271499108836165,25.077
ST_by_sens,10001,50,3963,0.9923574247618712,0.00764257523813087,0.511280472884274,1.0000000000000022,0.00779192876526109,10.354036868019524,cold_of_temperature,32,1.267858552405,17.366,12.998458837370112,24.796
ST_by_sens,10001,50,3963,0.99239383199418,0.0076061680058211,0.5172000433767656,1.000000000000001,0.00779192876526109,10.354036868019524,the_root,29,1.2519468152431372,17.179,11.1897364331031,24.531
ST_by_sens,10001,50,3963,0.9948123951805756,0.0051876048194205,0.5183127620931349,0.999999999999996,0.00779192876526109,10.354036868019524,to_burn_intransitive,35,1.2514728244173086,17.881,13.375227571825544,24.482
ST_by_sens,10001,50,3963,0.9889768805997708,0.01102311940022535,0.5183170582930328,0.9999999999999962,0.00779192876526109,10.354036868019524,the_belly,19,1.245626204732148,16.427,7.260567514737482,24.482
ST_by_sens,10001,50,3963,0.9912739960170224,0.00872600398297964,0.5205507815036666,1.0000000000000022,0.00779192876526109,10.354036868019524,hard,27,1.2422143603457638,16.807,10.11995721369678,24.384
ST_by_sens,10001,50,3963,0.9946606312181272,0.00533936878187195,0.5359313784336699,0.9999999999999992,0.00779192876526109,10.354036868019524,the_stick,34,1.2096079729138716,17.249,11.16043067620252,23.734
ST_by_sens,10001,50,3963,0.9957814681793368,0.00421853182066565,0.5398795627323969,1.0000000000000024,0.00779192876526109,10.354036868019524,late,37,1.2023580137773933,17.562,11.74040825886712,23.573
ST_by_sens,10001,50,3963,0.9570122287957956,0.04298777120420603,0.5268288313738133,1.0000000000000016,0.00779192876526109,10.354036868019524,the_nose,11,1.1925814134150612,13.583,3.9051721632126406,24.114
ST_by_sens,10001,50,3963,0.9904041475854516,0.00959585241454849,0.5431903554260277,1,0.00779192876526109,10.354036868019524,inside,29,1.190214418505969,15.943,8.94452467105355,23.441
ST_by_sens,10001,50,3963,0.9927948562756606,0.00720514372433819,0.5455263573283406,0.9999999999999988,0.00779192876526109,10.354036868019524,to_chew,27,1.1879655315323359,16.402,8.162832842358508,23.348
ST_by_sens,10001,50,3963,0.9958883522874936,0.00411164771250698,0.5474051939891098,1.0000000000000009,0.00779192876526109,10.354036868019524,the_thigh,35,1.1874061296330962,17.371,10.412846332079372,23.274
ST_by_sens,10001,50,3963,0.9782442529822108,0.02175574701779356,0.5465552326342706,1.0000000000000044,0.00779192876526109,10.354036868019524,the_tail,15,1.1714059607088747,14.349,4.495185271730268,23.307
ST_by_sens,10001,50,3963,0.9688501021895516,0.03114989781044735,0.5544274840273516,0.999999999999999,0.00779192876526109,10.354036868019524,I_first_person_singular,15,1.147313078338306,13.502,4.2031817893372345,23.002
ST_by_sens,10001,50,3963,0.9937842564362414,0.00621574356376117,0.5730717685404438,1.0000000000000024,0.00779192876526109,10.354036868019524,morning,30,1.141763893988851,15.886,7.177744290301665,22.315
ST_by_sens,10001,50,3963,0.9883564370884894,0.01164356291151109,0.5751109934904791,1.0000000000000004,0.00779192876526109,10.354036868019524,the_foot,21,1.1333370720235008,14.739,4.9387923379869925,22.243
ST_by_sens,10001,50,3963,0.9689759005596524,0.03102409944035009,0.5668728530558678,1.0000000000000029,0.00779192876526109,10.354036868019524,to_smell_perceive_odor_transitive,11,1.1264606712264795,13.22,2.773329283317366,22.538
ST_by_sens,10001,50,3963,0.9898354624361428,0.01016453756385664,0.5858227734976842,0.9999999999999992,0.00779192876526109,10.354036868019524,to_dig,25,1.1200379270367706,14.707,5.373525197539266,21.872
ST_by_sens,10001,50,3963,0.988294279960766,0.01170572003923001,0.585689404485372,0.999999999999996,0.00779192876526109,10.354036868019524,the_shoulder,23,1.1186710912966404,14.469,4.949169724840666,21.876
ST_by_sens,10001,50,3963,0.9948708787813754,0.00512912121862371,0.6019995944361496,0.9999999999999992,0.00779192876526109,10.354036868019524,to_reside_live,34,1.1055750601224408,15.457,6.385604364251139,21.338
ST_by_sens,10001,50,3963,0.9710814953260504,0.02891850467394612,0.5837871217711664,0.9999999999999964,0.00779192876526109,10.354036868019524,light_of_weight,13,1.1039707845600994,12.966,2.8423177565747926,21.941
ST_by_sens,10001,50,3963,0.9902858352036188,0.0097141647963807,0.601456793149642,0.9999999999999994,0.00779192876526109,10.354036868019524,good,36,1.101593986688924,14.409,6.791775921567962,21.356
