family,n_trees,N,k,pi0,pi1,q,clock_rate,t_R,ub_DS,ub_DT,inf_t_DT,t,mu,n_cogsets
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.039108625447527814,8.694052176143781,6.10635393258427,7.2727272727272725,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.03486649338932629,7.6600387532004355,6.10635393258427,7.474747474747475,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.031086703242264438,6.775091872230747,6.10635393258427,7.6767676767676765,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.02771845709269768,6.007892608077191,6.10635393258427,7.878787878787879,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.024716647796936376,5.336868325448836,6.10635393258427,8.080808080808081,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.022041184179713777,4.746411214587279,6.10635393258427,8.282828282828282,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.019656410044344225,4.224709623925034,6.10635393258427,8.484848484848484,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0175305989419486,3.762467291979013,6.10635393258427,8.686868686868687,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.015635511701573446,3.3521266833484873,6.10635393258427,8.88888888888889,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.013946006996317255,2.987385194618322,6.10635393258427,9.09090909090909,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.012439697400459953,2.6628847363650006,6.10635393258427,9.292929292929292,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.01109664489270066,2.374005749089599,6.10635393258427,9.494949494949495,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.009899090831138014,2.116725280005838,6.10635393258427,9.696969696969697,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.008831216218958705,1.887515184386192,6.10635393258427,9.8989898989899,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.007878928689567065,1.683266095034756,6.10635393258427,10.1010101010101,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.007029673124279692,1.5012284426772218,6.10635393258427,10.303030303030303,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0062722632114348455,1.3389651574921217,6.10635393258427,10.505050505050505,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.005596731586423637,1.1943126848262697,6.10635393258427,10.707070707070708,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.004994196473284021,1.065348156596466,6.10635393258427,10.909090909090908,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.004456742990642457,0.9503612962731692,6.10635393258427,11.11111111111111,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.003977317495331248,0.8478300896209733,6.10635393258427,11.313131313131313,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0035496335213126935,0.756399538048909,6.10635393258427,11.515151515151516,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0031680880336511386,0.6748629934387672,6.10635393258427,11.717171717171716,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.002827686860341062,0.6021456926613968,6.10635393258427,11.919191919191919,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0025239782913584552,0.5372901906540253,6.10635393258427,12.121212121212121,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0022529939464428377,0.4794434473844705,6.10635393258427,12.323232323232324,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.002011196112596548,0.4278453650468756,6.10635393258427,12.525252525252524,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0017954308406065013,0.3818186027820002,6.10635393258427,12.727272727272727,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0016028861683504364,0.34075952040328983,6.10635393258427,12.929292929292929,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0014310549083734058,0.30413012210714196,6.10635393258427,13.131313131313131,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.001277701499203138,0.27145088726729766,6.10635393258427,13.333333333333334,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0011408324749858838,0.2422943890132056,6.10635393258427,13.535353535353535,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,0.0010186701570377929,0.21627961294010584,6.10635393258427,13.737373737373737,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,9.096292145018508e-4,0.19306689838641833,6.10635393258427,13.93939393939394,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,8.122957800798483e-4,0.17235343352104546,6.10635393258427,14.141414141414142,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,7.254088413085604e-4,0.15386924321602802,6.10635393258427,14.343434343434343,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,6.478436585434675e-4,0.13737361549680632,6.10635393258427,14.545454545454545,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,5.785969881242816e-4,0.12265191838861406,6.10635393258427,14.747474747474747,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,5.167739134984673e-4,0.10951276431530903,6.10635393258427,14.94949494949495,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,4.615761087049418e-4,0.09778548394143317,6.10635393258427,15.15151515151515,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,4.122913778660475e-4,0.08731787555166419,6.10635393258427,15.353535353535353,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,3.6828433146453076e-4,0.07797419979621983,6.10635393258427,15.555555555555555,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,3.2898807542764796e-4,0.06963339295012,6.10635393258427,15.757575757575758,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,2.93896802610298e-4,0.06218747478567356,6.10635393258427,15.959595959595958,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,2.6255918834824633e-4,0.05554012978258178,6.10635393258427,16.161616161616163,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,2.345725025053377e-4,0.04960544273520605,6.10635393258427,16.363636363636363,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,2.0957736001122907e-4,0.04430677189414818,6.10635393258427,16.565656565656564,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,1.8725304040871166e-4,0.03957574462798257,6.10635393258427,16.767676767676768,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,1.673133145176837e-4,0.035351362236133374,6.10635393258427,16.96969696969697,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,1.4950272307912054e-4,0.031579202008054606,6.10635393258427,17.171717171717173,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,1.33593258258528e-4,0.0282107059270559,6.10635393258427,17.373737373737374,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,1.1938140424565888e-4,0.025202546577093025,6.10635393258427,17.575757575757574,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,1.0668549795820005e-4,0.022516061843432893,6.10635393258427,17.77777777777778,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,9.534337510606074e-5,0.020116750917335793,6.10635393258427,17.97979797979798,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,8.521027065716502e-5,0.017973824933279044,6.10635393258427,18.18181818181818,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,7.615694611625855e-5,0.016059806295879598,6.10635393258427,18.383838383838384,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,6.806801903056553e-5,0.0143501714024353,6.10635393258427,18.585858585858585,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,6.084047281055022e-5,0.012823032044687944,6.10635393258427,18.78787878787879,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,5.438232733652472e-5,0.01145885128783039,6.10635393258427,18.98989898989899,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,4.861145294432823e-5,0.010240190082886116,6.10635393258427,19.19191919191919,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,4.345451227432235e-5,0.00915148127657558,6.10635393258427,19.393939393939394,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,3.884601615277584e-5,0.008178828046147066,6.10635393258427,19.595959595959595,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,3.472748117596289e-5,0.007309824110292082,6.10635393258427,19.7979797979798,0.5362658086921753,22.241573033707862
ST_by_sens,10001,50,3963,0.9812340369451548,0.018765963054845004,51.79275467289096,0.00675927451216095,10.362633927936784,3.104667800500897e-5,0.006533393355545162,6.10635393258427,20,0.5362658086921753,22.241573033707862
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,5629588107856648e18,7430736913685039e55,4.054354330708661,0,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,9672053826398191e12,12385963550924456e49,4.054354330708661,0.20202020202020202,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,17026444252682677e6,2065351856180626e44,4.054354330708661,0.40404040404040403,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,31212001352833120,34464255060109263e37,4.054354330708661,0.6060606060606061,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,60981864564.2635,5758677850312068e32,4.054354330708661,0.8080808080808081,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,142012.6213084912,9646128035451147e26,4.054354330708661,1.0101010101010102,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,58.07061470783154,1623204295041863e21,4.054354330708661,1.2121212121212122,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,20.984998120709037,2754454759250043e15,4.054354330708661,1.4141414141414141,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,14.021151676056506,47451029518712107e8,4.054354330708661,1.6161616161616161,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,10.242364451810722,839218549454536e4,4.054354330708661,1.8181818181818181,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,7.757799307424486,15521980776859.025,4.054354330708661,2.0202020202020203,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,6.00627820437944,34099066.7379522,4.054354330708661,2.2222222222222223,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,4.724230465570843,124729.14460007338,4.054354330708661,2.4242424242424243,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,3.7620946548637075,66668.87222498648,4.054354330708661,2.6262626262626263,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,3.0265050885797207,42707.696681749134,4.054354330708661,2.8282828282828283,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,2.4557417254290748,28861.5591116356,4.054354330708661,3.0303030303030303,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,2.0073925618386363,20051.779875691158,4.054354330708661,3.2323232323232323,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.6514768369256285,14169.300509233959,4.054354330708661,3.4343434343434343,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.3663328450069185,10128.657007961076,4.054354330708661,3.6363636363636362,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.1360302620083258,7301.200413307099,4.054354330708661,3.8383838383838382,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.9486780859349317,5296.870495360558,4.054354330708661,4.040404040404041,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.7952849719931514,3862.646001304531,4.054354330708661,4.242424242424242,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.6689734782670893,2829.183752193935,4.054354330708661,4.444444444444445,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.564427963141146,2080.5081207213675,4.054354330708661,4.646464646464646,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.47750048090336733,1535.823071928417,4.054354330708661,4.848484848484849,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.40492561792762116,1138.1236049474765,4.054354330708661,5.05050505050505,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.3441116677844053,846.8134018120655,4.054354330708661,5.252525252525253,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.29298604089771485,632.7826244326008,4.054354330708661,5.454545454545454,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.2498796705308588,475.05157834227583,4.054354330708661,5.656565656565657,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.21343976170362877,358.44202258199346,4.054354330708661,5.858585858585858,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.18256334411714267,271.94016764846344,4.054354330708661,6.0606060606060606,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.15634623663330732,207.5346907794453,4.054354330708661,6.262626262626262,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.13404352861750438,159.38605650087524,4.054354330708661,6.4646464646464645,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.11503873992366144,123.22960465680838,4.054354330708661,6.666666666666667,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.09881957372023514,95.94499705048872,4.054354330708661,6.8686868686868685,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.08495871695264921,75.24478868615995,4.054354330708661,7.070707070707071,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.07309853482013243,59.44868495203859,4.054354330708661,7.2727272727272725,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.06293879147628235,47.31963410163196,4.054354330708661,7.474747474747475,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.054226739343534766,37.94465062294491,4.054354330708661,7.6767676767676765,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.0467490750907269,30.648055031242375,4.054354330708661,7.878787878787879,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.04032537641032857,24.92823904472301,4.054354330708661,8.080808080808081,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.0348027209039461,20.411523495821132,4.054354330708661,8.282828282828282,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.030051254289128776,16.818447755029418,4.054354330708661,8.484848484848484,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.025960525301521587,13.93910900575734,4.054354330708661,8.686868686868687,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.02243644309916693,11.615095638161485,4.054354330708661,8.88888888888889,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.0193987426162081,9.726229953301461,4.054354330708661,9.09090909090909,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.016778866320953198,8.180822012874511,4.054354330708661,9.292929292929292,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.01451818880598314,6.90848973757574,4.054354330708661,9.494949494949495,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.012566524764775738,5.8548569802095445,4.054354330708661,9.696969696969697,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.010880872080152943,4.977627832415647,4.054354330708661,9.8989898989899,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.009424350634810244,4.243671089241738,4.054354330708661,10.1010101010101,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.008165304560660088,3.6268475233546416,4.054354330708661,10.303030303030303,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.007076541358226224,3.1063845118405804,4.054354330708661,10.505050505050505,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.006134685935976799,2.6656549429609173,4.054354330708661,10.707070707070708,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.0053196313704947885,2.2912555289653977,4.054354330708661,10.909090909090908,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.004614071248628877,1.9723075286587297,4.054354330708661,11.11111111111111,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.004003100960146568,1.6999232476808377,4.054354330708661,11.313131313131313,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.003473877372021017,1.4667965762184172,4.054354330708661,11.515151515151516,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.003015328018552752,1.2668867270414006,4.054354330708661,11.717171717171716,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.002617902352597581,1.0951723307959225,4.054354330708661,11.919191919191919,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.002273358776067184,0.9474589159527924,4.054354330708661,12.121212121212121,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.001974582145684611,0.8202271196912111,4.054354330708661,12.323232323232324,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.0017154272673979014,0.7105121599973324,4.054354330708661,12.525252525252524,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.0014905845779207888,0.6158074521487491,4.054354330708661,12.727272727272727,0.8354638885085145,107.51181102362227
