family,n_trees,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,N,k
TEA,2001,0.9836766566312394,0.01632334336876138,0.951180095975947,1.0000000000000007,0.0029304257034523697,14.67253575279156,sour,16,98,3421
TEA,2001,0.9544973000884143,0.04550269991158683,2.4400576116062784,1.000000000000001,0.0029304257034523697,14.67253575279156,spin,14,98,3421
TEA,2001,0.9542514979256453,0.04574850207434982,0.8347574799404015,0.9999999999999951,0.0029304257034523697,14.67253575279156,spit,10,98,3421
TEA,2001,0.9414765681293998,0.0585234318705984,0.5311905494663259,0.9999999999999982,0.0029304257034523697,14.67253575279156,stand,7,98,3421
TEA,2001,0.9305486328152802,0.06945136718471938,0.1940092340456263,0.9999999999999996,0.0029304257034523697,14.67253575279156,star,7,98,3421
TEA,2001,0.9735008590277692,0.026499140972231078,1.4572887350294113,1.0000000000000002,0.0029304257034523697,14.67253575279156,stick,19,98,3421
TEA,2001,0.899024742372557,0.10097525762743917,0.5823259371512779,0.9999999999999962,0.0029304257034523697,14.67253575279156,stone,8,98,3421
TEA,2001,0.9858337665000025,0.01416623349999736,0.9361431397083406,0.9999999999999999,0.0029304257034523697,14.67253575279156,straight,20,98,3421
TEA,2001,0.955054427003132,0.04494557299686967,1.2851055073983049,1.0000000000000018,0.0029304257034523697,14.67253575279156,suck,12,98,3421
TEA,2001,0.9777018457344675,0.022298154265533464,0.501927827550795,1.0000000000000009,0.0029304257034523697,14.67253575279156,sun,12,98,3421
TEA,2001,0.9650990522807947,0.03490094771920764,0.7536733513477932,1.0000000000000024,0.0029304257034523697,14.67253575279156,swallow,12,98,3421
TEA,2001,0.98229447678626,0.01770552321374697,0.8369243340595564,1.000000000000007,0.0029304257034523697,14.67253575279156,sweet,18,98,3421
TEA,2001,0.9484393664326849,0.05156063356731293,1.963244874719561,0.9999999999999978,0.0029304257034523697,14.67253575279156,swell,12,98,3421
TEA,2001,0.9847065066261607,0.01529349337383883,0.9131459198817156,0.9999999999999994,0.0029304257034523697,14.67253575279156,swim,19,98,3421
TEA,2001,0.9321455645223453,0.0678544354776577,0.45093492461975826,1.000000000000003,0.0029304257034523697,14.67253575279156,tail,8,98,3421
TEA,2001,0.9547409166270252,0.045259083372972644,0.43723358863530415,0.9999999999999979,0.0029304257034523697,14.67253575279156,take,10,98,3421
TEA,2001,0.9608647098016487,0.03913529019834944,0.8689067327114094,0.9999999999999982,0.0029304257034523697,14.67253575279156,tall,12,98,3421
TEA,2001,0.9843185252093583,0.015681474790638455,0.8064745671536941,0.9999999999999967,0.0029304257034523697,14.67253575279156,tear,24,98,3421
TEA,2001,0.8525834051963647,0.14741659480363128,1.1451845096494289,0.999999999999996,0.0029304257034523697,14.67253575279156,that,8,98,3421
TEA,2001,0.9432223078268975,0.05677769217310111,0.7678679441509778,0.9999999999999987,0.0029304257034523697,14.67253575279156,there,10,98,3421
TEA,2001,0.972119181403907,0.02788081859609841,1.1833589541095528,1.0000000000000053,0.0029304257034523697,14.67253575279156,they,17,98,3421
TEA,2001,0.9893101866079614,0.01068981339203787,0.8204032710657059,0.9999999999999993,0.0029304257034523697,14.67253575279156,thick,19,98,3421
TEA,2001,0.983608560709755,0.01639143929024416,1.0932856927322552,0.9999999999999991,0.0029304257034523697,14.67253575279156,thigh,25,98,3421
TEA,2001,0.9432744508601476,0.05672554913985037,1.0294188471206052,0.999999999999998,0.0029304257034523697,14.67253575279156,thin,12,98,3421
TEA,2001,0.9689905678236642,0.03100943217633214,1.204294628441997,0.9999999999999963,0.0029304257034523697,14.67253575279156,think,20,98,3421
TEA,2001,0.8300861813939799,0.16991381860602162,0.29653287691191776,1.0000000000000016,0.0029304257034523697,14.67253575279156,this,5,98,3421
TEA,2001,0.9017447445716891,0.09825525542830847,0.11868485508815466,0.9999999999999976,0.0029304257034523697,14.67253575279156,three,6,98,3421
TEA,2001,0.9687304464577806,0.03126955354222104,0.6547291230201264,1.0000000000000016,0.0029304257034523697,14.67253575279156,throat,14,98,3421
TEA,2001,0.979042210796613,0.020957789203383537,1.0215035345647592,0.9999999999999966,0.0029304257034523697,14.67253575279156,throw,25,98,3421
TEA,2001,0.9818458200629971,0.01815417993700458,0.940259361505889,1.0000000000000018,0.0029304257034523697,14.67253575279156,tie,20,98,3421
TEA,2001,0.9728021344691782,0.027197865530818776,0.8487212659894311,0.999999999999997,0.0029304257034523697,14.67253575279156,to,11,98,3421
TEA,2001,0.9859080221270998,0.014091977872901094,0.5234684356855542,1.0000000000000009,0.0029304257034523697,14.67253575279156,tomorrow,15,98,3421
TEA,2001,0.9521475790036924,0.04785242099631173,0.2592591897962415,1.0000000000000042,0.0029304257034523697,14.67253575279156,tongue,7,98,3421
TEA,2001,0.7902234804950345,0.20977651950497112,0.7453719028465644,1.0000000000000058,0.0029304257034523697,14.67253575279156,tooth,5,98,3421
TEA,2001,0.9795190833730922,0.020480916626910175,0.25949041300024966,1.0000000000000024,0.0029304257034523697,14.67253575279156,tree,9,98,3421
TEA,2001,0.9837310020288136,0.01626899797118736,0.7684743274347103,1.0000000000000009,0.0029304257034523697,14.67253575279156,true,16,98,3421
TEA,2001,0.9818470262949728,0.018152973705027234,1.6419425432360504,1,0.0029304257034523697,14.67253575279156,turn,24,98,3421
TEA,2001,0.8850648255118541,0.1149351744881428,0.16892195085466866,0.9999999999999969,0.0029304257034523697,14.67253575279156,two,6,98,3421
TEA,2001,0.9929316426263729,0.0070683573736254595,0.33384768855740576,0.9999999999999983,0.0029304257034523697,14.67253575279156,vomit,15,98,3421
TEA,2001,0.9809256523333585,0.019074347666642035,0.5900117199095529,1.0000000000000004,0.0029304257034523697,14.67253575279156,walk,16,98,3421
TEA,2001,0.9439164899556884,0.05608351004431096,1.5690329140783614,0.9999999999999994,0.0029304257034523697,14.67253575279156,warm,10,98,3421
TEA,2001,0.9473852366150176,0.05261476338498319,0.5417309364974953,1.0000000000000009,0.0029304257034523697,14.67253575279156,wash,9,98,3421
TEA,2001,0.7942864902433833,0.2057135097566152,0.44502667306244226,0.9999999999999984,0.0029304257034523697,14.67253575279156,water,5,98,3421
TEA,2001,0.9834616591904619,0.01653834080953475,1.1071250768524523,0.9999999999999967,0.0029304257034523697,14.67253575279156,weave,18,98,3421
TEA,2001,0.9737942630830272,0.026205736916972595,1.2518209738546835,0.9999999999999998,0.0029304257034523697,14.67253575279156,wet,17,98,3421
TEA,2001,0.90576640470196,0.09423359529803796,0.27102754203113955,0.999999999999998,0.0029304257034523697,14.67253575279156,what.,NA,98,3421
TEA,2001,0.9258679404770809,0.07413205952291772,0.477808807710267,0.9999999999999986,0.0029304257034523697,14.67253575279156,when.,NA,98,3421
TEA,2001,0.7708965147321397,0.22910348526786026,1.199804460744403,1,0.0029304257034523697,14.67253575279156,where.,NA,98,3421
TEA,2001,0.9340395118865503,0.0659604881134519,1.1966601829906425,1.0000000000000022,0.0029304257034523697,14.67253575279156,which.,NA,98,3421
TEA,2001,0.9580061668277096,0.04199383317228945,0.6753748651223879,0.999999999999999,0.0029304257034523697,14.67253575279156,white,9,98,3421
TEA,2001,0.897666690058869,0.10233330994113554,1.29160405676067,1.0000000000000044,0.0029304257034523697,14.67253575279156,who.,NA,98,3421
TEA,2001,0.9872723158321195,0.012727684167881765,0.6868820683748612,1.0000000000000013,0.0029304257034523697,14.67253575279156,wide,23,98,3421
TEA,2001,0.9774257079237807,0.022574292076223794,0.3899224537878246,1.0000000000000044,0.0029304257034523697,14.67253575279156,wind,11,98,3421
TEA,2001,0.973201969029727,0.026798030970274653,0.8066574738554827,1.0000000000000016,0.0029304257034523697,14.67253575279156,wing,11,98,3421
TEA,2001,0.9851262666107572,0.01487373338923903,1.0968784648709264,0.9999999999999962,0.0029304257034523697,14.67253575279156,with,20,98,3421
TEA,2001,0.9835122210489111,0.01648777895109022,0.6971095316419451,1.0000000000000013,0.0029304257034523697,14.67253575279156,woman,19,98,3421
TEA,2001,0.9401999388631654,0.0598000611368316,0.19908679436240773,0.999999999999997,0.0029304257034523697,14.67253575279156,wood,7,98,3421
TEA,2001,0.9741582826947583,0.02584171730524239,1.8212150422433613,1.0000000000000007,0.0029304257034523697,14.67253575279156,woods,21,98,3421
TEA,2001,0.9802459693099939,0.019754030690003435,1.1874263259690099,0.9999999999999973,0.0029304257034523697,14.67253575279156,worm,19,98,3421
TEA,2001,0.9327278461921962,0.06727215380780262,0.5912524154005597,0.9999999999999988,0.0029304257034523697,14.67253575279156,year,8,98,3421
TEA,2001,0.9346434002417794,0.06535659975822226,0.6674869415025924,1.0000000000000016,0.0029304257034523697,14.67253575279156,yellow,9,98,3421
TEA,2001,0.9796591227558458,0.020340877244152393,0.5018164648644414,0.9999999999999981,0.0029304257034523697,14.67253575279156,yesterday,11,98,3421
ST_by_sens,10001,0.9688501021895517,0.03114989781044735,0.5544274840273516,0.999999999999999,0.007791928765261095,10.354036868019525,I_first_person_singular,15,50,3963
ST_by_sens,10001,0.995761442202516,0.00423855779748546,0.31094457481157245,1.0000000000000013,0.007791928765261095,10.354036868019525,big,35,50,3963
ST_by_sens,10001,0.9780223125136094,0.021977687486394927,0.7670894947815587,1.0000000000000042,0.007791928765261095,10.354036868019525,black,19,50,3963
ST_by_sens,10001,0.9923574247618713,0.007642575238130875,0.511280472884274,1.0000000000000022,0.007791928765261095,10.354036868019525,cold_of_temperature,32,50,3963
ST_by_sens,10001,0.995236638550987,0.00476336144901281,0.7053958341745313,0.9999999999999998,0.007791928765261095,10.354036868019525,dirty,38,50,3963
ST_by_sens,10001,0.9864096144906664,0.01359038550933049,0.9104005926607974,0.9999999999999969,0.007791928765261095,10.354036868019525,dry,29,50,3963
ST_by_sens,10001,0.9912502497020984,0.008749750297902086,0.3343439813842815,1.0000000000000004,0.007791928765261095,10.354036868019525,early,24,50,3963
ST_by_sens,10001,0.9769357493857797,0.02306425061421767,0.22344082999457823,0.9999999999999973,0.007791928765261095,10.354036868019525,eight,8,50,3963
ST_by_sens,10001,0.9902060975793018,0.009793902420696525,0.17292080445933433,0.9999999999999983,0.007791928765261095,10.354036868019525,far,29,50,3963
ST_by_sens,10001,0.7539781843169184,0.24602181568307643,0.19165419831363137,0.9999999999999949,0.007791928765261095,10.354036868019525,five,3,50,3963
ST_by_sens,10001,0.014548678422634524,0.9854513215773657,973.926190100006,1.0000000000000002,0.007791928765261095,10.354036868019525,four,2,50,3963
ST_by_sens,10001,0.9924950939643048,0.0075049060356948,0.2620923917555166,0.9999999999999996,0.007791928765261095,10.354036868019525,full,17,50,3963
ST_by_sens,10001,0.9902858352036188,0.0097141647963807,0.601456793149642,0.9999999999999994,0.007791928765261095,10.354036868019525,good,36,50,3963
ST_by_sens,10001,0.9915502254329032,0.0084497745670972,0.2184676711545789,1.0000000000000004,0.007791928765261095,10.354036868019525,green,23,50,3963
ST_by_sens,10001,0.9912739960170225,0.008726003982979645,0.5205507815036666,1.0000000000000022,0.007791928765261095,10.354036868019525,hard,27,50,3963
ST_by_sens,10001,0.9933728561554308,0.00662714384456364,0.4604670181068112,0.9999999999999944,0.007791928765261095,10.354036868019525,he_or_she_third_person_singular,32,50,3963
ST_by_sens,10001,0.986491141557421,0.013508858442578155,0.2178982960621806,0.9999999999999992,0.007791928765261095,10.354036868019525,heavy,15,50,3963
ST_by_sens,10001,0.9819444361032351,0.018055563896766765,0.4644432866519494,1.0000000000000018,0.007791928765261095,10.354036868019525,high_tall,21,50,3963
ST_by_sens,10001,0.9951303932331236,0.00486960676687798,0.3047208339226694,1.0000000000000016,0.007791928765261095,10.354036868019525,hot,34,50,3963
ST_by_sens,10001,0.9904041475854516,0.00959585241454849,0.5431903554260277,1,0.007791928765261095,10.354036868019525,inside,29,50,3963
ST_by_sens,10001,0.9957814681793368,0.0042185318206656545,0.5398795627323969,1.0000000000000024,0.007791928765261095,10.354036868019525,late,37,50,3963
ST_by_sens,10001,0.992836418967256,0.007163581032747805,0.3792178086452892,1.0000000000000038,0.007791928765261095,10.354036868019525,left,28,50,3963
ST_by_sens,10001,0.9710814953260504,0.02891850467394612,0.5837871217711664,0.9999999999999964,0.007791928765261095,10.354036868019525,light_of_weight,13,50,3963
ST_by_sens,10001,0.9909619170610516,0.00903808293894578,0.28685508773394336,0.9999999999999974,0.007791928765261095,10.354036868019525,long,30,50,3963
ST_by_sens,10001,0.9966506339353747,0.0033493660646264052,0.2537330280403252,1.000000000000001,0.007791928765261095,10.354036868019525,many,38,50,3963
ST_by_sens,10001,0.9908897041016076,0.0091102958983909,0.8847042631466646,0.9999999999999984,0.007791928765261095,10.354036868019525,middle,31,50,3963
ST_by_sens,10001,0.9937842564362414,0.00621574356376117,0.5730717685404438,1.0000000000000024,0.007791928765261095,10.354036868019525,morning,30,50,3963
ST_by_sens,10001,0.9943498867087217,0.005650113291278085,0.4949026195988549,0.9999999999999998,0.007791928765261095,10.354036868019525,narrow,31,50,3963
ST_by_sens,10001,0.9936673505019045,0.006332649498095481,0.2873361334665667,1,0.007791928765261095,10.354036868019525,near,27,50,3963
ST_by_sens,10001,0.9908559533458641,0.009144046654137442,0.3384593746105311,1.0000000000000016,0.007791928765261095,10.354036868019525,new,19,50,3963
ST_by_sens,10001,0.9362215437009709,0.06377845629902781,0.4596633172836987,0.9999999999999987,0.007791928765261095,10.354036868019525,nine,6,50,3963
ST_by_sens,10001,0.9942743448350378,0.00572565516495798,0.3463247725212858,0.9999999999999958,0.007791928765261095,10.354036868019525,old_of_person,33,50,3963
ST_by_sens,10001,0.9750369874241103,0.02496301257588767,0.5051484117113882,0.9999999999999979,0.007791928765261095,10.354036868019525,one,15,50,3963
ST_by_sens,10001,0.996705091152672,0.00329490884732789,0.24166664204802665,0.9999999999999999,0.007791928765261095,10.354036868019525,outside,35,50,3963
ST_by_sens,10001,0.9799795459246636,0.0200204540753358,0.31245522335833376,0.9999999999999994,0.007791928765261095,10.354036868019525,red,20,50,3963
ST_by_sens,10001,0.992868906572232,0.00713109342776887,0.23901358220395288,1.0000000000000009,0.007791928765261095,10.354036868019525,right,23,50,3963
ST_by_sens,10001,0.9880689184626312,0.011931081537369645,0.8023954540065514,1.0000000000000009,0.007791928765261095,10.354036868019525,round,31,50,3963
ST_by_sens,10001,0.9820649297588353,0.01793507024116293,0.2366689827441713,0.9999999999999982,0.007791928765261095,10.354036868019525,seven,10,50,3963
ST_by_sens,10001,0.9739158784122307,0.026084121587767156,0.9983602626078354,0.9999999999999979,0.007791928765261095,10.354036868019525,sharp,25,50,3963
ST_by_sens,10001,0.9803732296858768,0.01962677031412291,0.5052953632663002,0.9999999999999998,0.007791928765261095,10.354036868019525,short,26,50,3963
ST_by_sens,10001,0.937561949529861,0.06243805047013744,0.2312983544299849,0.9999999999999984,0.007791928765261095,10.354036868019525,six,5,50,3963
ST_by_sens,10001,0.9892086106465472,0.01079138935345078,0.6981102061525291,0.999999999999998,0.007791928765261095,10.354036868019525,small,30,50,3963
ST_by_sens,10001,0.991929627430213,0.00807037256978881,0.7742384274299372,1.0000000000000018,0.007791928765261095,10.354036868019525,soft,35,50,3963
ST_by_sens,10001,0.99535064190192,0.004649358098078565,0.45899616239468666,0.9999999999999986,0.007791928765261095,10.354036868019525,straight,34,50,3963
ST_by_sens,10001,0.9579805774556815,0.04201942254432137,0.7297375520090301,1.0000000000000029,0.007791928765261095,10.354036868019525,ten,15,50,3963
ST_by_sens,10001,0.991465307290926,0.00853469270907414,0.3205104232516258,1,0.007791928765261095,10.354036868019525,the_ant,24,50,3963
ST_by_sens,10001,0.9857033929317585,0.014296607068244675,0.5021162088080888,1.000000000000003,0.007791928765261095,10.354036868019525,the_bamboo,22,50,3963
ST_by_sens,10001,0.9889768805997708,0.01102311940022535,0.5183170582930328,0.9999999999999962,0.007791928765261095,10.354036868019525,the_belly,19,50,3963
ST_by_sens,10001,0.9823324450906783,0.017667554909320017,0.6057216894824573,0.9999999999999983,0.007791928765261095,10.354036868019525,the_bird,22,50,3963
ST_by_sens,10001,0.9495414050945374,0.05045859490545927,0.23666791228567152,0.9999999999999967,0.007791928765261095,10.354036868019525,the_blood,6,50,3963
ST_by_sens,10001,0.9854901591031676,0.014509840896834,0.24436195915925435,1.0000000000000016,0.007791928765261095,10.354036868019525,the_bone,15,50,3963
ST_by_sens,10001,0.9931060705997312,0.006893929400265885,0.44007376560047906,0.9999999999999971,0.007791928765261095,10.354036868019525,the_branch,27,50,3963
ST_by_sens,10001,0.9778041710263103,0.022195828973694084,0.6304043171161686,1.0000000000000044,0.007791928765261095,10.354036868019525,the_breast_female,16,50,3963
ST_by_sens,10001,0.9862462499337783,0.01375375006621943,0.4845935709325295,0.9999999999999978,0.007791928765261095,10.354036868019525,the_cloud,19,50,3963
ST_by_sens,10001,0.9920404403715928,0.00795955962840911,0.4243931398220951,1.000000000000002,0.007791928765261095,10.354036868019525,the_dew,25,50,3963
ST_by_sens,10001,0.9808695360410877,0.019130463958912637,0.20786553153757245,1.0000000000000004,0.007791928765261095,10.354036868019525,the_dog,11,50,3963
ST_by_sens,10001,0.9512870020481505,0.04871299795184676,0.21765914934560915,0.9999999999999973,0.007791928765261095,10.354036868019525,the_dream,6,50,3963
ST_by_sens,10001,0.9936642505763058,0.00633574942369282,0.3354197236255138,0.9999999999999987,0.007791928765261095,10.354036868019525,the_dust,21,50,3963
ST_by_sens,10001,0.9498491846016528,0.05015081539835006,0.1948644733617318,1.0000000000000029,0.007791928765261095,10.354036868019525,the_ear,6,50,3963
ST_by_sens,10001,0.9915854160201094,0.008414583979895064,0.3128637078337552,1.0000000000000044,0.007791928765261095,10.354036868019525,the_earth_soil,27,50,3963
ST_by_sens,10001,0.9855460520098172,0.01445394799018068,0.3272757678527977,0.9999999999999978,0.007791928765261095,10.354036868019525,the_egg,20,50,3963
ST_by_sens,10001,0.946909594138591,0.05309040586140776,0.21166646389499347,0.9999999999999988,0.007791928765261095,10.354036868019525,the_eye,6,50,3963
ST_by_sens,10001,0.989338460646686,0.01066153935331473,0.3966589625549608,1.0000000000000007,0.007791928765261095,10.354036868019525,the_feather,19,50,3963
ST_by_sens,10001,0.9755222075505054,0.02447779244949226,0.20704128316108705,0.9999999999999977,0.007791928765261095,10.354036868019525,the_fire,9,50,3963
ST_by_sens,10001,0.9744278590029042,0.025572140997096204,0.2048015907504367,1.0000000000000004,0.007791928765261095,10.354036868019525,the_fish,8,50,3963
ST_by_sens,10001,0.9722844969596371,0.027715503040363354,0.7969052711671883,1.0000000000000004,0.007791928765261095,10.354036868019525,the_flea,13,50,3963
ST_by_sens,10001,0.9602833343067272,0.039716665693272174,0.8780458136475745,0.9999999999999993,0.007791928765261095,10.354036868019525,the_flower,21,50,3963
ST_by_sens,10001,0.9883564370884894,0.01164356291151109,0.5751109934904791,1.0000000000000004,0.007791928765261095,10.354036868019525,the_foot,21,50,3963
ST_by_sens,10001,0.9858729385202247,0.014127061479776454,0.8994377953394861,1.000000000000001,0.007791928765261095,10.354036868019525,the_forest,24,50,3963
ST_by_sens,10001,0.9900497184663317,0.00995028153366577,0.4378473026240632,0.9999999999999974,0.007791928765261095,10.354036868019525,the_frog,19,50,3963
ST_by_sens,10001,0.9835864336553906,0.016413566344607916,1.1128203571533104,0.9999999999999984,0.007791928765261095,10.354036868019525,the_front_front_side,20,50,3963
ST_by_sens,10001,0.9800432638605878,0.01995673613941432,0.4781846072136473,1.0000000000000022,0.007791928765261095,10.354036868019525,the_fruit,17,50,3963
ST_by_sens,10001,0.9856230127228426,0.01437698727715661,0.36957571861163724,0.9999999999999992,0.007791928765261095,10.354036868019525,the_goat,23,50,3963
ST_by_sens,10001,0.9796045670581919,0.020395432941810197,0.8222098051300939,1.000000000000002,0.007791928765261095,10.354036868019525,the_grass,26,50,3963
ST_by_sens,10001,0.9940784431069773,0.0059215568930251344,0.2986479120004356,1.0000000000000024,0.007791928765261095,10.354036868019525,the_hail,26,50,3963
ST_by_sens,10001,0.98721616510451915,0.01278383489547998,0.6703208251287915,0.9999999999999991,0.007791928765261095,10.354036868019525,the_hair_of_the_head,18,50,3963
ST_by_sens,10001,0.946515663494296,0.05348433650569526,0.9446155567773667,0.9999999999999912,0.007791928765261095,10.354036868019525,the_hand,11,50,3963
ST_by_sens,10001,0.9895646377688596,0.01043536223114042,0.4979022664072725,1,0.007791928765261095,10.354036868019525,the_head,21,50,3963
ST_by_sens,10001,0.9625535496256141,0.03744645037438581,0.6988348881942237,0.9999999999999999,0.007791928765261095,10.354036868019525,the_heart,18,50,3963
ST_by_sens,10001,0.9908298211133216,0.00917017888668198,0.2578058748305858,1.0000000000000036,0.007791928765261095,10.354036868019525,the_horn_keratinized_skin,12,50,3963
ST_by_sens,10001,0.9767159287270648,0.02328407127293565,0.3691365374276524,1.0000000000000004,0.007791928765261095,10.354036868019525,the_house,13,50,3963
ST_by_sens,10001,0.9838563995858972,0.0161436004141043,0.7326205008392572,1.0000000000000016,0.007791928765261095,10.354036868019525,the_knee,20,50,3963
ST_by_sens,10001,0.9921733822364882,0.00782661776351554,0.29980096477965656,1.0000000000000038,0.007791928765261095,10.354036868019525,the_leaf,23,50,3963
ST_by_sens,10001,0.9921891290378188,0.007810870962181211,0.3580927529077726,1,0.007791928765261095,10.354036868019525,the_lip_the_lips,23,50,3963
ST_by_sens,10001,0.9785443925464536,0.021455607453547937,0.3372898400615114,1.0000000000000016,0.007791928765261095,10.354036868019525,the_liver,11,50,3963
ST_by_sens,10001,0.9123605365094551,0.08763946349054164,0.9653150967766094,0.9999999999999968,0.007791928765261095,10.354036868019525,the_louse,6,50,3963
ST_by_sens,10001,0.9929440091638659,0.00705599083613218,0.2885148768021762,0.9999999999999981,0.007791928765261095,10.354036868019525,the_lung,23,50,3963
ST_by_sens,10001,0.9940894490023264,0.00591055099767424,0.4176445168603589,1.0000000000000007,0.007791928765261095,10.354036868019525,the_man_male_human,31,50,3963
ST_by_sens,10001,0.9849092360210165,0.01509076397898719,0.25387344881380064,1.0000000000000038,0.007791928765261095,10.354036868019525,the_meat,14,50,3963
ST_by_sens,10001,0.9630229794312807,0.03697702056871659,0.2030756023654396,0.9999999999999972,0.007791928765261095,10.354036868019525,the_moon,7,50,3963
ST_by_sens,10001,0.995954363981234,0.00404563601876618,0.31835029588345576,1.0000000000000002,0.007791928765261095,10.354036868019525,the_mountain,38,50,3963
ST_by_sens,10001,0.9885891284664265,0.011410871533573435,0.34886169431087427,1,0.007791928765261095,10.354036868019525,the_mouse_or_rat,19,50,3963
ST_by_sens,10001,0.9914495921622553,0.00855040783774232,0.4906236916196943,0.9999999999999976,0.007791928765261095,10.354036868019525,the_mouth,30,50,3963
ST_by_sens,10001,0.9960045313537106,0.0039954686462880355,0.3379102736496345,0.9999999999999987,0.007791928765261095,10.354036868019525,the_mud,33,50,3963
ST_by_sens,10001,0.9778492197953872,0.022150780204614293,0.7595348340131457,1.0000000000000016,0.007791928765261095,10.354036868019525,the_nail_fingernail_or_claw,18,50,3963
ST_by_sens,10001,0.01340064456318131,0.9865993554368186,790.205000650082,1,0.007791928765261095,10.354036868019525,the_name,2,50,3963
ST_by_sens,10001,0.9899122038248209,0.010087796175175866,0.6307750188833705,0.9999999999999968,0.007791928765261095,10.354036868019525,the_neck,25,50,3963
ST_by_sens,10001,0.9763845454193234,0.023615454580675377,0.3852613563286405,0.9999999999999988,0.007791928765261095,10.354036868019525,the_needle_for_sewing,12,50,3963
ST_by_sens,10001,0.9570122287957956,0.042987771204206035,0.5268288313738133,1.0000000000000016,0.007791928765261095,10.354036868019525,the_nose,11,50,3963
ST_by_sens,10001,0.957390030992958,0.04260996900703869,0.3499057521811981,0.9999999999999968,0.007791928765261095,10.354036868019525,the_pig,10,50,3963
ST_by_sens,10001,0.9849789557086532,0.01502104429134395,0.341118076652942,0.9999999999999972,0.007791928765261095,10.354036868019525,the_rain,15,50,3963
ST_by_sens,10001,0.9880810886883238,0.011918911311676165,0.2544490744607043,1,0.007791928765261095,10.354036868019525,the_road,17,50,3963
ST_by_sens,10001,0.9923938319941801,0.0076061680058211005,0.5172000433767656,1.000000000000001,0.007791928765261095,10.354036868019525,the_root,29,50,3963
ST_by_sens,10001,0.9880635141429253,0.01193648585707393,0.6394801862946885,0.9999999999999992,0.007791928765261095,10.354036868019525,the_rope,26,50,3963
ST_by_sens,10001,0.9915015996114599,0.0084984003885373,0.2686553781490421,0.9999999999999972,0.007791928765261095,10.354036868019525,the_salt,17,50,3963
ST_by_sens,10001,0.9845411019192256,0.01545889808077501,0.6164279297598617,1.0000000000000007,0.007791928765261095,10.354036868019525,the_sand,18,50,3963
ST_by_sens,10001,0.9788220938570216,0.02117790614297892,0.7166125385764851,1.0000000000000004,0.007791928765261095,10.354036868019525,the_seed,19,50,3963
ST_by_sens,10001,0.9674672292955548,0.03253277070444487,0.8192044264355208,0.9999999999999997,0.007791928765261095,10.354036868019525,the_shit,15,50,3963
ST_by_sens,10001,0.988294279960766,0.01170572003923001,0.585689404485372,0.999999999999996,0.007791928765261095,10.354036868019525,the_shoulder,23,50,3963
ST_by_sens,10001,0.9787132405766232,0.02128675942337391,1.0540179502276257,0.9999999999999971,0.007791928765261095,10.354036868019525,the_skin,19,50,3963
ST_by_sens,10001,0.9908322009067222,0.00916779909327752,0.4481067217556549,0.9999999999999997,0.007791928765261095,10.354036868019525,the_sky,20,50,3963
ST_by_sens,10001,0.9749022129030576,0.02509778709694127,0.2414618522387733,0.9999999999999989,0.007791928765261095,10.354036868019525,the_smoke,9,50,3963
ST_by_sens,10001,0.979161483412962,0.020838516587032695,0.4185369603537992,0.9999999999999948,0.007791928765261095,10.354036868019525,the_snake,8,50,3963
ST_by_sens,10001,0.9926321076845452,0.007367892315455635,0.47214011871374967,1.0000000000000009,0.007791928765261095,10.354036868019525,the_snow,25,50,3963
ST_by_sens,10001,0.9925854296255872,0.00741457037441402,0.25720250636740466,1.000000000000001,0.007791928765261095,10.354036868019525,the_son,21,50,3963
ST_by_sens,10001,0.9966432220780448,0.00335677792195526,0.34236088618056626,1,0.007791928765261095,10.354036868019525,the_spider,37,50,3963
ST_by_sens,10001,0.9937243099181744,0.0062756900818272,0.30186875544703984,1.0000000000000016,0.007791928765261095,10.354036868019525,the_star,24,50,3963
ST_by_sens,10001,0.9946606312181272,0.00533936878187195,0.5359313784336699,0.9999999999999991,0.007791928765261095,10.354036868019525,the_stick,34,50,3963
ST_by_sens,10001,0.9760864554602557,0.02391354453974691,0.3770246812148663,1.0000000000000027,0.007791928765261095,10.354036868019525,the_stone_a_piece_of,16,50,3963
ST_by_sens,10001,0.9909025812962957,0.009097418703701295,0.3090241595944148,0.999999999999997,0.007791928765261095,10.354036868019525,the_sun,14,50,3963
ST_by_sens,10001,0.9782442529822108,0.02175574701779356,0.5465552326342706,1.0000000000000044,0.007791928765261095,10.354036868019525,the_tail,15,50,3963
ST_by_sens,10001,0.9958883522874936,0.00411164771250698,0.5474051939891098,1.0000000000000007,0.007791928765261095,10.354036868019525,the_thigh,35,50,3963
ST_by_sens,10001,0.9937327353137573,0.00626726468624302,0.4629929550030751,1.0000000000000002,0.007791928765261095,10.354036868019525,the_thunder,31,50,3963
ST_by_sens,10001,0.9845790428668,0.01542095713319532,0.3466158775193592,0.9999999999999953,0.007791928765261095,10.354036868019525,the_tongue,14,50,3963
ST_by_sens,10001,0.9852541897098833,0.014745810290116994,0.33624570477029003,1.0000000000000002,0.007791928765261095,10.354036868019525,the_tooth_front,16,50,3963
ST_by_sens,10001,0.9831322798529588,0.01686772014703994,0.2458141354991061,0.9999999999999988,0.007791928765261095,10.354036868019525,the_tree,11,50,3963
ST_by_sens,10001,0.9861707307458312,0.01382926925417163,0.21056073860723568,1.0000000000000029,0.007791928765261095,10.354036868019525,the_water,15,50,3963
