"type","age","simulation","node","exist","N_nodes"
"consensus",8,25,80,34,TRUE
"consensus",8,25,81,34,TRUE
"consensus",8,25,82,34,TRUE
"consensus",8,25,83,34,TRUE
"consensus",8,25,84,34,TRUE
"consensus",8,26,51,27,TRUE
"consensus",8,26,52,27,TRUE
"consensus",8,26,53,27,TRUE
"consensus",8,26,54,27,TRUE
"consensus",8,26,55,27,TRUE
"consensus",8,26,56,27,TRUE
"consensus",8,26,57,27,TRUE
"consensus",8,26,58,27,TRUE
"consensus",8,26,59,27,TRUE
"consensus",8,26,60,27,TRUE
"consensus",8,26,61,27,TRUE
"consensus",8,26,62,27,TRUE
"consensus",8,26,63,27,TRUE
"consensus",8,26,64,27,TRUE
"consensus",8,26,65,27,TRUE
"consensus",8,26,66,27,TRUE
"consensus",8,26,67,27,TRUE
"consensus",8,26,68,27,TRUE
"consensus",8,26,69,27,TRUE
"consensus",8,26,70,27,TRUE
"consensus",8,26,71,27,TRUE
"consensus",8,26,72,27,TRUE
"consensus",8,26,73,27,TRUE
"consensus",8,26,74,27,TRUE
"consensus",8,26,75,27,TRUE
"consensus",8,26,76,27,TRUE
"consensus",8,26,77,27,TRUE
"consensus",8,27,51,27,TRUE
"consensus",8,27,52,27,TRUE
"consensus",8,27,53,27,TRUE
"consensus",8,27,54,27,TRUE
"consensus",8,27,55,27,TRUE
"consensus",8,27,56,27,TRUE
"consensus",8,27,57,27,FALSE
"consensus",8,27,58,27,TRUE
"consensus",8,27,59,27,TRUE
"consensus",8,27,60,27,TRUE
"consensus",8,27,61,27,TRUE
"consensus",8,27,62,27,TRUE
"consensus",8,27,63,27,TRUE
"consensus",8,27,64,27,TRUE
"consensus",8,27,65,27,TRUE
"consensus",8,27,66,27,TRUE
"consensus",8,27,67,27,TRUE
"consensus",8,27,68,27,TRUE
"consensus",8,27,69,27,TRUE
"consensus",8,27,70,27,TRUE
"consensus",8,27,71,27,TRUE
"consensus",8,27,72,27,TRUE
"consensus",8,27,73,27,TRUE
"consensus",8,27,74,27,TRUE
"consensus",8,27,75,27,TRUE
"consensus",8,27,76,27,TRUE
"consensus",8,27,77,27,TRUE
"consensus",8,28,51,33,TRUE
"consensus",8,28,52,33,FALSE
"consensus",8,28,53,33,FALSE
"consensus",8,28,54,33,TRUE
"consensus",8,28,55,33,TRUE
"consensus",8,28,56,33,TRUE
"consensus",8,28,57,33,TRUE
"consensus",8,28,58,33,TRUE
"consensus",8,28,59,33,TRUE
"consensus",8,28,60,33,TRUE
"consensus",8,28,61,33,TRUE
"consensus",8,28,62,33,TRUE
"consensus",8,28,63,33,TRUE
"consensus",8,28,64,33,TRUE
"consensus",8,28,65,33,FALSE
"consensus",8,28,66,33,TRUE
"consensus",8,28,67,33,TRUE
"consensus",8,28,68,33,TRUE
"consensus",8,28,69,33,TRUE
"consensus",8,28,70,33,TRUE
"consensus",8,28,71,33,TRUE
"consensus",8,28,72,33,TRUE
"consensus",8,28,73,33,TRUE
"consensus",8,28,74,33,FALSE
"consensus",8,28,75,33,TRUE
"consensus",8,28,76,33,TRUE
"consensus",8,28,77,33,FALSE
"consensus",8,28,78,33,TRUE
"consensus",8,28,79,33,TRUE
"consensus",8,28,80,33,TRUE
"consensus",8,28,81,33,FALSE
"consensus",8,28,82,33,TRUE
"consensus",8,28,83,33,TRUE
"consensus",8,29,51,36,TRUE
"consensus",8,29,52,36,TRUE
"consensus",8,29,53,36,FALSE
"consensus",8,29,54,36,FALSE
"consensus",8,29,55,36,TRUE
"consensus",8,29,56,36,TRUE
"consensus",8,29,57,36,TRUE
"consensus",8,29,58,36,FALSE
"consensus",8,29,59,36,TRUE
"consensus",8,29,60,36,TRUE
"consensus",8,29,61,36,TRUE
"consensus",8,29,62,36,TRUE
"consensus",8,29,63,36,TRUE
"consensus",8,29,64,36,TRUE
"consensus",8,29,65,36,TRUE
"consensus",8,29,66,36,TRUE
"consensus",8,29,67,36,TRUE
"consensus",8,29,68,36,TRUE
"consensus",8,29,69,36,TRUE
"consensus",8,29,70,36,TRUE
"consensus",8,29,71,36,TRUE
"consensus",8,29,72,36,TRUE
"consensus",8,29,73,36,TRUE
"consensus",8,29,74,36,TRUE
"consensus",8,29,75,36,TRUE
"consensus",8,29,76,36,TRUE
"consensus",8,29,77,36,TRUE
"consensus",8,29,78,36,TRUE
"consensus",8,29,79,36,TRUE
"consensus",8,29,80,36,TRUE
"consensus",8,29,81,36,TRUE
"consensus",8,29,82,36,TRUE
"consensus",8,29,83,36,TRUE
"consensus",8,29,84,36,TRUE
"consensus",8,29,85,36,TRUE
"consensus",8,29,86,36,TRUE
"consensus",8,3,51,26,TRUE
"consensus",8,3,52,26,FALSE
"consensus",8,3,53,26,TRUE
"consensus",8,3,54,26,TRUE
"consensus",8,3,55,26,TRUE
"consensus",8,3,56,26,FALSE
"consensus",8,3,57,26,TRUE
"consensus",8,3,58,26,TRUE
"consensus",8,3,59,26,TRUE
"consensus",8,3,60,26,TRUE
"consensus",8,3,61,26,TRUE
"consensus",8,3,62,26,FALSE
"consensus",8,3,63,26,TRUE
"consensus",8,3,64,26,TRUE
"consensus",8,3,65,26,TRUE
"consensus",8,3,66,26,TRUE
"consensus",8,3,67,26,TRUE
"consensus",8,3,68,26,TRUE
"consensus",8,3,69,26,TRUE
"consensus",8,3,70,26,TRUE
"consensus",8,3,71,26,TRUE
"consensus",8,3,72,26,FALSE
"consensus",8,3,73,26,TRUE
"consensus",8,3,74,26,TRUE
"consensus",8,3,75,26,TRUE
"consensus",8,3,76,26,TRUE
"consensus",8,30,51,37,TRUE
"consensus",8,30,52,37,FALSE
"consensus",8,30,53,37,TRUE
"consensus",8,30,54,37,TRUE
"consensus",8,30,55,37,TRUE
"consensus",8,30,56,37,TRUE
