"","age","simulation","root","root_age","first_split","root_split_age"
"185",7,19,51,6.40951872115,52,4.96361209015
"186",8,19,51,5.3204468636,52,4.4872132321
"187",9,19,51,6.01011381134,52,5.37467272454
"188",1,2,51,1.005933452424,52,0.998842702824
"189",10,2,51,31.9938251343,62,24.6465951193
"190",11,2,51,7.3786636561,76,5.4013474841
"191",12,2,51,24.2877600889,52,23.964827946
"192",13,2,51,6.5129419962,52,5.5554680145
"193",14,2,51,17.0408366722,77,16.45250283
"194",15,2,51,2160.94646421,52,1733.23553191
"195",16,2,51,11.6072402446,52,8.0473528216
"196",17,2,51,8.44611039843,52,5.68655181043
"197",2,2,51,2.093078384427,52,2.0917407342
"198",3,2,51,3.19832439589,52,2.78795939139
"199",4,2,51,4.08112605457,56,3.84807415177
"200",5,2,51,5.9429550279,52,4.9580773852
"201",6,2,51,6.83472760226,98,6.16426690546
"202",7,2,51,5.75598017613,52,5.73669806556
"203",8,2,51,3.9476500042,52,3.7839110795
"204",9,2,51,4.469201747673,52,2.724041246673
"205",1,20,51,0.945533295961,52,0.917348767941
"206",10,20,51,14.448399270327,52,14.4433784325
"207",11,20,51,35.451713195,52,26.688993994
"208",12,20,51,37.3534387198,52,24.7138193598
"209",13,20,51,55.992699538,52,28.334811138
"210",14,20,51,1091.277768426,52,111.550346826
"211",15,20,51,58.8514422691,52,55.0645965611
"212",16,20,51,5.876588843,57,2.278042085
"213",17,20,51,3888.016152307,52,2946.233450707
"214",2,20,51,1.8787795040324,52,1.8032050946624
"215",3,20,51,2.705560587867,52,2.593628574867
"216",4,20,51,3.9269831786,65,3.8144401131
"217",5,20,51,4.6509262428,60,4.0607298864
"218",6,20,51,9.88189419872,52,8.85844247272
"219",7,20,51,7.31636538202,59,6.54989779682
"220",8,20,51,9.5797723061,52,7.7961487201
"221",9,20,51,21.38202661,61,12.74030863
"222",1,21,51,0.990026982189,52,0.976372766499
"223",10,21,51,9.879125479,52,8.698533813
"224",11,21,51,10.92048836023,65,10.85395726384
"225",12,21,51,11.9359774432,52,10.2454717632
"226",13,21,51,12.8613220144,52,11.5413893454
"227",14,21,51,13.97720756301,54,9.56862034601
"228",15,21,51,14.8282628315,52,11.0615089915
"229",16,21,51,15.9593901144,52,14.4200386554
"230",17,21,51,16.699819953,70,12.537440505
"231",2,21,51,1.99341082465,52,1.95658793105
"232",3,21,51,2.9648422794,69,2.7831995646
"233",4,21,51,4.09865708191,52,3.95949785631
"234",5,21,51,4.901541247366,52,4.704895021366
"235",6,21,51,5.9064450579,52,5.6471757068
"236",7,21,51,6.88531068,52,6.217720926
"237",8,21,51,7.8982202601,80,6.6822925741
"238",9,21,51,8.8713116181,52,8.7435584544
"239",1,22,51,0.64092265246,52,0.6252657848
"240",10,22,51,10.7347907091,63,6.8123323831
"241",11,22,51,24.2936514011,52,20.0308215661
"242",12,22,51,11.946650475,52,8.969873618
"243",13,22,51,16.5793840977,52,16.1922080725
"244",14,22,51,59.5080156474,52,28.5095530374
"245",15,22,51,14.040660825,64,11.704722997
"246",16,22,51,29.9018888802,52,29.305237649
"247",17,22,51,32.290962173,52,22.960341777
"248",2,22,51,1.06120751378,52,1.04582163907
"249",3,22,51,1.7011919315,52,1.68127363635
"250",4,22,51,1.87595485254,52,1.82978738991
"251",5,22,51,2.27808063023,52,2.11162038653
"252",6,22,51,5.3648538811,52,5.1389452393
"253",7,22,51,5.26588014969,52,5.07611021939
"254",8,22,51,3.5779751454,52,3.3412659556
"255",9,22,51,11.83398547869,52,9.83808098469
"256",1,23,51,0.95046065384,63,0.89989591641
"257",10,23,51,8.6257952627,52,7.7182046865
"258",11,23,51,4.5762154819,52,4.56314807911
"259",12,23,51,288.602446892,52,105.315617492
"260",13,23,51,5.28271241872,75,4.32836689422
"261",14,23,51,5.726945432,52,3.798412993
"262",15,23,51,6.9257137645,52,6.0845304242
"263",16,23,51,10.5470386858,52,10.1892209623
"264",17,23,51,7.089390042,91,6.2331365256
"265",2,23,51,2.15234547407,63,1.81786924977
"266",3,23,51,3.2642545538,52,3.145112365
"267",4,23,51,4.88036477252,52,4.71648571432
"268",5,23,51,6.5185326276,52,5.3838465106
"269",6,23,51,5.8500941354,52,5.4521349317
"270",7,23,51,2.90318564129,52,2.85747574971
"271",8,23,51,12.8977966518,89,10.8310546008
"272",9,23,51,11.94089124404,52,11.03261608964
"273",1,24,51,1.00102028065,52,0.997660688311
"274",10,24,51,13.90697613,52,12.447732935
"275",11,24,51,11.372460082,52,10.350785145
"276",12,24,51,11.3115762037,52,9.2487884877
"277",13,24,51,12.3258430987,52,9.7939970207
"278",14,24,51,13.0217769704,86,11.4201497264
"279",15,24,51,13.9599884287,62,12.3749417487
"280",16,24,51,15.1702816498,52,12.8477517688
"281",17,24,51,17.114408201,52,15.811491794
"282",2,24,51,1.97151720751,52,1.9581704454
"283",3,24,51,2.923481315579,52,2.906058527419
"284",4,24,51,3.74646402881,52,3.6803692303
"285",5,24,51,4.68384441502,52,4.51012853752
"286",6,24,51,6.07920729463,52,6.05774815688
"287",7,24,51,6.7377762767,55,6.5592254161
"288",8,24,51,7.4725773196,57,5.7397895396
"289",9,24,51,8.4553726077,71,8.271539211
"290",1,25,51,1.028850270289,52,1.018673833859
"291",10,25,51,36.6377482919,52,23.9555373019
"292",11,25,51,31.1540064542,52,25.1128880592
"293",12,25,51,25.020650041,52,23.270496056
"294",13,25,51,43.729336907,52,37.733189314
"295",14,25,51,22.1199595387,52,21.0959617337
"296",15,25,51,194.3361918012,52,107.2411214812
"297",16,25,51,39.735330146,52,31.631067876
"298",17,25,51,36.793249759,52,32.584619116
"299",2,25,51,1.63024708349,53,1.54493316146
"300",3,25,51,3.73790084026,53,3.58540521606
"301",4,25,51,4.1077809617,52,3.8530456941
"302",5,25,51,5.93372486698,52,5.91253779878
"303",6,25,51,4.6327341598,52,4.5062989655
"304",7,25,51,7.0418546657,52,6.7608659028
"305",8,25,51,9.4502858809,60,7.6226946029
"306",9,25,51,8.6346805195,52,7.8944026863
"307",1,26,51,1.04952952421,52,1.047014853992
"308",10,26,51,9.9157259035,52,8.6190844805
"309",11,26,51,10.79923580092,52,10.754198709
"310",12,26,51,11.9453984381,52,10.4475026341
"311",13,26,51,12.9078710194,52,10.0712801894
"312",14,26,51,13.9624161814,52,12.0811898774
"313",15,26,51,14.8027120202,52,13.6873935292
"314",16,26,51,15.8429698305,63,15.6577509334
"315",17,26,51,16.8069892941,52,12.4947876861
"316",2,26,51,1.986533902034,52,1.98534174725
"317",3,26,51,2.9822553525,52,2.7727583006
"318",4,26,51,3.99666070797,52,3.72620738577
"319",5,26,51,5.75110337729,53,5.04088213099
"320",6,26,51,6.41425388339,52,5.98163490139
"321",7,26,51,6.9709702936,52,6.93649419251
"322",8,26,51,7.9396235846,52,6.5278593386
"323",9,26,51,8.8993522851,52,8.5898811815
"324",1,27,51,1.09928387936,90,1.0862142631
"325",10,27,51,26.5694153637,52,25.2496817117
"326",11,27,51,36.42546569,52,23.09472364
"327",12,27,51,16.4847534684,55,15.9247058165
"328",13,27,51,24.69489374806,52,19.09539695106
"329",14,27,51,27.7569581669,52,12.5716949469
"330",15,27,51,20.0305035241,52,17.7548732691
"331",16,27,51,4.656572726,52,4.59533472299
"332",17,27,51,28.35785705,52,27.069558681
"333",2,27,51,1.96619407834,52,1.9382784014
"334",3,27,51,3.054116702769,53,2.896394943269
"335",4,27,51,4.37872817152,52,3.91898074762
"336",5,27,51,5.38762486204,52,5.27423838864
"337",6,27,51,6.82265518182,55,6.40973722952
"338",7,27,51,8.549696702,52,7.470780803
"339",8,27,51,16.6813972507,52,13.9492855697
"340",9,27,51,17.8382321648,74,11.6384003228
"341",1,28,51,0.92131029456,52,0.90672330866
"342",10,28,51,6.8049743846,52,6.3231120635
"343",11,28,51,7.3276858344,52,5.7940836124
"344",12,28,51,6.3436028733,52,4.9975544203
"345",13,28,51,6.65696833916,83,6.15223252326
"346",14,28,51,7.2251688502,78,5.8053139402
"347",15,28,51,7.7735071543,91,6.2198880343
"348",16,28,51,8.3949156146,52,7.6931808622
"349",17,28,51,8.98500205176,52,7.42590586076
"350",2,28,51,1.90196427239,91,1.88024376
"351",3,28,51,3.069943540243,58,2.636575372843
"352",4,28,51,3.400875875909,54,3.39659432442
"353",5,28,51,5.256852409,55,4.7872003926
"354",6,28,51,6.5196099496,52,5.9032474804
"355",7,28,51,6.7586786261,52,6.1664828944
"356",8,28,51,10.9036822899,52,9.6877696549
"357",9,28,51,12.47813045221,52,12.19588725791
"358",1,29,51,0.00158141304219,52,0.00155330747009
"359",10,29,51,0.00384364509152,69,0.00237380051152
"360",11,29,51,0.006060073803063,52,0.004148159322063
"361",12,29,51,0.00104854350717,52,0.00097802968526
"362",13,29,51,0.00286288290798,52,0.00283925757
"363",14,29,51,0.0043289678434,61,0.003756175706
"364",15,29,51,0.00011576638103133,52,0.00011116765160633
"365",16,29,51,0.007890033392414,52,0.004357028444414
"366",17,29,51,0.003766563579841,52,0.003653805796541
"367",2,29,51,0.002240859892901,52,0.002140946494681
"368",3,29,51,0.00204884904249,52,0.0020172724252
"369",4,29,51,0.00192276324808,67,0.00182747875772
"370",5,29,51,0.00202809786554,52,0.00196612937357
"371",6,29,51,0.00596297550265,63,0.00542760901665
"372",7,29,51,0.00372475308126,52,0.00304018958606
"373",8,29,51,0.0025536932825,52,0.0020729483888
"374",9,29,51,0.01149234019724,52,0.01133937252344
"375",1,3,51,1.09358427777,52,1.053617446
"376",10,3,51,29.521153652,52,27.112499648
"377",11,3,51,27.3971047794,80,27.34430468759
"378",12,3,51,20.296335656,66,18.754071064
"379",13,3,51,2.6839714333,52,2.59660628702
"380",14,3,51,21.718485984,52,19.454989506
"381",15,3,51,50.12976353224,61,34.54088470224
"382",16,3,51,49.133150684,52,27.989851724
"383",17,3,51,3.2338287858,52,3.0769111292
"384",2,3,51,1.91513152445,52,1.86471469406
"385",3,3,51,3.2109357552,73,3.0694572234
"386",4,3,51,3.92787481065,52,3.87735461662
"387",5,3,51,6.3058286361,52,6.0969277307
"388",6,3,51,5.1395419709,52,5.12118117791
"389",7,3,51,8.7049059782,56,8.2292493011
"390",8,3,51,13.453399182,52,10.311338487
"391",9,3,51,22.8637712158,73,9.6550145858
"392",1,30,51,0.94170622207,96,0.88720721126
"393",10,30,51,4.32066975171,57,2.95493591971
"394",11,30,51,4.73628713948,52,4.03675944888
"395",12,30,51,10.2918795505,52,10.0370143188
"396",13,30,51,6.117562832,52,5.6095271503
"397",14,30,51,6.0550128813,67,4.9285107083
"398",15,30,51,6.49156127277,70,6.42288550465
"399",16,30,51,7.01984088195,52,6.9916600295
"400",17,30,51,49.3590797256,52,48.906883253
"401",2,30,51,1.96775164019,52,1.95435086581
"402",3,30,51,3.31552074118,52,3.27980078903
"403",4,30,51,4.39915287006,53,4.04092645776
"404",5,30,51,4.8823475516797,52,4.7197999636797
"405",6,30,51,8.3800733153,55,6.8786725543
"406",7,30,51,5.45227379706,52,5.20728966936
"407",8,30,51,11.8258872413,53,10.3061174193
"408",9,30,51,19.60144605243,52,14.54297420743
"409",1,31,51,1.075157594769,52,1.044143230359
"410",10,31,51,8.6512114377,52,7.3425358977
"411",11,31,51,18.2617200542,52,15.1701298012
"412",12,31,51,10.3487301043,52,6.4774059213
"413",13,31,51,11.1000715083,52,8.5975291393
"414",14,31,51,12.133976016,52,11.036763104
"415",15,31,51,12.9185067427,52,11.8291159807
"416",16,31,51,13.8845703791,79,11.6289256391
"417",17,31,51,14.7236736713,56,8.4931478083
"418",2,31,51,1.921003244667,52,1.9176353143
"419",3,31,51,3.4907123357,52,3.2908275727
"420",4,31,51,4.02088724485,52,3.69518331925
"421",5,31,51,4.25786022866,52,4.08889225836
"422",6,31,51,9.0155011947,52,8.7992629682
"423",7,31,51,7.3516997191,52,7.346261859695
"424",8,31,51,6.8124341643,74,5.2315484483
"425",9,31,51,7.796206964,52,4.848673928
"426",1,32,51,1.12963127964,52,1.10985464992
"427",10,32,51,18.02337765194,52,15.06398283094
"428",11,32,51,3325.805421979,52,1133.816339979
"429",12,32,51,4.61415243812,52,4.12041451272
"430",13,32,51,4.9560624674,71,4.2039317448
"431",14,32,51,4.1758681514,52,3.8956848294
"432",15,32,51,8.2601791669,52,5.6426285019
"433",16,32,51,4.883183928,52,4.19529487
"434",17,32,51,1620.051222224,52,64.903373224
"435",2,32,51,2.0347874468,52,1.93520229426
"436",3,32,51,2.1863693352,52,2.1341261045
"437",4,32,51,3.69247255613,52,3.58615204513
"438",5,32,51,4.86262030353,52,4.67614507403
"439",6,32,51,5.1348164051,52,5.06257239923
"440",7,32,51,7.2598655797,52,6.8199083613
"441",8,32,51,14.6901287042,52,14.423195716
"442",9,32,51,225.63258096,52,172.22492343
"443",1,33,51,1.034827138647,52,1.031186729021
"444",10,33,51,38.5960446038,52,27.8294171238
"445",11,33,51,21.2245232361,52,16.8883016921
"446",12,33,51,29.264350181,52,27.087363131
"447",13,33,51,63.1812482704,52,49.1870856104
"448",14,33,51,4.5143235465,52,3.7254626146
"449",15,33,51,4.8166983183,52,3.965398881
"450",16,33,51,8.2153751786,52,5.2791768276
"451",17,33,51,293.543319788,52,191.497353488
"452",2,33,51,2.08565208118,89,2.02895967537
"453",3,33,51,4.0500083735,52,3.3920243638
"454",4,33,51,3.508581065274,60,3.398279200474
"455",5,33,51,5.5648191609,52,5.4514917843
"456",6,33,51,9.17990718,53,7.668194999
"457",7,33,51,13.60355547648,52,11.58110295548
"458",8,33,51,8.9644293002,52,8.4373068886
"459",9,33,51,18.1891847082,59,12.0702302442
"460",1,34,51,0.93493654576,52,0.92385719094
"461",10,34,51,8.827478039,52,8.6423526514
"462",11,34,51,9.644635643,52,7.465059919
"463",12,34,51,10.537121566307,69,8.619764324307
"464",13,34,51,11.4183349313,59,9.4036204503
"465",14,34,51,12.2073237493,52,9.9132256883
"466",15,34,51,15.9499663222,53,13.2813487612
"467",16,34,51,14.2372451772,61,7.9019401172
"468",17,34,51,15.05245360774,75,8.90135984174
"469",2,34,51,1.946966675604,52,1.872788282504
"470",3,34,51,3.09057729467,66,3.05595798288
"471",4,34,51,3.9889843562,65,3.8844332242
"472",5,34,51,4.6730079866,52,4.4396948599
"473",6,34,51,5.33433454187,90,5.26792177428
"474",7,34,51,6.25340461028,54,6.183314004
"475",8,34,51,7.0652174857,52,6.7410762941
"476",9,34,51,7.95066275442,52,7.9217729736
"477",1,35,51,0.872224537864,52,0.86915876391
"478",10,35,51,7.9817999415,52,6.3408267675
"479",11,35,51,9.3262816114,52,8.7247644987
"480",12,35,51,9.5334606756,52,9.302864764
"481",13,35,51,10.40378049118,52,10.07537464468
"482",14,35,51,11.1020401578,59,8.9709242828
"483",15,35,51,12.8498794927,67,11.9637390068
"484",16,35,51,12.7266919724,52,10.7666569244
"485",17,35,51,15.8483594849,52,13.6563221129
"486",2,35,51,2.2734535584,52,2.20855138979
"487",3,35,51,3.001000974847,52,2.896792816247
"488",4,35,51,4.41181532391,52,4.3462274523
"489",5,35,51,4.088147236,55,3.9922139326
"490",6,35,51,4.83010342051,52,4.33801819391
"491",7,35,51,8.50297683973,52,6.04759306873
"492",8,35,51,6.4475743089,52,2.8325634589
"493",9,35,51,7.22815882293,56,6.18090762393
"494",1,36,51,0.8623122694679,52,0.8491950631179
"495",10,36,51,26.5038219,52,23.346664097
"496",11,36,51,2.80247110515,52,2.36782602955
"497",12,36,51,3432.718847858,52,968.487293858
"498",13,36,51,5.00249027549,52,3.25505083749
"499",14,36,51,3.4901846317,52,2.9992794016
"500",15,36,51,4.10841639091,52,4.04065335707
"501",16,36,51,226.608075247,52,223.35429476
"502",17,36,51,4.1360117628,52,3.6061715619
"503",2,36,51,1.85162797453,52,1.78059949021
"504",3,36,51,2.93397229791,52,2.8395021268
"505",4,36,51,3.44884146438,56,3.43098586228
"506",5,36,51,5.3529611132,52,5.0272582861
"507",6,36,51,6.520758291496,77,6.5181219522
"508",7,36,51,7.5179656606,53,6.1587090996
"509",8,36,51,14.68957528953,52,11.05024488053
"510",9,36,51,30.224183447,52,21.096755416
"511",1,37,51,0.94538020505,86,0.91248985163
"512",10,37,51,16.2502565128,52,13.8875759398
"513",11,37,51,19.7201715675,52,18.5033008555
"514",12,37,51,56.147288408,64,26.948653028
"515",13,37,51,36.6239947497,52,33.2555989177
"516",14,37,51,37.7456763643,60,36.1306133063
"517",15,37,51,50.7970326973,97,50.71635240547
"518",16,37,51,41.344459766,73,38.947422549
"519",17,37,51,3.89908883801,52,3.83153745876
"520",2,37,51,2.00084820014,52,1.96125604842
"521",3,37,51,3.11389602345,52,3.08629816892
"522",4,37,51,3.666841007222,52,3.475266894722
"523",5,37,51,5.76905107772,65,5.30739081492
"524",6,37,51,8.531837288,60,8.3038031642
"525",7,37,51,7.7743395756,60,7.575461333
"526",8,37,51,16.4447716,52,14.208735266
"527",9,37,51,15.049544285659,52,9.394409022659
"528",1,38,51,0.94948061708,70,0.93125350357
"529",10,38,51,6.2743224205,80,5.1071341575
"530",11,38,51,7.846431032209,73,6.835437068209
"531",12,38,51,7.4916988216,67,6.1141860806
"532",13,38,51,10.03538914642,52,9.05454934822
"533",14,38,51,8.7118575766,52,8.0975917595
"534",15,38,51,9.50124105773,52,9.38581916813
"535",16,38,51,12.6700172339,52,10.1585080499
"536",17,38,51,16.6026871617,84,12.6963349747
"537",2,38,51,2.01383009648,52,1.96835112222
"538",3,38,51,3.505382872,52,3.0749512762
"539",4,38,51,5.4126006824,52,4.7917775038
"540",5,38,51,4.73097401657,52,4.48370579737
"541",6,38,51,7.3825306402,52,7.2290032801
"542",7,38,51,4.85292281,55,4.4063359912
"543",8,38,51,17.697292596,52,11.449703029
"544",9,38,51,5.653317116,52,3.46892599
"545",1,39,51,1.05584673636,52,1.01910521987
"546",10,39,51,23.1454385377,52,20.6915257297
"547",11,39,51,15.0017811364,52,13.9080976994
"548",12,39,51,19.0678351218,52,15.9372349758
"549",13,39,51,13.6021675243,52,13.42618275
"550",14,39,51,24.478954654,52,20.926936656
"551",15,39,51,46.0611939206,52,34.7198346606
"552",16,39,51,3.37061434294,52,2.35166296094
"553",17,39,51,55.686898181,52,35.589003461
"554",2,39,51,1.88122620774,52,1.86529718175
"555",3,39,51,2.7940561457,52,2.6618876051
"556",4,39,51,4.0178356826,77,3.9002457567
"557",5,39,51,4.308648004807,61,4.2999631557
"558",6,39,51,9.8952117995,52,6.8071935215
"559",7,39,51,9.1664741084,52,7.0980523604
"560",8,39,51,12.7684714378,53,9.8606803128
"561",9,39,51,20.4558959205,88,14.1770233645
