#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.3" lower="1.0" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	logP(mrca(a))	mrca.age(a)	clockRate.c:clock	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree
27870000	-94132.94790921062	-94038.46994394973	-94.47796526088801	-94038.46994394973	5.98919997131252	1.0	1.0226906609762034	0.5027518992629683	0.49724810073703346	0.6931471805599453	1.4385325952137742	0.7854159941941268	-87.24066650148961	0.3324425913093776	0.2654466745585336
27880000	-94123.02048261107	-94038.77197602224	-84.24850658883521	-94038.77197602224	4.606347291678102	1.0	1.0303804774322622	0.5012153060296006	0.49878469397040115	0.6931471805599453	1.1367547267437532	0.9617995659685621	-77.00351801298076	0.4726481430332784	0.23019585493090852
27890000	-94118.52472539879	-94035.16168644566	-83.3630389531259	-94035.16168644566	5.003608696915469	1.0	1.0067115453125473	0.502574681920573	0.49742531807942886	0.6931471805599453	1.0407294064051191	1.0230855998867112	-76.14171930939116	0.6215370459052295	0.1902668331662967
27900000	-94145.4598639483	-94052.3158988818	-93.14396506649328	-94052.3158988818	6.156108740965577	1.0	1.0053255451082228	0.502574681920573	0.49742531807942886	0.6931471805599453	1.4193207107184065	0.9000159421027075	-85.92403142296287	0.3203523994172812	0.14528965560732698
27910000	-94121.5238773544	-94036.05667064524	-85.4672067091525	-94036.05667064524	5.510175469574506	1.0	1.0053255451082228	0.5010065193734704	0.49899348062653137	0.6931471805599453	1.2721749086060516	0.9816883163536998	-78.2472730656221	0.5073598050281487	0.15903976642367718
27920000	-94133.53126412668	-94043.65187633097	-89.87938779570983	-94043.65187633097	5.6492199402502425	1.0	0.9205257036561998	0.4999333015821223	0.5000666984178762	0.6931471805599453	1.345381260523669	0.9994521105869199	-82.74425399363145	0.49697263578508116	0.12240861840019311
27930000	-94133.07278219324	-94041.66466210994	-91.4081200833094	-94041.66466210994	5.812015486139549	1.0	1.0072649923122994	0.49978288553855044	0.5002171144614512	0.6931471805599453	1.3136112153989699	0.9118052513667397	-84.18624699257491	0.30759393619439884	0.6232953568850338
27940000	-94140.1399503316	-94050.04307862443	-90.0968717071781	-94050.04307862443	5.3967532070202635	1.0	0.9935258232033757	0.5018722861619193	0.4981277138380827	0.6931471805599453	1.0645176889700638	0.9010592606355619	-82.88873778555254	0.3751446913759854	0.5971321557825408
27950000	-94129.0743099562	-94045.71817317167	-83.35613678452549	-94045.71817317167	4.8525646384584284	1.0	0.9935258232033757	0.5013532488798053	0.4986467511201967	0.6931471805599453	1.1616601221476213	1.0431936039749419	-76.14800286289993	0.5184520676761544	0.14825358490294757
27960000	-94112.67838302608	-94030.71098200542	-81.96740102066383	-94030.71098200542	4.694871197392975	1.0	0.9620890892241628	0.5005542206280296	0.49944577937196893	0.6931471805599453	1.1403248060490674	1.1074398423717993	-74.79070383301747	0.4313459576576183	0.3339554649003179
27970000	-94110.3184442091	-94046.34912406326	-63.969320145845174	-94046.34912406326	3.3515092272880214	1.0	0.9763627076204631	0.5003680136752174	0.49963198632478434	0.6931471805599453	1.0460007097980113	1.5581889580226582	-56.778349339802524	0.6769942644092388	0.24735154308868132
27980000	-94120.39146265895	-94040.51334346306	-79.8781191959053	-94040.51334346306	4.6136007887803325	1.0	0.9875231498000789	0.5003680136752174	0.49963198632478434	0.6931471805599453	1.1581643099190935	1.0746055272833515	-72.67598794768303	0.44640503860047337	0.39149515979610056
27990000	-94126.67340328415	-94044.27251030777	-82.40089297638622	-94044.27251030777	5.019736505603215	1.0	0.9588679135859335	0.500404572114791	0.49959542788521083	0.6931471805599453	1.0771958878724464	1.1199828994361176	-75.2274169643781	0.6430413114100548	0.1048673105080917
28000000	-94122.53715686752	-94048.41590294159	-74.12125392592922	-94048.41590294159	3.996360210083815	1.0	0.9560610537170661	0.5039493160734076	0.49605068392659407	0.6931471805599453	1.1136190247674451	1.2805689063182852	-66.95058477378997	0.5875780640739122	0.2591467512428091
28010000	-94124.33285799452	-94045.68854826824	-78.64430972627738	-94045.68854826824	4.308177046941076	1.0	0.9648765235398183	0.5005246227994319	0.49947537720056984	0.6931471805599453	1.1677752369307983	1.207361244719915	-71.46482510431538	0.5107449051588321	0.4306872960800474
28020000	-94103.91766125026	-94032.51838896268	-71.39927228758145	-94032.51838896268	3.6642051967391143	1.0	0.9839092889878529	0.5029812645827151	0.4970187354172866	0.6931471805599453	1.0046090508162555	1.339595121736989	-64.20075490017142	0.6869216315184846	0.23865691934837183
28030000	-94126.84072430509	-94040.18975475855	-86.65096954653875	-94040.18975475855	4.808739941847194	1.0	0.9689286142254766	0.5029812645827151	0.4970187354172866	0.6931471805599453	1.3514106520481193	1.0493589163114025	-79.46743283389108	0.27707119538829283	0.5618382599868367
28040000	-94130.81111073845	-94038.64890685068	-92.16220388776912	-94038.64890685068	6.059303851687894	1.0	0.9689286142254766	0.5029812645827151	0.4970187354172866	0.6931471805599453	1.4009208976543404	0.8948198308166414	-84.97866717512146	0.45153862818471846	0.3826946306778604
28050000	-94107.21725351873	-94034.89578256753	-72.32147095120155	-94034.89578256753	3.733398530439378	1.0	1.0243793353779533	0.5021577385958347	0.4978422614041639	0.6931471805599453	1.0030105996308452	1.2841822571135815	-65.0824835174014	0.6814322477853916	0.4339372896553528
28060000	-94110.33622028405	-94032.88729728345	-77.44892300059317	-94032.88729728345	4.288401051514245	1.0	1.0179953810267963	0.500674531922377	0.49932546807762157	0.6931471805599453	1.0290682265666498	1.154901556033056	-70.21631952114419	0.5189380288435856	0.18265373495213355
28070000	-94138.87275055629	-94045.43996889134	-93.4327816649501	-94045.43996889134	5.769859323044042	1.0	0.99848773671116	0.5004385106978849	0.49956148930211364	0.6931471805599453	1.339145771151501	0.8347661020967264	-86.21968582981675	0.31724922978745285	0.3007738294656841
28080000	-94115.99866495166	-94032.9914912372	-83.00717371446109	-94032.9914912372	4.695205390066427	1.0	0.9902257791044144	0.5033223765903917	0.49667762340960686	0.6931471805599453	1.1235765431971036	1.0508905935280781	-75.80233983693448	0.6753211986183437	0.15196999628026228
28090000	-94142.90484887168	-94050.15461147307	-92.75023739860167	-94050.15461147307	5.945625315596747	1.0	0.9783067072386955	0.4969514833059782	0.5030485166940203	0.6931471805599453	1.4000976408053576	0.8904265824256969	-85.55732259294078	0.5268307093350485	0.04341599742544671
28100000	-94121.86665134325	-94037.64167462746	-84.2249767157893	-94037.64167462746	4.760484256413995	1.0	0.9783067072386955	0.5005219654093115	0.49947803459068696	0.6931471805599453	1.247432096640626	1.0869900428918564	-77.0320619101284	0.6570250984857222	0.2264233269147181
28110000	-94119.19501385874	-94034.8644898535	-84.33052400524068	-94034.8644898535	5.033738961714543	1.0	1.0526843630884317	0.5006614770807022	0.4993385229192962	0.6931471805599453	1.1559507444702628	0.9570879877940207	-77.06323154373005	0.3989671875690428	0.44540662385628577
28120000	-94124.44536770292	-94042.66044523304	-81.78492246988536	-94042.66044523304	4.571129269566143	1.0	1.0526843630884317	0.50250023710563	0.4974997628943683	0.6931471805599453	1.0706429624113196	1.0332810824027192	-74.51763000837474	0.33338147963863046	0.6214294839330996
28130000	-94133.11260406257	-94045.54769929386	-87.5649047687097	-94045.54769929386	5.374910653454474	1.0	1.0288855543488649	0.49853620309333535	0.5014637969066663	0.6931471805599453	1.2500336044779412	0.9347721377541423	-80.32141111593864	0.41455490798136374	0.2756085666337111
28140000	-94116.32519610692	-94036.28162065671	-80.04357545020748	-94036.28162065671	4.610647084176201	1.0	1.013842174184077	0.5006380333761222	0.49936196662388	0.6931471805599453	1.065871124027245	1.0749894081804294	-72.81512517760122	0.5562944012946258	0.3206865159123566
28150000	-94120.52632445548	-94033.15857856008	-87.36774589540015	-94033.15857856008	6.088859536930091	1.0	1.013842174184077	0.5008771510781256	0.49912284892187664	0.6931471805599453	1.21880726352995	0.9371635687428865	-80.13929562279388	0.5812395967801828	0.1995528513663237
28160000	-94125.78331216375	-94042.81227307994	-82.97103908381472	-94042.81227307994	4.8848948181094185	1.0	1.013842174184077	0.501939911733866	0.49806008826613624	0.6931471805599453	1.181628269509241	1.0473660674383993	-75.74258881120845	0.3726417739764114	0.47304532231733637
28170000	-94118.25903850395	-94042.94128998861	-75.3177485153396	-94042.94128998861	4.086768323405198	1.0	1.013842174184077	0.5020188174485811	0.49798118255142104	0.6931471805599453	1.0154739601642528	1.1717738903570099	-68.08929824273334	0.6037311907757485	0.06230226778107361
28180000	-94138.2549039906	-94048.0153115161	-90.23959247450539	-94048.0153115161	6.0070790021939455	1.0	0.9889856398757231	0.5001284855233936	0.49987151447660805	0.6931471805599453	1.2464652567576502	0.9228322994852576	-83.03599873620747	0.45117446292221036	0.25954585590099977
28190000	-94138.30454114014	-94045.14672039481	-93.15782074532567	-94045.14672039481	5.790961514513249	1.0	0.9889856398757231	0.5006261942500436	0.49937380574995793	0.6931471805599453	1.4850501162129612	0.8389127512233602	-85.95422700702775	0.4204921212809915	0.11611090498530321
28200000	-94124.21269610048	-94038.52654413054	-85.68615196994102	-94038.52654413054	4.729472116494661	1.0	1.023544440673701	0.5028976670366471	0.4971023329633552	0.6931471805599453	1.0940007051824454	0.9734600361163228	-78.44799943084513	0.30481659142970713	0.5294747727527057
28210000	-94123.28358478333	-94044.39443294407	-78.8891518392557	-94044.39443294407	4.516523561138901	1.0	1.027270185006388	0.5031469768262481	0.4968530231737541	0.6931471805599453	1.0833592060927735	1.1088741089323564	-71.64727355582713	0.6503160063728028	0.1686646678524344
28220000	-94140.86898851518	-94044.22938559903	-96.63960291615376	-94044.22938559903	6.598288924918987	1.0	1.0328256014903234	0.5015651783585935	0.4984348216414089	0.6931471805599453	1.4211800011379951	0.7527850790729669	-89.39216921624124	0.41466182080804687	0.23182495241175716
28230000	-94116.07522894767	-94046.2612260604	-69.81400288727772	-94046.2612260604	3.539228529302913	1.0	0.9755234309857662	0.5046271635560746	0.4953728364439274	0.6931471805599453	1.0092073246395998	1.3840184744261141	-62.623871357869774	0.5450793639718448	0.3093938235388511
28240000	-94127.02902654457	-94038.73631948864	-88.29270705592738	-94038.73631948864	5.603638525363775	1.0	0.9755234309857662	0.5036587436674628	0.4963412563325392	0.6931471805599453	1.3609219446150496	0.9426013217024156	-81.10257552651943	0.5621694055030088	0.08030411668286154
28250000	-94129.48018506054	-94045.36578933969	-84.11439572084808	-94045.36578933969	4.818550250628921	1.0	0.9756726958535504	0.4965761238234175	0.5034238761765847	0.6931471805599453	1.3108364931000827	1.0156208894053795	-76.92411492657234	0.4223059177497248	0.27092199329841815
28260000	-94120.0198007386	-94044.09175819151	-75.9280425470965	-94044.09175819151	4.2562718198780765	1.0	0.9749607428842934	0.5059015555525819	0.49409844444742035	0.6931471805599453	1.037464696334006	1.2957117011614554	-68.73847370579001	0.6428532816590098	0.01537204644057114
28270000	-94113.77242922476	-94039.67981646482	-74.09261275993192	-94039.67981646482	3.879008996218708	1.0	1.0244349262160275	0.500677233320023	0.4993227666799794	0.6931471805599453	1.0262385876358888	1.2263183097810764	-66.8535697352937	0.7477679447755649	0.27577564696734486
28280000	-94118.49894788302	-94039.28632193067	-79.21262595235498	-94039.28632193067	4.578643867243212	1.0	0.9719840498750281	0.5015577952835732	0.49844220471642914	0.6931471805599453	1.0368710370879088	1.1585008527047571	-72.02603380405776	0.712226746209255	0.1786901474857136
28290000	-94122.0326255617	-94039.32706501462	-82.70556054708307	-94039.32706501462	4.954983228812846	1.0	0.9759959378585283	0.5038751786192042	0.4961248213807982	0.6931471805599453	1.2219857562450296	1.043927293731822	-75.51495651080235	0.589661208146203	0.22236598000522287
28300000	-94130.96826720034	-94050.42222189775	-80.54604530258601	-94050.42222189775	4.750397893326224	1.0	0.993723284532713	0.5018736294221036	0.4981263705778987	0.6931471805599453	1.0625097495089	1.0746963766028352	-73.33771391963111	0.725029188665924	0.040874656282319705
28310000	-94132.63392564407	-94045.32811637774	-87.30580926632126	-94045.32811637774	5.194988970819428	1.0	1.0192781367355037	0.5041192700230732	0.49588072997692895	0.6931471805599453	1.2926724731778356	0.9747939646174186	-80.07192303116356	0.25132535486092816	0.5398853184055566
28320000	-94122.82830239866	-94039.70506189448	-83.12324050417905	-94039.70506189448	4.5606521750710085	1.0	1.0674531591660623	0.5039788165822171	0.49602118341778073	0.6931471805599453	1.2691788709418217	0.9670864295754824	-75.8411792465908	0.5615756796997966	0.3424642797507302
28330000	-94130.47446661023	-94041.69129000575	-88.78317660448408	-94041.69129000575	5.362262173738266	1.0	1.0475524744733162	0.5007516829207294	0.4992483170792683	0.6931471805599453	1.3861276412557932	0.8557632598220334	-81.52101603158857	0.4938080070114021	0.20214799435667505
28340000	-94131.79078123516	-94039.34013470523	-92.45064652992987	-94039.34013470523	5.675078462367108	1.0	1.0371761629439566	0.5003270306960035	0.4996729693039942	0.6931471805599453	1.4692842521307155	0.8138831119805242	-85.19886226856373	0.3487152878900688	0.3760352435973792
28350000	-94124.66886677043	-94046.99368940781	-77.67517736261091	-94046.99368940781	4.301485274996374	1.0	0.9936167910868088	0.4989671631599347	0.5010328368400666	0.6931471805599453	1.0475652710968173	1.2214903435427005	-70.46695247310191	0.6830082822013895	0.15351045544974537
28360000	-94112.02491275112	-94034.90294143149	-77.12197131963372	-94034.90294143149	4.501782498672763	1.0	1.0093013240395903	0.5035230843294003	0.4964769156706021	0.6931471805599453	1.0477807050028607	1.1365486397118583	-69.89806189717194	0.621278713451888	0.09485001704193648
28370000	-94134.3185347718	-94039.3658197778	-94.95271499400043	-94039.3658197778	5.972997573166041	1.0	0.9649501555825694	0.502586446001295	0.49741355399870624	0.6931471805599453	1.4064072298939412	0.8680418990316601	-87.77315673999567	0.525140889333284	0.09037371887863056
28380000	-94119.7147176092	-94032.22726983846	-87.48744777073242	-94032.22726983846	5.393598501549348	1.0	0.9971609122311501	0.5012703084404754	0.49872969155952235	0.6931471805599453	1.2644472422058535	0.9153845082707881	-80.27567876007907	0.5030681948181314	0.11546605886453809
28390000	-94116.98305477081	-94032.86367665653	-84.11937811427572	-94032.86367665653	5.0429199134518665	1.0	0.9614468307850508	0.5005347009208535	0.49946529907914416	0.6931471805599453	1.1497762019978577	1.0276459384047953	-76.94332318506848	0.5062710244113966	0.034022825184225385
28400000	-94129.81120980348	-94040.7342291849	-89.0769806185656	-94040.7342291849	5.088198762049791	1.0	1.0458092280593403	0.4992385149239799	0.5007614850760221	0.6931471805599453	1.2516140794458983	0.8300696611188108	-81.81656329208407	0.5243421260873696	0.2714781402236404
28410000	-94123.09130376288	-94044.75055040482	-78.34075335805436	-94044.75055040482	4.483754687124648	1.0	1.0448181673956274	0.5012361373256311	0.4987638626743701	0.6931471805599453	1.0101578121315977	1.0654469954469246	-71.08132709223653	0.6250206061813577	0.10635529025793451
28420000	-94125.41752410782	-94044.90874817659	-80.50877593122536	-94044.90874817659	4.659444894211602	1.0	0.9754209425906316	0.502418823936517	0.49758117606348495	0.6931471805599453	1.1130562531187895	1.1140040971081677	-73.31874689021254	0.46989631530855935	0.2802065796866561
28430000	-94135.44133904479	-94050.09839854803	-85.34294049676126	-94050.09839854803	5.41671816599967	1.0	1.0166896664059062	0.5033611450966734	0.4966388549033242	0.6931471805599453	1.1635925342036857	0.9864322820592255	-78.11164273193316	0.46291027317878664	0.14170878011699956
28440000	-94117.09746054465	-94044.48490674513	-72.61255379952527	-94044.48490674513	3.9776631747365707	1.0	1.0208304596000146	0.5022300192082539	0.4977699807917438	0.6931471805599453	1.0123270080186542	1.2949264487108192	-65.37711524150306	0.5877331128276811	0.19864831712298284
28450000	-94114.13408353103	-94038.87530365303	-75.2587798780073	-94038.87530365303	4.142703602364177	1.0	1.0308432257502622	0.5017065952141813	0.4982934047858212	0.6931471805599453	1.106333531666906	1.1741162846620694	-68.01332855383485	0.7043303535327301	0.08148591948594883
28460000	-94126.97185542811	-94045.81607358358	-81.15578184452602	-94045.81607358358	4.440470272423578	1.0	1.0199499681406963	0.5027167282282955	0.4972832717717069	0.6931471805599453	1.0099408580313822	1.0284528092584924	-73.92122377796314	0.410111654451357	0.40544137821724846
28470000	-94126.72874720796	-94044.18392374749	-82.54482346046998	-94044.18392374749	4.701001286050308	1.0	0.9927269028707949	0.5027167282282955	0.4972832717717069	0.6931471805599453	1.4097920131176722	1.0824004342080287	-75.337488459177	0.38632760841587926	0.41909197911875434
28480000	-94125.01365509618	-94040.92683577767	-84.0868193185045	-94040.92683577767	4.839461104990471	1.0	1.0255794520813573	0.5004701224341859	0.4995298775658162	0.6931471805599453	1.0133521312929945	0.9943736258207809	-76.84663176800095	0.47000205570426346	0.09746762087892018
28490000	-94127.51855638016	-94045.91694241702	-81.6016139631349	-94045.91694241702	4.567737707344837	1.0	0.9816974262215672	0.5026257923560671	0.49737420764393075	0.6931471805599453	1.0716776350803676	1.149438383803342	-74.40530843849113	0.46855735312142155	0.1582543246903292
28500000	-94133.33503647939	-94043.82811853595	-89.50691794342967	-94043.82811853595	5.264796265451046	1.0	1.0284980073236671	0.49990465204954815	0.500095347950454	0.6931471805599453	1.3633906828265734	0.8671578676903735	-82.26381183768382	0.48478449627157716	0.09837056765000612
28510000	-94133.86585338095	-94042.17259457658	-91.69325880437687	-94042.17259457658	5.673697281909572	1.0	1.0284980073236671	0.49950460942566055	0.5004953905743416	0.6931471805599453	1.414297350511027	0.8506794601666848	-84.45015269863102	0.38783766402042363	0.22994297197937458
28520000	-94134.22417166119	-94042.3839266085	-91.84024505268992	-94042.3839266085	6.151361371165782	1.0	1.0016350477473532	0.5004928827575235	0.499507117242478	0.6931471805599453	1.3414392534662143	0.8449515789327731	-84.62400190652038	0.5127628646895321	0.05118363579416884
28530000	-94132.55032257662	-94042.25452781301	-90.29579476360304	-94042.25452781301	6.092982427555495	1.0	0.9992957595425233	0.5000067994451005	0.4999932005549009	0.6931471805599453	1.176218840437309	0.9217617838379677	-83.08189090563833	0.4192365143322055	0.37246364640338464
28540000	-94113.67082581142	-94033.11180343528	-80.55902237613591	-94033.11180343528	4.8353321055350875	1.0	1.0303692066436838	0.4987173853244491	0.5012826146755522	0.6931471805599453	1.0622949089411622	1.0126792710316357	-73.31404507107004	0.6030043520783402	0.09941206415266406
28550000	-94114.40727060536	-94041.853363153	-72.55390745235661	-94041.853363153	3.767173946903984	1.0	1.0446455180502143	0.5043661958404252	0.49563380415957264	0.6931471805599453	1.0155422294509027	1.2327698457770795	-65.2946538358842	0.33920351547775485	0.7231307374849991
28560000	-94126.25370064737	-94044.00975871643	-82.24394193093549	-94044.00975871643	4.308659122441478	1.0	1.0359696323178256	0.5022701515826945	0.49772984841730333	0.6931471805599453	1.042635939109572	1.0147770532122526	-74.99336420019547	0.4391479044454124	0.19314345311266734
28570000	-94122.31304532869	-94038.77822299128	-83.53482233740922	-94038.77822299128	4.890356587214568	1.0	1.0000789159404495	0.5003632987944902	0.49963670120551124	0.6931471805599453	1.2554663069103507	1.0195290182590453	-76.32013532304659	0.5160725440556712	0.2298154242457177
28580000	-94123.64143308016	-94039.6756751571	-83.96575792306781	-94039.6756751571	4.71996943058269	1.0	1.0252924655948406	0.5042797640940332	0.4957202359059683	0.6931471805599453	1.1268681911994387	1.0244958727514835	-76.72585735905078	0.5378582839247308	0.18036218205153454
28590000	-94124.12628901072	-94037.35464315099	-86.77164585972905	-94037.35464315099	5.586020642625881	1.0	0.9967540470768237	0.5024739691015474	0.4975260308984541	0.6931471805599453	1.2577192263534447	0.985451617006314	-79.56028371423004	0.40973694182327064	0.14885989122475363
28600000	-94125.0595842998	-94034.03059371175	-91.02899058805602	-94034.03059371175	5.503515764775755	1.0	1.0013346823609524	0.5002565057022671	0.4997434942977344	0.6931471805599453	1.28045890329722	0.8893625874311923	-83.81304780727288	0.4531990807591031	0.2929877841766099
28610000	-94120.76201153538	-94036.9419434282	-83.82006810717233	-94036.9419434282	5.025914685273762	1.0	0.9855144695692393	0.5026081609326669	0.4973918390673346	0.6931471805599453	1.2370089506905448	1.0481407021272888	-76.6199455391809	0.4627582778154413	0.01665512984197656
28620000	-94130.50053736618	-94042.10614969817	-88.39438766801013	-94042.10614969817	5.248211639830802	1.0	0.9832863431854085	0.5015477298360398	0.498452270163958	0.6931471805599453	1.333976429374812	0.9441142640136556	-81.19649322640252	0.4487526050573145	0.15143146285510967
28630000	-94125.2439845572	-94041.7070877896	-83.53689676758462	-94041.7070877896	5.018275756312462	1.0	0.9878475442016778	0.500072920405242	0.4999270795947558	0.6931471805599453	1.1558425641564027	1.052746825277201	-76.33444112496076	0.6809847389251055	0.19992485378783093
28640000	-94114.35720674624	-94035.65331472232	-78.70389202390884	-94035.65331472232	4.40400050536442	1.0	0.9954104735517354	0.502253884399184	0.49774611560081755	0.6931471805599453	1.0562018763254548	1.1277218816178978	-71.49387345193492	0.4733954502932802	0.15350559903967298
28650000	-94123.55307545695	-94042.84651299428	-80.70656246267019	-94042.84651299428	4.120787227622799	1.0	1.0281072569076029	0.5019363405266947	0.4980636594733068	0.6931471805599453	1.1284881143825516	1.0970778669411507	-73.4638471073404	0.7713018415225579	0.23889806283569764
28660000	-94123.07806413293	-94043.04550940263	-80.0325547303058	-94043.04550940263	5.006283903825172	1.0	0.9668803551929622	0.5000412054237471	0.49995879457625086	0.6931471805599453	1.123199802208882	1.1520429674407833	-72.85106627669066	0.5990438885650086	0.12597696986918383
28670000	-94115.19839757773	-94033.14728751937	-82.05111005835533	-94033.14728751937	4.48689819554416	1.0	0.9668803551929622	0.5000412054237471	0.49995879457625086	0.6931471805599453	1.2005353729718469	1.140360235177774	-74.86962160474019	0.37795769505848587	0.2884346891362637
28680000	-94142.47373819165	-94044.41190770976	-98.06183048188564	-94044.41190770976	6.323464078907829	1.0	1.0075194342743636	0.5004802431669396	0.49951975683306254	0.6931471805599453	1.3849699643336555	0.7913783127878554	-90.83970294918909	0.3408110909988485	0.04834051554669996
28690000	-94130.29704381769	-94048.29864323944	-81.99840057824646	-94048.29864323944	4.5936308451719645	1.0	1.0141358881103817	0.5045373308082245	0.4954626691917778	0.6931471805599453	1.1802732660110733	1.0589608515724154	-74.76965659171388	0.4759963790318964	0.26405210920096134
28700000	-94118.8894933643	-94043.98408805212	-74.90540531217448	-94043.98408805212	3.912682095043278	1.0	1.0141358881103817	0.5020116978801311	0.4979883021198712	0.6931471805599453	1.0191358441149987	1.2909711762634817	-67.6766613256419	0.8831676555996064	0.22676577972409329
28710000	-94115.30076596512	-94033.62003480279	-81.68073116233317	-94033.62003480279	4.737079957532332	1.0	1.0198852210343035	0.5037858082686005	0.49621419173140097	0.6931471805599453	1.2169888117139491	1.053832246347274	-74.44623784287668	0.5833840420262171	0.012693874523496766
28720000	-94131.07832869107	-94041.8084606636	-89.26986802748176	-94041.8084606636	5.494476391500325	1.0	1.0198852210343035	0.5016353277218493	0.4983646722781521	0.6931471805599453	1.268908019512692	0.884498314848338	-82.03537470802527	0.43607867855603805	0.42234732422558136
28730000	-94137.23299422373	-94043.6967090551	-93.53628516862105	-94043.6967090551	5.587421527292332	1.0	0.9884671648503662	0.5010326519751127	0.49896734802488946	0.6931471805599453	1.4296569950488114	0.8611061559327361	-86.3332099053485	0.2824097852792408	0.6314870509659
28740000	-94121.78478283402	-94034.46103365353	-87.3237491804949	-94034.46103365353	5.304110113986503	1.0	0.9884671648503662	0.5033110983842387	0.49668890161576346	0.6931471805599453	1.240127766985484	0.9708515761977693	-80.12067391722235	0.31091406260466065	0.5308058801709742
28750000	-94131.83533322767	-94047.9555223617	-83.8798108659732	-94047.9555223617	4.640109825740872	1.0	1.0197303633543209	0.49796172957707635	0.5020382704229259	0.6931471805599453	1.088161012210688	1.0237334176335207	-76.64547240419668	0.6612424976340698	0.31527286439379726
