family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,ub_DT,inf_t_DS,inf_t_DT
ST_by_sens,10001,50,3963,0.9925459737359372,0.00745402626406125,0.34155338233774524,67.58159753903536,0.00675927451216095,10.362633927936784,the_lung,23,0.9925459737359372,1.0264384168895667e-49,2.882,5.699
ST_by_sens,10001,50,3963,0.9936844035323136,0.00631559646768397,0.5112969294332377,79.67226388556854,0.00675927451216095,10.362633927936784,the_man_male_human,31,0.9936844035323136,4.299660684669106e-88,2.794,5.543
ST_by_sens,10001,50,3963,0.9856734701748538,0.01432652982514875,0.2721121991005532,35.407554198965315,0.00675927451216095,10.362633927936784,the_meat,14,0.9856734701748538,1.3479002487692948e-20,3.111,6.2
ST_by_sens,10001,50,3963,0.9664586740211542,0.03354132597884598,0.19935984407511145,15.42433640604482,0.00675927451216095,10.362633927936784,the_moon,7,0.966458674076117,1.3733714592516357e-6,3.784,8.034
ST_by_sens,10001,50,3963,0.9961617347423616,0.00383826525763831,0.33917162817469576,130.76910881867687,0.00675927451216095,10.362633927936784,the_mountain,38,0.9961617347423616,6.793802730889317e-96,2.795,5.527
ST_by_sens,10001,50,3963,0.98869400809607,0.01130599190393122,0.39684724665137455,44.730054986369794,0.00675927451216095,10.362633927936784,the_mouse_or_rat,19,0.98869400809607,3.617929343169242e-38,2.923,5.807
ST_by_sens,10001,50,3963,0.9908491558171472,0.00915084418285246,0.6046767593966296,55.14438533294126,0.00675927451216095,10.362633927936784,the_mouth,30,0.9908491558171472,5.52876972639139e-72,2.811,5.588
ST_by_sens,10001,50,3963,0.996231115358966,0.0037688846410311,0.37275408041815206,133.16713543605195,0.00675927451216095,10.362633927936784,the_mud,33,0.996231115358966,1.7447837378983377e-107,2.782,5.507
ST_by_sens,10001,50,3963,0.9769251386646002,0.02307486133539995,0.89520084069184,22.18041252930942,0.00675927451216095,10.362633927936784,the_nail_fingernail_or_claw,18,0.9769251386646002,8.780149978588933e-43,2.86,5.757
ST_by_sens,10001,50,3963,0.990246723069483,0.00975327693051655,0.7078674739712365,51.769746079603344,0.00675927451216095,10.362633927936784,the_neck,25,0.990246723069483,2.8952041265039056e-79,2.796,5.566
